Sensor: bmi160 Accelerometer Non-wakeup
Vendor: BOSCH
TimestampAcc [ns]; AccX [m/s^2]; AccY [m/s^2]; AccZ [m/s^2]
81664559928796;-9.7974;0.1427;-2.4595;
81664570050202;-9.6491;0.0063;-2.1027;
81664580153484;-9.5653;-0.0969;-1.8488;
81664590263379;-9.3736;-0.1328;-1.6379;
81664600366661;-9.2755;-0.0826;-1.8105;
81664610481088;-9.3688;0.0015;-2.2726;
81664620579004;-9.3879;-0.0057;-2.5361;
81664630689890;-9.4741;-0.1256;-2.6584;
81664640790671;-9.5462;-0.3147;-2.6680;
81664650895984;-9.5315;-0.4537;-2.5193;
81664661010671;-9.6538;-0.5949;-2.5098;
81664671080619;-9.6491;-0.7531;-2.3252;
81664681227077;-9.3951;-1.0525;-1.8176;
81664691320984;-9.2369;-1.2036;-1.6211;
81664701418588;-9.5028;-1.1243;-1.8846;
81664711531296;-9.7161;-1.0789;-2.0788;
81664721635411;-9.7448;-1.0549;-2.0545;
81664731738067;-9.7280;-0.9544;-2.1601;
81664741839577;-9.6491;-0.8970;-2.2487;
81664751951973;-9.3975;-0.9185;-2.2271;
81664762057859;-9.3592;-0.9162;-2.5337;
81664772162650;-9.5195;-0.8465;-3.0320;
81664782260150;-9.5100;-0.8225;-3.1663;
81664792382338;-9.3162;-0.9640;-2.8618;
81664802479734;-9.1508;-1.0908;-2.6991;
81664812584317;-9.1484;-1.1004;-2.7159;
81664822687650;-9.1244;-1.0693;-2.5624;
81664832797234;-9.1508;-1.0693;-2.2367;
81664842902338;-9.6371;-1.0693;-2.2032;
81664853002129;-10.1163;-0.9664;-2.2463;
81664863114734;-10.1785;-0.8130;-2.1027;
81664873217494;-9.8815;-0.6526;-2.1338;
81664883324994;-9.5988;-0.4226;-2.5002;
81664893429004;-9.2034;-0.2381;-2.9291;
81664903537442;-9.0287;-0.3218;-3.2979;
81664913635879;-9.3520;-1.0908;-2.9219;
81664923764577;-9.7041;-1.2299;-2.7254;
81664933857442;-9.5797;-1.1438;-2.3782;
81664943959525;-9.2536;-0.8779;-2.0955;
81664954061140;-9.2345;-0.9736;-1.9708;
81664964170150;-9.4310;-1.1028;-2.1147;
81664974279161;-9.4214;-1.1052;-2.5122;
81664984383379;-9.4382;-0.9185;-3.1831;
81664994470619;-9.3975;-0.7220;-3.4011;
81665004588588;-9.0359;-0.8034;-2.5457;
81665014695619;-9.3975;-0.9162;-1.6475;
81665024800984;-10.2191;-0.9257;-1.0989;
81665034901609;-10.3077;-0.9640;-0.4304;
81665045014317;-9.9174;-0.6335;-0.6413;
81665055146296;-9.7591;0.1881;-2.2510;
81665065217494;-9.4119;0.6984;-3.5447;
81665075313640;-8.5376;0.7008;-3.6766;
81665085437286;-8.1063;0.6147;-3.5686;
81665095556452;-8.8944;0.6984;-3.8058;
81665105705307;-9.4286;0.5931;-3.1567;
81665115753327;-9.2178;0.1714;-1.7097;
81665125850619;-9.5028;0.1020;-1.5661;
81665135958171;-10.1354;0.2961;-2.6201;
81665146080359;-10.2670;0.1834;-3.2166;
81665156186921;-9.9820;0.2100;-2.8789;
81665166323379;-9.5916;0.1307;-2.0931;
81665176398796;-8.9758;-0.1950;-1.7815;
81665186499629;-8.7099;0.0805;-2.2989;
81665196614004;-9.3090;0.4110;-3.2501;
81665206714525;-9.9126;0.4711;-3.0511;
81665216818484;-9.4358;0.2746;-2.5146;
81665226932859;-9.7543;0.4807;-3.4633;
81665237044629;-9.4693;0.4735;-3.5207;
81665247150671;-8.5352;-0.0105;-2.1290;
81665257234004;-8.9255;-0.1424;-1.8583;
81665267341817;-10.2120;0.0087;-2.3758;
81665277467754;-10.3391;0.1451;-1.9325;
81665287554421;-9.5052;0.1379;-1.0869;
81665297660984;-8.9471;0.3033;-1.2425;
81665307761609;-9.1938;0.4612;-1.7719;
81665317863275;-8.7290;0.3272;-1.9899;
81665327967338;-9.0431;0.5501;-3.7268;
81665338082754;-9.3855;1.6304;-5.7628;
81665348189109;-9.1771;2.1670;-5.1616;
81665358294734;-8.5926;0.5166;-2.5768;
81665368400359;-9.3162;0.9811;-3.8465;
81665378509004;-9.9509;1.1010;-3.5949;
81665388609525;-9.3329;0.0996;-0.6437;
81665398725827;-9.4095;-0.5806;0.6452;
81665408824421;-10.5329;-0.1663;-0.8354;
81665418922754;-9.9891;0.6482;-1.4844;
81665429047546;-8.6859;1.1632;-1.8535;
81665439145567;-9.3473;1.6448;-4.5700;
81665449248171;-9.8097;2.0279;-5.7580;
81665459353588;-8.2573;1.8915;-3.9592;
81665469453588;-7.2153;1.3693;-2.5600;
81665479569525;-9.1986;1.5610;-3.0248;
81665489679577;-10.2550;1.8724;-2.3638;
81665499786609;-9.3592;1.5009;-0.1501;
81665509891713;-9.6562;1.2230;-0.7804;
81665519992650;-10.9475;2.0399;-4.0358;
81665530106817;-10.1904;2.4903;-4.6131;
81665540203692;-8.2262;2.6390;-3.6547;
81665550309213;-8.1733;3.2258;-4.8263;
81665560414525;-8.8561;3.4654;-5.0420;
81665570521088;-8.4802;3.1178;-2.9794;
81665580614942;-8.9686;2.5214;-1.5350;
81665590724838;-10.5568;2.4114;-1.7384;
81665600840463;-10.5855;2.5741;-2.4021;
81665610934838;-9.9796;2.4640;-3.7244;
81665621042754;-8.0130;1.6567;-3.3936;
81665631150359;-0.0646;4.2440;-2.2654;
81665641254421;-3.5429;4.0307;-7.0325;
81665651361713;-18.0547;2.6028;-15.4935;
81665661466088;-16.7901;2.4736;-13.1602;
81665671561296;-8.1111;0.1499;-1.7934;
81665681676088;-4.8532;-1.7474;5.5295;
81665691781452;-6.4774;0.3224;3.1029;
81665701886817;-6.1277;4.3181;-2.5050;
81665712003171;-5.5119;5.0079;-4.4719;
81665722108536;-7.7399;3.3550;-5.6001;
81665732213900;-11.7858;2.0710;-5.8397;
81665742320359;-13.4530;2.4114;-4.3424;
81665752425723;-10.6744;2.6701;-3.9063;
81665762531088;-9.4549;2.9049;-5.7341;
81665772638900;-8.6620;2.7371;-4.7426;
81665782744265;-6.9087;1.8867;-2.5504;
81665792849629;-9.2106;1.4818;-2.7350;
81665802956921;-8.6381;0.9117;-3.9951;
81665813062286;-9.1699;0.3942;-4.5532;
81665823140411;-12.0422;-1.0262;-3.9616;
81665833245775;-11.1488;-0.9927;-1.7551;
81665843351140;-8.4754;-0.9879;-0.8139;
81665853489838;-8.0130;-1.7402;-2.1649;
81665863595202;-10.6911;-3.2157;-1.3337;
81665873700567;-8.0249;-4.1453;-0.5097;
81665883811244;-8.5448;-4.5165;-2.1242;
81665893916609;-11.0910;-5.4556;-1.3098;
81665904021973;-11.1894;-5.4099;0.0269;
81665914146244;-9.7400;-4.6268;-0.9096;
81665924251661;-9.0000;-4.7752;-1.3624;
81665934357025;-8.6716;-4.7417;-0.9335;
81665944438900;-9.4286;-4.5452;-1.3289;
81665954544265;-10.3244;-4.9167;-0.7011;
81665964649629;-10.8805;-3.9870;-0.0114;
81665974753327;-9.6538;-2.5642;0.2498;
81665984858692;-8.8753;-1.9630;-0.9239;
81665994964057;-9.7519;-2.6480;-1.1946;
81666005062963;-8.5711;-2.9474;-0.5551;
81666015168327;-10.4013;-2.8134;-2.2295;
81666025273692;-10.9666;-2.5283;-3.0153;
81666035380775;-8.7147;-1.8072;-2.5361;
81666045486088;-9.7543;-1.7545;-3.4681;
81666055591504;-11.7763;-1.3424;-2.9435;
81666065689109;-9.1819;-0.2477;-0.4929;
81666075794473;-7.1291;0.1259;-1.2715;
81666085899838;-8.8705;-0.1400;-3.1376;
81666095994004;-10.0609;-0.4825;-1.9134;
81666106099369;-9.3999;-0.6718;-1.0175;
81666116204734;-9.4071;-0.2524;-2.6752;
81666126379004;-10.1952;-0.1256;-3.0894;
81666136484369;-9.7687;-0.3772;-2.4165;
81666146589734;-9.6060;-0.5207;-1.8296;
81666156658223;-8.7987;-0.2405;-1.4821;
81666166763588;-8.7194;0.0685;-3.5590;
81666176868952;-11.2516;0.5692;-3.5590;
81666186962494;-8.2095;0.6194;-1.4414;
81666197067859;-7.4524;0.2530;-2.8140;
81666207173223;-10.1904;-0.4561;-4.9795;
81666217290046;-10.2263;-0.7292;-4.5676;
81666227395411;-9.3018;0.0087;-2.8980;
81666237500775;-6.8151;-0.1639;-1.2787;
81666247623067;-10.4181;-1.1414;-3.9087;
81666257728432;-12.5548;-1.2132;-4.9005;
81666267833796;-8.8250;-0.4442;-2.0668;
81666277926192;-8.4559;-0.0535;-1.2233;
81666288031557;-10.0828;-0.1735;-1.7408;
81666298136921;-9.5124;-0.7771;-1.4462;
81666308233067;-10.1665;-1.0956;-2.4835;
81666318338432;-8.5232;-0.7819;-3.6523;
81666328443796;-8.0632;0.0159;-4.1435;
81666338556609;-10.0657;-0.9544;-4.8024;
81666348661973;-7.5721;-1.2275;-2.5361;
81666358767338;-6.6787;-1.9965;-3.1424;
81666368872859;-11.7356;-2.8205;-6.2731;
81666378978223;-10.0995;-2.3055;-3.8417;
81666389083588;-7.6992;-1.8335;-2.5528;
81666399192025;-8.7290;-1.8168;-3.5136;
81666409297390;-9.4023;-1.0406;-3.0009;
81666419402702;-8.8179;-1.1291;-1.2377;
81666429517234;-10.2766;-0.9927;-2.0115;
81666439622598;-10.3606;-0.3003;-2.6369;
81666449727963;-10.2383;0.9212;-1.8488;
81666459830150;-9.5438;0.8423;-1.2739;
81666469935515;-8.8394;0.8303;-1.8488;
81666480067911;-8.2238;0.6529;-3.7196;
81666490173275;-10.3244;0.8997;-4.6059;
81666500278640;-11.9031;-0.1663;-3.6643;
81666510356504;-6.8390;0.1140;-1.8105;
81666520461869;-7.6848;-0.0200;-3.1205;
81666530567234;-10.4061;0.0494;-4.6633;
81666540667442;-9.6443;0.3775;-1.9708;
81666550772807;-9.5821;-0.2046;-1.3217;
81666560878171;-9.5845;0.3631;-2.2008;
81666570990827;-9.6658;0.5716;-1.5852;
81666581096192;-9.6826;-0.2166;-1.6905;
81666591201557;-9.5988;-0.5112;-1.7312;
81666601307911;-9.9556;-0.3123;-2.7350;
81666611413275;-10.4827;-0.2764;-3.7842;
81666621518640;-9.4813;-0.3915;-2.0450;
81666631621609;-9.6180;-0.7507;-1.2425;
81666641726973;-8.9518;-0.7795;-1.9253;
81666651832338;-10.5903;-1.1390;-2.3061;
81666661949109;-8.8155;-0.3772;-1.8416;
81666672054473;-9.4813;-0.9544;-2.2630;
81666682159838;-9.2010;-1.8048;-2.4021;
81666692257077;-9.7161;-1.6442;-3.3123;
81666702362442;-10.1737;-1.8957;-2.9794;
81666712467807;-9.0455;-2.1473;-1.4031;
81666722595463;-10.0851;-2.6695;-2.3447;
81666732700827;-9.6849;-2.4084;-2.6154;
81666742806192;-9.4047;-2.0898;-1.1348;
81666752887025;-8.5735;-2.2959;-2.3662;
81666762992390;-10.0274;-1.7258;-4.6346;
81666773097754;-9.3497;-1.6851;-3.4705;
81666783206400;-8.0130;-1.5915;-3.4083;
81666793311765;-9.5195;-0.9305;-5.7987;
81666803417129;-10.7533;-0.3218;-4.9795;
