Sensor: OnePlus Fusion Light Sensor
Vendor: OnePlus
TimestampLight [ns]; Light [lux]
258881220355568;9419.0000;
258881353689110;9430.0000;
258881420327026;9405.0000;
258881553669735;9411.0000;
258881620349943;9456.0000;
258881753681193;9385.0000;
258881820322131;9184.0000;
258881953685360;9152.0000;
258882020347235;9173.0000;
258882153652756;9381.0000;
258882220309735;9521.0000;
258882353678120;9555.0000;
258882420343120;9711.0000;
258882553650151;9999.0000;
258882687003953;10318.0000;
258882753672756;10669.0000;
258882886988276;10416.0000;
258882953674943;10201.0000;
258883086998068;10209.0000;
258883153670776;9577.0000;
258883286999370;9273.0000;
258883353670881;9244.0000;
258883487002860;9243.0000;
258883553638381;9274.0000;
258883686993485;9445.0000;
258883753661089;9591.0000;
258883886970308;9867.0000;
258883953633537;10498.0000;
258884086993693;10980.0000;
258884220335985;11226.0000;
258884286964006;11202.0000;
258884420318901;11053.0000;
258884486991870;10838.0000;
258884620296193;10558.0000;
258884686984162;10381.0000;
258884820319526;10247.0000;
258884886992026;10077.0000;
258885020292026;9844.0000;
258885086981922;9548.0000;
258885220318901;9536.0000;
258885286955151;9487.0000;
258885420310256;9413.0000;
258885486982026;9367.0000;
258885620308276;9337.0000;
258885753638953;9309.0000;
258885820308068;9230.0000;
258885953640256;9166.0000;
258886020280203;9165.0000;
258886153639110;9206.0000;
258886220312756;9218.0000;
258886353610464;9207.0000;
258886420272235;9168.0000;
258886553611193;9118.0000;
258886620296297;9163.0000;
258886753606714;9141.0000;
258886820294526;9107.0000;
258886953634110;9188.0000;
258887020291922;9287.0000;
258887153624214;9278.0000;
258887286963485;9334.0000;
258887353629735;9335.0000;
258887486932131;9266.0000;
258887553623485;9229.0000;
258887686953120;9303.0000;
258887753612026;9487.0000;
258887886933485;9675.0000;
258887953615568;9879.0000;
258888086977964;10371.0000;
258888153592026;10957.0000;
258888286951297;11791.0000;
258888353620151;12740.0000;
258888486930776;12256.0000;
258888620276193;11640.0000;
258888686946922;10362.0000;
258888820262860;9469.0000;
258888886921193;9189.0000;
258889020273693;9018.0000;
258889086940047;9012.0000;
258889220239943;9085.0000;
258889286938172;9118.0000;
