Sensor: bmi160 Gyroscope Non-wakeup
Vendor: BOSCH
TimestampGyro [ns]; GyroX [rad/s]; GyroY [rad/s]; GyroZ [rad/s]
1457467943919967;-0.0008;-0.0015;0.0065;
1457467954026113;-0.0008;-0.0047;0.0076;
1457467964133508;-0.0029;-0.0057;0.0076;
1457467974230175;-0.0029;-0.0025;0.0065;
1457467984334238;-0.0029;-0.0015;0.0065;
1457467994431269;-0.0040;-0.0015;0.0055;
1457468004543925;-0.0019;-0.0015;0.0033;
1457468014644446;-0.0029;-0.0036;0.0033;
1457468024766790;-0.0029;-0.0004;0.0033;
1457468034862675;-0.0019;-0.0015;0.0023;
1457468044964238;-0.0008;-0.0015;0.0044;
1457468055070592;-0.0019;-0.0004;0.0012;
1457468065177675;-0.0019;-0.0004;0.0001;
1457468075284342;-0.0008;-0.0015;0.0012;
1457468085396321;-0.0008;-0.0015;0.0023;
1457468095499029;-0.0008;-0.0015;0.0012;
1457468105599446;-0.0008;-0.0015;0.0012;
1457468115706529;-0.0019;-0.0015;0.0023;
1457468125815488;-0.0019;-0.0025;0.0033;
1457468135922571;-0.0008;-0.0025;0.0033;
1457468146019238;-0.0008;-0.0015;0.0033;
1457468156126998;-0.0008;-0.0025;0.0044;
1457468166228508;-0.0008;-0.0036;0.0044;
1457468176340592;0.0003;-0.0025;0.0055;
1457468186448404;-0.0019;-0.0015;0.0044;
1457468196552883;-0.0029;-0.0036;0.0044;
1457468206662154;-0.0008;-0.0036;0.0055;
1457468216762779;-0.0029;-0.0036;0.0055;
1457468226869915;-0.0008;-0.0025;0.0055;
1457468236968144;-0.0019;-0.0025;0.0065;
1457468247084915;-0.0019;-0.0025;0.0055;
1457468257191425;-0.0008;-0.0025;0.0023;
1457468267293717;-0.0019;-0.0015;0.0012;
1457468277396061;-0.0029;-0.0004;0.0012;
1457468287505488;0.0003;-0.0015;0.0001;
1457468297616529;-0.0008;-0.0004;-0.0009;
1457468307726738;-0.0019;0.0017;-0.0020;
1457468317827831;-0.0019;0.0028;-0.0041;
1457468327926321;0.0013;0.0028;-0.0052;
1457468338035279;0.0013;0.0007;-0.0052;
1457468348135696;0.0013;0.0007;-0.0052;
1457468358241113;0.0003;0.0007;-0.0041;
1457468368346321;0.0024;0.0007;-0.0041;
1457468378464758;0.0024;0.0007;-0.0063;
1457468388555071;0.0003;0.0028;-0.0063;
1457468398682467;0.0013;0.0017;-0.0041;
1457468408842675;0.0024;0.0017;-0.0041;
1457468418902311;0.0024;0.0028;-0.0052;
1457468428983561;0.0035;0.0007;-0.0041;
1457468439104654;0.0045;-0.0004;-0.0041;
1457468449211425;0.0045;0.0017;-0.0052;
1457468459327467;0.0045;0.0017;-0.0031;
1457468469454967;0.0077;0.0017;-0.0020;
1457468479513248;0.0077;0.0007;-0.0020;
1457468489607883;0.0077;-0.0015;-0.0009;
1457468499734811;0.0120;-0.0025;0.0001;
1457468509871581;0.0152;-0.0025;0.0012;
1457468519899967;0.0184;-0.0025;0.0033;
1457468530055383;0.0237;-0.0036;0.0033;
1457468540168196;0.0301;-0.0047;0.0044;
1457468550277363;0.0386;-0.0047;0.0065;
1457468560389706;0.0482;-0.0068;0.0076;
1457468570468665;0.0610;-0.0068;0.0076;
1457468580600227;0.0738;-0.0068;0.0076;
1457468590705748;0.0887;-0.0068;0.0076;
1457468600800383;0.1057;-0.0079;0.0097;
1457468610899811;0.1270;-0.0079;0.0097;
1457468621013404;0.1558;-0.0089;0.0119;
1457468631104446;0.1920;-0.0111;0.0140;
1457468641216425;0.2399;-0.0142;0.0172;
1457468651341738;0.2921;-0.0174;0.0182;
1457468661425488;0.3443;-0.0206;0.0204;
1457468671533300;0.3933;-0.0228;0.0246;
1457468681644863;0.4455;-0.0238;0.0289;
1457468691773977;0.5052;-0.0260;0.0321;
1457468701855175;0.5595;-0.0260;0.0353;
1457468711965904;0.5988;-0.0281;0.0374;
1457468722069967;0.6244;-0.0302;0.0374;
1457468732163873;0.6393;-0.0324;0.0385;
1457468742273821;0.6371;-0.0356;0.0395;
1457468752389342;0.6190;-0.0324;0.0427;
1457468762490175;0.5956;-0.0302;0.0470;
1457468772599081;0.5574;-0.0324;0.0470;
1457468782706321;0.5020;-0.0334;0.0427;
1457468792817988;0.4466;-0.0313;0.0364;
1457468802915331;0.4040;-0.0260;0.0353;
1457468813029029;0.3614;-0.0206;0.0321;
1457468823137363;0.3071;-0.0142;0.0278;
1457468833238508;0.2527;-0.0111;0.0257;
1457468843342571;0.1888;-0.0111;0.0214;
1457468853451946;0.1334;-0.0121;0.0172;
1457468863551581;0.0887;-0.0111;0.0150;
1457468873662779;0.0567;-0.0089;0.0140;
1457468883766998;0.0386;-0.0047;0.0108;
1457468893870071;0.0280;-0.0015;0.0087;
1457468903965696;0.0194;0.0017;0.0065;
1457468914086008;0.0099;-0.0004;0.0044;
1457468924190592;0.0003;0.0007;0.0033;
1457468934302779;-0.0040;0.0007;0.0044;
1457468944402988;-0.0029;0.0017;0.0044;
1457468954508196;-0.0019;0.0017;0.0044;
1457468964616529;0.0003;0.0017;0.0044;
1457468974731633;0.0003;0.0007;0.0076;
1457468984847206;0.0003;-0.0036;0.0108;
1457468994946686;-0.0019;-0.0057;0.0129;
1457469005056269;-0.0008;-0.0068;0.0161;
1457469015168300;-0.0019;-0.0089;0.0214;
1457469025273040;-0.0029;-0.0089;0.0225;
1457469035365644;-0.0040;-0.0100;0.0257;
1457469045458196;-0.0061;-0.0111;0.0300;
1457469055589602;-0.0051;-0.0142;0.0342;
1457469065682206;-0.0051;-0.0142;0.0353;
1457469075774758;0.0003;-0.0174;0.0374;
1457469085894863;0.0152;-0.0174;0.0395;
1457469095987467;0.0375;-0.0185;0.0427;
1457469106080019;0.0610;-0.0196;0.0481;
1457469116205852;0.0791;-0.0206;0.0502;
1457469126298456;0.0897;-0.0217;0.0534;
1457469136391008;0.1025;-0.0238;0.0534;
1457469146524706;0.1153;-0.0260;0.0566;
1457469156617311;0.1292;-0.0260;0.0598;
1457469166709863;0.1430;-0.0270;0.0662;
1457469176851894;0.1494;-0.0281;0.0715;
1457469186944498;0.1281;-0.0292;0.0747;
1457469197037050;0.0951;-0.0281;0.0758;
1457469207163769;0.0557;-0.0292;0.0768;
1457469217256373;0.0099;-0.0302;0.0800;
1457469227348925;-0.0252;-0.0292;0.0843;
1457469237486790;-0.0273;-0.0270;0.0917;
1457469247579394;-0.0252;-0.0281;0.0960;
1457469257671946;-0.0230;-0.0324;0.1003;
1457469267785436;-0.0230;-0.0377;0.1024;
1457469277877936;-0.0241;-0.0430;0.1035;
1457469287970540;-0.0241;-0.0441;0.1045;
1457469298063144;-0.0252;-0.0419;0.1109;
1457469308228144;-0.0252;-0.0387;0.1152;
1457469318320748;-0.0284;-0.0398;0.1173;
1457469328413300;-0.0294;-0.0377;0.1152;
1457469338515019;-0.0273;-0.0387;0.1141;
1457469348607571;-0.0252;-0.0430;0.1130;
1457469358700175;-0.0230;-0.0430;0.1056;
1457469368862050;-0.0241;-0.0398;0.1013;
1457469378954654;-0.0230;-0.0356;0.0971;
1457469389047206;-0.0198;-0.0313;0.0875;
1457469399184290;-0.0188;-0.0281;0.0822;
1457469409276894;-0.0146;-0.0249;0.0715;
1457469419369446;-0.0125;-0.0217;0.0587;
1457469429484446;-0.0093;-0.0196;0.0459;
1457469439577050;-0.0061;-0.0164;0.0353;
1457469449669602;-0.0019;-0.0111;0.0225;
1457469459810800;0.0024;-0.0047;0.0087;
1457469469903404;0.0056;0.0028;-0.0052;
1457469479995956;0.0067;0.0081;-0.0158;
1457469490122936;0.0088;0.0124;-0.0308;
1457469500215540;0.0120;0.0166;-0.0446;
1457469510308092;0.0152;0.0188;-0.0553;
1457469520431894;0.0162;0.0230;-0.0647;
1457469530524446;0.0194;0.0262;-0.0754;
1457469540617050;0.0216;0.0294;-0.0828;
1457469550780540;0.0248;0.0294;-0.0871;
1457469560873144;0.0258;0.0316;-0.0913;
1457469570965696;0.0248;0.0326;-0.0945;
1457469581080123;0.0248;0.0337;-0.0977;
1457469591172727;0.0237;0.0358;-0.0977;
1457469601265279;0.0258;0.0369;-0.0967;
1457469611403300;0.0248;0.0348;-0.0945;
1457469621495904;0.0248;0.0326;-0.0956;
1457469631588456;0.0248;0.0305;-0.0967;
1457469641718352;0.0301;0.0316;-0.0956;
1457469651810956;0.0354;0.0326;-0.0945;
1457469661903508;0.0386;0.0337;-0.0956;
1457469672055279;0.0344;0.0369;-0.0945;
