TimestampAcc [ns];Metric
2501705432997205.0;1.2896523195893008
2501705443073924.0;1.2917198612551128
2501705453211268.0;1.293791121881134
2501705463287986.0;1.295866095724638
2501705473426372.0;1.2979447770234411
2501705483491111.0;1.3000271599959514
2501705493610538.0;1.3021132388412189
2501705503755643.0;1.3042030077389855
2501705513826111.0;1.3062964608497338
2501705523963195.0;1.3083935923147372
2501705534052413.0;1.310494396256107
2501705544163820.0;1.3125988667768442
2501705554277205.0;1.3147069979608872
2501705564373143.0;1.3168187838731613
2501705574479913.0;1.3189342185596302
2501705584586788.0;1.3210532960473482
2501705594692934.0;1.32317601034451
2501705604799809.0;1.3253023554405023
2501705614907518.0;1.3274323253059552
2501705625012726.0;1.3295659138927938
2501705635121059.0;1.3317031151342904
2501705645225434.0;1.3338439229451147
2501705655332518.0;1.3359883312213865
2501705665442726.0;1.3381363338407277
2501705675551684.0;1.3402879246623136
2501705685640799.0;1.3424430975269253
2501705695756111.0;1.344601846257001
2501705705867205.0;1.346764164656691
2501705715973976.0;1.3489300465119098
2501705726071059.0;1.3510994855903913
2501705736184080.0;1.3532724756417422
2501705746288768.0;1.3554490103974979
2501705756396788.0;1.3576290835711757
2501705766503611.0;1.3598126888583308
2501705776608195.0;1.36199981993661
2501705786723820.0;1.3641904704658054
2501705796840955.0;1.36638463408791
2501705806935538.0;1.3685823044271692
2501705817046424.0;1.3707834750901369
2501705827146372.0;1.3729881396657304
2501705837246320.0;1.375196291725286
2501705847358455.0;1.3774079248226134
2501705857466007.0;1.379623032494052
2501705867571684.0;1.3818416082585254
2501705877679809.0;1.3840636456175992
2501705887784809.0;1.386289138055536
2501705897887309.0;1.388518079039351
2501705907990174.0;1.3907504620188695
2501705918104705.0;1.3929862804267814
2501705928213351.0;1.3952255276786967
2501705938301111.0;1.3974681971732008
2501705948423038.0;1.3997142822919115
2501705958527049.0;1.4019637763995356
2501705968625330.0;1.404216672843924
2501705978758976.0;1.4064729649561278
2501705988837466.0;1.4087326460504541
2501705998951997.0;1.410995709424523
2501706009056945.0;1.4132621483593222
2501706019182101.0;1.4155319561192647
2501706029267986.0;1.417805125952246
2501706039369028.0;1.4200816510896996
2501706049496268.0;1.4223615247466541
2501706059586111.0;1.4246447401217899
2501706069706268.0;1.4269312903974964
2501706079809236.0;1.4292211687399292
2501706089904080.0;1.431514368299068
2501706100023038.0;1.4338108822087752
2501706110124080.0;1.4361107035868543
2501706120233924.0;1.4384138255351115
2501706130342726.0;1.4407202411394135
2501706140455538.0;1.4430299434697473
2501706150551320.0;1.4453429255802788
2501706160664184.0;1.4476591805094121
2501706170768559.0;1.4499787012798504
2501706180868820.0;1.452301480898655
2501706190978559.0;1.454627512357304
2501706201089913.0;1.456956788631755
2501706211209445.0;1.4592893026825045
2501706221374028.0;1.4616250474546475
2501706231406163.0;1.4639640158779357
2501706241512361.0;1.4663062008668368
2501706251631268.0;1.4686515953205928
2501706261744601.0;1.4710001921232811
2501706271856580.0;1.4733519841438751
2501706281988195.0;1.4757069642363014
2501706292054184.0;1.4780651252395007
2501706302144393.0;1.480426459977487
2501706312271163.0;1.482790961259408
2501706322398247.0;1.485158621879607
2501706332468403.0;1.4875294346176828
2501706342593143.0;1.4899033922385485
2501706352682466.0;1.4922804874924902
2501706362798872.0;1.4946607131152299
2501706372897466.0;1.497044061827988
2501706383014705.0;1.4994305263375456
2501706393137830.0;1.5018200993363033
2501706403244913.0;1.5042127735023423
2501706413344913.0;1.5066085414994828
2501706423430382.0;1.509007395977345
2501706433540330.0;1.5114093295714108
2501706443665643.0;1.5138143349030877
2501706453752934.0;1.5162224045797708
2501706463850695.0;1.5186335311949073
2501706473961320.0;1.521047707328058
2501706484074809.0;1.5234649255449588
2501706494190747.0;1.5258851783975846
2501706504287518.0;1.5283084584242126
2501706514392570.0;1.5307347581494837
2501706524508872.0;1.5331640700844658
2501706534622726.0;1.5355963867267175
2501706544734445.0;1.5380317005603514
2501706554821372.0;1.5404700040560961
2501706564922101.0;1.5429112896713593
2501706575032049.0;1.5453555498502924
2501706585132778.0;1.5478027770238534
2501706595233559.0;1.5502529636098707
2501706605356788.0;1.5527061020131072
2501706615457518.0;1.5551621846253216
2501706625558247.0;1.5576212038253312
2501706635671788.0;1.5600831519790754
2501706645772518.0;1.5625480214396792
2501706655873247.0;1.5650158045475149
2501706665992101.0;1.567486493630267
2501706676092830.0;1.5699600810029937
2501706686193611.0;1.5724365589681897
2501706696316893.0;1.5749159198158482
2501706706417622.0;1.5773981558235244
2501706716518351.0;1.5798832592563965
2501706726701841.0;1.5823712223673292
2501706736802570.0;1.5848620373969382
2501706746903351.0;1.5873556965736544
2501706756947934.0;1.5898521921137885
2501706767048663.0;1.5923515162215942
2501706777149445.0;1.5948536610893314
2501706787271007.0;1.5973586188973314
2501706797374393.0;1.5998663818140644
2501706807475122.0;1.6023769419962033
2501706817575903.0;1.6048902915886902
2501706827708924.0;1.607406422724802
2501706837809653.0;1.6099253275262164
2501706847910382.0;1.6124469981030796
2501706858015278.0;1.6149714265540691
2501706868116059.0;1.6174986049664604
2501706878216788.0;1.6200285254161901
2501706888343872.0;1.622561179967919
2501706898444601.0;1.625096560675095
2501706908545330.0;1.6276346595800177
2501706918659601.0;1.630175468713901
2501706928760330.0;1.6327189800969375
2501706938861111.0;1.6352651857383673
2501706948983768.0;1.6378140776365449
2501706959084497.0;1.6403656477790047
