TimestampAcc [ns];Metric
78865171459292.0;2.1930095966571916
78865181563615.0;2.193729492285583
78865191657208.0;2.1944529003856865
78865201793458.0;2.1951798219540657
78865211887052.0;2.195910257964638
78865222007990.0;2.1966442093686465
78865232106271.0;2.197381677094635
78865242209969.0;2.1981226620484233
78865252326323.0;2.1988671651130773
78865262429240.0;2.199615187148883
78865272534604.0;2.2003667289933184
78865282641323.0;2.201121791461024
78865292739083.0;2.2018803753437752
78865302832521.0;2.202642481410454
78865312949917.0;2.2034081104070204
78865323040490.0;2.204177263056485
78865333152313.0;2.2049499400588854
78865343255021.0;2.205726142091257
78865353363458.0;2.2065058698076023
78865363465646.0;2.207289123838866
78865373573667.0;2.208075904792907
78865383675594.0;2.2088662132544745
78865393780333.0;2.209660049785184
78865403889708.0;2.2104574149234897
78865413997417.0;2.211258309184658
78865424091583.0;2.2120627330607427
78865434204656.0;2.2128706870205606
78865444314188.0;2.213682171509664
78865454419344.0;2.2144971869503185
78865464521375.0;2.2153157337414737
78865474629813.0;2.2161378122587405
78865484730646.0;2.216963422854365
78865494842729.0;2.2177925658572026
78865504947521.0;2.2186252415726906
78865515053563.0;2.219461450282824
78865525151844.0;2.2203011922461315
78865535258354.0;2.2211444676976524
78865545367417.0;2.221991276848908
78865555475854.0;2.222841619887881
78865565573979.0;2.223695496978991
78865575684500.0;2.2245529082630715
78865585789917.0;2.225413853857344
78865595894813.0;2.2262783338553978
78865606003875.0;2.227146348327166
78865616110385.0;2.2280178973189053
78865626206844.0;2.2288929808531734
78865636318042.0;2.2297715989288087
78865646425750.0;2.230653751520905
78865656535542.0;2.231539438580788
78865666638146.0;2.2324286600359913
78865676740229.0;2.233321415790235
78865686846896.0;2.234217705723403
78865696954552.0;2.2351175296915238
78865707059813.0;2.2360208875267493
78865717163354.0;2.236927779037336
78865727327000.0;2.2378382040076255
78865737374813.0;2.238752162198019
78865747482000.0;2.2396696533449565
78865757584188.0;2.2405906771608994
78865767672938.0;2.2415152333343102
78865777795385.0;2.2424433215296316
78865787911167.0;2.243374941387263
78865798012885.0;2.24431009252354
78865808108094.0;2.2452487745307175
78865818229917.0;2.2461909869769507
78865828323094.0;2.247136729406279
78865838433979.0;2.2480860013386086
78865848563510.0;2.24903880226969
78865858641375.0;2.2499951316710978
78865868750125.0;2.250954988990211
78865878850385.0;2.2519183736501938
78865888983563.0;2.2528852850499725
78865899078250.0;2.2538557225642184
78865909225958.0;2.2548296855433283
78865919277990.0;2.2558071733134093
78865929393094.0;2.2567881851762643
78865939496375.0;2.2577727204093745
78865949611688.0;2.258760778265881
78865959719604.0;2.2597523579745684
78865969847938.0;2.260747458739847
78865979918510.0;2.261746079741734
78865990012885.0;2.262748220135839
78866000128302.0;2.263753879053344
78866010231323.0;2.2647630556009877
78866020342313.0;2.2657757488610533
78866030452000.0;2.266791957891354
78866040540802.0;2.2678116817252207
78866050681479.0;2.2688349193714914
78866060761583.0;2.269861669814493
78866070867417.0;2.2708919320140297
78866080964917.0;2.2719257049053714
78866091079396.0;2.2729629873992363
78866101201740.0;2.2740037783817812
78866111292625.0;2.2750480767145906
78866121403667.0;2.276095881234666
78866131507000.0;2.2771471907544165
78866141632260.0;2.2782020040616477
78866151707625.0;2.2792603199195516
78866161816167.0;2.280322137066696
78866171924813.0;2.2813874542170134
78866182088875.0;2.2824562700597846
78866192133146.0;2.28352858325963
78866202241479.0;2.284604392456498
78866212350229.0;2.285683696265656
78866222450542.0;2.2867664932776806
78866232582417.0;2.2878527820584496
78866242661635.0;2.2889425611491334
78866252769396.0;2.2900358290661846
78866262870542.0;2.2911325843013306
78866272978771.0;2.292232825321561
78866283082729.0;2.2933365505691197
78866293204292.0;2.294443758461496
78866303307833.0;2.295554447391418
78866313411427.0;2.296668615726841
78866323522365.0;2.2977862618109417
78866333625958.0;2.298907383962105
78866343729500.0;2.3000319804739218
78866353832260.0;2.3011600496151847
78866363935802.0;2.30229158962988
78866374039344.0;2.3034265987371794
78866384151115.0;2.304565075131436
78866394254656.0;2.305707016982176
78866404358250.0;2.3068524224340927
78866414464656.0;2.3080012896070383
78866424568198.0;2.3091536165960194
78866434671740.0;2.3103094014711894
78866444783823.0;2.3114686422778434
78866454887365.0;2.312631337036415
78866464990906.0;2.3137974837424697
78866475099031.0;2.3149670803667015
78866485202573.0;2.316140124854926
78866495306115.0;2.317316615128077
78866505414344.0;2.318496549082204
78866515517833.0;2.319679924588464
78866525621375.0;2.3208667394931184
78866535711063.0;2.3220569916175298
78866545814552.0;2.3232506787581575
78866555918094.0;2.3244477986865566
78866566030125.0;2.325648349149376
78866576133667.0;2.326852327868352
78866586237208.0;2.3280597325403076
78866596363094.0;2.3292705608371453
78866606466583.0;2.3304848104058498
78866616570125.0;2.331702478868485
78866626683250.0;2.332923563822192
78866636786740.0;2.3341480628391893
78866646890333.0;2.335375973466768
78866657002052.0;2.3366072932272925
78866667105646.0;2.3378420196181957
78866677209135.0;2.3390801501119793
78866687343198.0;2.3403216821562105
78866697446740.0;2.3415666131735198
78866707550281.0;2.3428149405615994
78866717639344.0;2.3440666616932018
78866727742885.0;2.345321773916139
78866737846427.0;2.3465802745532813
78866747951271.0;2.3478421609025557
78866758054813.0;2.3491074302369452
78866768158302.0;2.3503760798044895
78866778264500.0;2.3516481068282844
78866788367990.0;2.352923508506484
78866798471531.0;2.3542022820123027
78866808580385.0;2.3554844244940143
78866818683927.0;2.3567699330749545
78866828787469.0;2.3580588048535227
78866838899969.0;2.3593510369031816
78866849003510.0;2.3606466262724575
78866859107052.0;2.3619455699849436
78866869236323.0;2.363247865039304
78866879339865.0;2.3645535084092733
78866889443406.0;2.365862497043658
78866899533406.0;2.3671748278663416
78866909637082.0;2.368490497776286
78866919740624.0;2.369809503647533
78866929852082.0;2.371131842329206
78866939955624.0;2.372457510645513
78866950059217.0;2.3737865053957496
78866960154947.0;2.3751188233543066
78866970258436.0;2.3764544612706726
78866980361978.0;2.377793415869441
78866990478072.0;2.3791356838503135
78867000581613.0;2.3804812618881024
78867010685155.0;2.3818301466327356
78867020801301.0;2.3831823347092578
78867030904790.0;2.384537822717832
78867041008332.0;2.3858966072337435
78867051128957.0;2.387258684807405
78867061232499.0;2.388624051964364
78867071336092.0;2.389992705205304
78867081450415.0;2.3913646410060516
78867091553957.0;2.3927398558175814
78867101657551.0;2.394118346066018
78867111759790.0;2.3955001081526412
78867121863332.0;2.3968851384538934
78867131966874.0;2.398273433321386
78867142079999.0;2.3996649890819115
78867152183592.0;2.4010598020374467
78867162287134.0;2.40245786846516
78867172390051.0;2.4038591846174158
78867182493592.0;2.4052637467217832
78867192597134.0;2.4066715509810455
78867202704217.0;2.4080825935732055
78867212807707.0;2.4094968706514934
78867222911301.0;2.4109143783443714
78867233062290.0;2.412335112755541
78867243165832.0;2.4137590699639486
78867253269374.0;2.4151862460237905
78867263345103.0;2.416616636964522
78867273448644.0;2.418050238790864
78867283552186.0;2.419487047482811
78867293671978.0;2.4209270589956415
78867303777238.0;2.4223702692599276
78867313882551.0;2.423816674181547
78867323984686.0;2.4252662696416896
78867334089947.0;2.4267190514968644
78867344195259.0;2.428175015578909
