TimestampAcc [ns];Metric
3101539169568460.0;1.3685620972133616
3101539179670804.0;1.3837039824492035
3101539189755023.0;1.398848445954477
3101539199860648.0;1.413995434043203
3101539209955075.0;1.4291448929936452
3101539220060700.0;1.4442967690486705
3101539230157731.0;1.45945100841611
3101539240270335.0;1.4746075572691204
3101539250410179.0;1.489766361746545
3101539260513408.0;1.504927367953278
3101539270625856.0;1.5200905219606256
3101539280692523.0;1.5352557698066711
3101539290817210.0;1.550423057496638
3101539300924398.0;1.5655923310032547
3101539311005908.0;1.5807635362671197
3101539321133669.0;1.5959366191970688
3101539331243044.0;1.611111525670541
3101539341346794.0;1.6262882015339457
3101539351472939.0;1.6414665926030274
3101539361564085.0;1.656646644663235
3101539371675127.0;1.6718283034700896
3101539381782523.0;1.6870115147495515
3101539391878304.0;1.7021962241983886
3101539401991898.0;1.7173823774845491
3101539412100752.0;1.7325699202475313
3101539422217210.0;1.7477587980987543
3101539432321169.0;1.7629489566219263
3101539442428252.0;1.7781403413734171
3101539452526585.0;1.7933328978826282
3101539462635648.0;1.808526571652366
3101539472746585.0;1.8237213081592136
3101539482851585.0;1.8389170528539092
3101539492959919.0;1.854113751161722
3101539503076221.0;1.8693113484828254
3101539513173148.0;1.8845097901926657
3101539523279085.0;1.899709021642335
3101539533388981.0;1.914908988158943
3101539543499710.0;1.93010963504599
3101539553602210.0;1.94531090758374
3101539563724606.0;1.9605127510295965
3101539573821481.0;1.9757151106184783
3101539583928981.0;1.9909179315631962
3101539594037627.0;2.0061211590548247
3101539604150960.0;2.0213247382630772
3101539614254398.0;2.0365286143366834
3101539624359710.0;2.0517327324037673
3101539634466481.0;2.066937037572224
3101539644569189.0;2.082141474930097
3101539654678148.0;2.0973459895459623
3101539664786794.0;2.1125505264693025
3101539674888877.0;2.1277550307308832
3101539685002939.0;2.142959447343131
3101539695110856.0;2.1581637213005114
3101539705218564.0;2.173367797579909
3101539715319606.0;2.1885716211410053
3101539725425648.0;2.203775136926661
3101539735534398.0;2.2189782898632964
3101539745641689.0;2.2341810248612757
3101539755750960.0;2.2493832868152865
3101539765860231.0;2.264585020604722
