Sensor: bmi160 Gyroscope Non-wakeup
Vendor: BOSCH
TimestampGyro [ns]; GyroX [rad/s]; GyroY [rad/s]; GyroZ [rad/s]
909708063856297;0.1284;-0.0057;0.0015;
909708073962130;0.1358;-0.0079;0.0015;
909708084067912;0.1827;-0.0047;0.0057;
909708094169422;0.2296;-0.0047;0.0036;
909708104275255;0.2743;-0.0047;0.0068;
909708114381089;0.3286;-0.0047;0.0079;
909708124489214;0.3807;-0.0036;0.0089;
909708134595047;0.4158;-0.0057;0.0111;
909708144715099;0.4276;-0.0068;0.0068;
909708154797078;0.4222;-0.0057;0.0015;
909708164902912;0.4137;-0.0036;-0.0039;
909708175008693;0.4052;-0.0025;-0.0092;
909708185101037;0.3860;0.0007;-0.0134;
909708195206818;0.3467;0.0007;-0.0220;
909708205312651;0.2881;-0.0004;-0.0348;
909708215419110;0.2253;-0.0015;-0.0486;
909708225524943;0.1699;-0.0004;-0.0603;
909708235630776;0.1294;0.0007;-0.0667;
909708245736401;0.1049;0.0049;-0.0752;
909708255842235;0.0900;0.0060;-0.0838;
909708265948068;0.0836;0.0060;-0.0901;
909708276068433;0.0868;0.0049;-0.0923;
909708286174266;0.0964;0.0028;-0.0944;
909708296280047;0.1177;0.0017;-0.0944;
909708306365047;0.1497;0.0007;-0.0901;
909708316470880;0.1859;0.0017;-0.0859;
909708326576714;0.2146;0.0017;-0.0827;
909708336686662;0.2338;0.0039;-0.0795;
909708346792495;0.2466;0.0028;-0.0752;
909708356898328;0.2626;0.0039;-0.0688;
909708367006401;0.2679;0.0049;-0.0624;
909708377112235;0.2722;0.0017;-0.0529;
909708387218068;0.2849;0.0007;-0.0422;
909708397344005;0.3052;-0.0004;-0.0316;
909708407449839;0.3244;-0.0004;-0.0209;
909708417555672;0.3371;-0.0004;-0.0113;
909708427654578;0.3371;0.0007;-0.0017;
909708437760412;0.3244;0.0017;0.0068;
909708447866245;0.3073;0.0007;0.0142;
909708457964735;0.2871;-0.0004;0.0216;
909708468070568;0.2775;0.0017;0.0258;
909708478176401;0.2849;0.0017;0.0322;
909708488273693;0.2722;0.0007;0.0375;
909708498379526;0.2413;0.0017;0.0450;
909708508485360;0.2029;0.0049;0.0471;
909708518597860;0.1603;0.0081;0.0407;
909708528703693;0.1124;0.0060;0.0344;
909708538809526;0.0644;0.0060;0.0322;
909708548919422;0.0229;0.0060;0.0269;
909708559025255;-0.0112;0.0060;0.0216;
909708569131089;-0.0123;0.0092;0.0184;
909708579231089;-0.0037;0.0145;0.0132;
909708589336974;-0.0091;0.0188;0.0068;
909708599442808;-0.0080;0.0198;0.0004;
909708609603745;-0.0059;0.0177;-0.0049;
909708619709578;-0.0048;0.0103;-0.0081;
909708629815412;-0.0027;0.0017;-0.0103;
909708639856193;0.0005;-0.0047;-0.0134;
909708649962026;0.0016;-0.0025;-0.0188;
909708660067860;0.0059;0.0028;-0.0220;
909708670227235;0.0091;0.0017;-0.0209;
909708680333068;0.0123;0.0007;-0.0188;
909708690438901;0.0091;0.0028;-0.0156;
909708700505464;0.0048;0.0028;-0.0103;
909708710611297;0.0027;0.0028;-0.0049;
909708720717130;0.0005;0.0092;0.0004;
909708730812339;-0.0037;0.0124;0.0068;
909708740918172;-0.0027;0.0145;0.0142;
909708751024005;-0.0027;0.0145;0.0226;
909708761141818;-0.0027;0.0134;0.0344;
909708771247651;0.0069;0.0134;0.0461;
909708781353485;0.0453;0.0092;0.0589;
909708791477026;0.1049;0.0092;0.0770;
