Sensor: bmi160 Accelerometer Non-wakeup
Vendor: BOSCH
TimestampAcc [ns]; AccX [m/s^2]; AccY [m/s^2]; AccZ [m/s^2]
393977869897131;-9.5052;-1.0454;-1.7695;
393977879987027;-9.5100;-0.9736;-1.8105;
393977890134527;-9.5315;-0.9760;-1.8631;
393977900251038;-9.5438;-0.9760;-1.8966;
393977910378642;-9.4980;-1.0071;-1.8799;
393977920495152;-9.4908;-0.9855;-1.8392;
393977930608225;-9.5028;-0.9640;-1.8559;
393977940724736;-9.5076;-0.9449;-1.8440;
393977950804996;-9.4932;-0.9042;-1.8081;
393977960898798;-9.4956;-0.8922;-1.8081;
393977970995621;-9.5219;-0.8874;-1.8200;
393977981096142;-9.5315;-0.8632;-1.8631;
393977991215204;-9.5052;-0.8898;-1.8464;
393978001296246;-9.5124;-0.9425;-1.8368;
393978011419788;-9.5124;-0.9927;-1.8009;
393978021507756;-9.5267;-0.9927;-1.7934;
393978031613642;-9.5342;-0.9712;-1.7985;
393978041714996;-9.5172;-0.9353;-1.8200;
393978051815986;-9.5219;-0.9138;-1.8176;
393978061919579;-9.4860;-0.9042;-1.7985;
393978072020933;-9.5076;-0.8731;-1.8224;
393978082149944;-9.5076;-0.8512;-1.8392;
393978092255777;-9.5076;-0.8850;-1.8200;
393978102325204;-9.5243;-0.9162;-1.8153;
393978112447548;-9.5219;-0.9640;-1.8105;
393978122548954;-9.5366;-0.9736;-1.8153;
393978132649788;-9.5124;-0.9736;-1.8224;
393978142752704;-9.5124;-0.9736;-1.8440;
393978152884631;-9.5243;-0.9736;-1.8296;
393978162957965;-9.5267;-0.9855;-1.8248;
393978173050673;-9.5219;-0.9640;-1.8224;
393978183147861;-9.5052;-0.9616;-1.8296;
393978193250673;-9.5291;-0.9903;-1.8296;
393978203386611;-9.5315;-1.0047;-1.8511;
393978213478486;-9.5124;-0.9999;-1.8535;
393978223593381;-9.5148;-0.9568;-1.8248;
393978233670569;-9.5172;-0.9209;-1.8679;
393978243794840;-9.5219;-0.8731;-1.8823;
393978253909423;-9.5052;-0.8225;-1.8464;
393978264007236;-9.5076;-0.7842;-1.8368;
393978274086767;-9.5267;-0.7196;-1.8679;
393978284201871;-9.5124;-0.6742;-1.8727;
393978294330986;-9.4932;-0.6479;-1.8894;
393978304424267;-9.5004;-0.6096;-1.8918;
393978314537444;-9.5219;-0.6072;-1.8727;
393978324601350;-9.5243;-0.5973;-1.8631;
393978334716402;-9.5243;-0.6048;-1.8631;
393978344820308;-9.5052;-0.6024;-1.8799;
393978354909006;-9.5172;-0.6048;-1.8823;
393978365024475;-9.5195;-0.5973;-1.8727;
393978375134683;-9.5124;-0.6263;-1.8368;
393978385233902;-9.5342;-0.6239;-1.8320;
393978395339319;-9.5291;-0.6359;-1.8488;
393978405443121;-9.5315;-0.6550;-1.8511;
393978415552913;-9.5486;-0.6694;-1.8416;
393978425648017;-9.5342;-0.7316;-1.8296;
393978435751663;-9.5243;-0.7627;-1.8224;
393978445860569;-9.5219;-0.7627;-1.8200;
393978455959579;-9.5028;-0.8106;-1.8200;
393978466063069;-9.5366;-0.8779;-1.7985;
393978476172808;-9.5315;-0.9114;-1.8057;
393978486272183;-9.5390;-0.9449;-1.7886;
393978496377704;-9.5148;-0.9592;-1.8224;
393978506487808;-9.5148;-0.9712;-1.8200;
393978516578902;-9.5315;-0.9808;-1.8320;
393978526682704;-9.5390;-1.0167;-1.8320;
393978536788121;-9.5390;-1.0430;-1.8105;
393978546890308;-9.5291;-1.0645;-1.8105;
393978557003433;-9.5267;-1.0693;-1.8105;
393978567106767;-9.5315;-1.1076;-1.8153;
393978577210100;-9.5243;-1.1414;-1.8129;
393978587308850;-9.5195;-1.1988;-1.8272;
393978597404579;-9.5438;-1.2395;-1.8607;
