TimestampGNSS [ns]; UTC time [ms]; Lat [deg]; Lon [deg]; Height [m]; Speed [m/s]; Heading [deg]; Hor Acc [m]; Vert Acc [m]; Speed Acc [m/s]; Heading Acc [deg]
3101432586637297;1633456801000;40.246409870000;-111.657402660000;1378.5441;4.2400;180.2000;8.92120457;10.58203888;0.84059501;10.84774971;
3101433603485526;1633456802000;40.246381870000;-111.657418490000;1375.7733;5.2800;179.5000;7.77070236;10.23573780;1.12004459;11.92260265;
3101434607960786;1633456803000;40.246333890000;-111.657424970000;1376.0287;6.6400;183.7000;5.78265142;7.73726034;0.08062258;0.43609983;
3101435612033077;1633456804000;40.246280290000;-111.657427720000;1375.8036;7.2100;181.3000;4.96769476;6.48590040;0.08944272;0.43197238;
3101436600483910;1633456805000;40.246217040000;-111.657427540000;1374.9949;7.7800;182.9000;4.78500891;6.07368755;0.10295630;0.45440155;
3101437616685732;1633456806000;40.246159330000;-111.657425500000;1375.1158;8.1000;184.1000;4.40977192;5.33190680;0.08602326;0.41240916;
3101438613228545;1633456807000;40.246085240000;-111.657427640000;1373.6317;8.1800;178.2000;4.04990339;4.63358068;0.07211103;0.37436154;
3101439608162815;1633456808000;40.246012920000;-111.657431680000;1374.1823;8.1000;177.9000;4.01583862;4.52759361;0.07211103;0.38176116;
3101440607233387;1633456809000;40.245939440000;-111.657437520000;1374.8119;8.2200;181.0000;3.98142028;4.43254709;0.07211103;0.35437766;
3101441610224116;1633456810000;40.245871880000;-111.657431100000;1372.9077;8.2100;182.2000;3.79009247;3.94817281;0.07211103;0.32959303;
3101442610298908;1633456811000;40.245794020000;-111.657441520000;1373.4244;8.1300;182.8000;3.79009247;3.51039505;0.15811388;0.73455858;
3101443609709584;1633456812000;40.245722050000;-111.657438820000;1373.3044;8.1200;178.3000;3.79009247;3.28322816;0.16643317;0.71385169;
3101444606446615;1633456813000;40.245651270000;-111.657433560000;1373.4983;8.1700;179.2000;3.79009247;2.94459796;0.20248456;0.87974960;
3101445602899740;1633456814000;40.245575830000;-111.657442450000;1373.6332;8.0500;182.5000;3.79009247;2.85507464;0.19416487;0.88695061;
3101446604492396;1633456815000;40.245501780000;-111.657443730000;1373.7063;7.9800;179.4000;3.79009247;2.74432755;0.05830952;0.29203674;
3101447611592291;1633456816000;40.245427260000;-111.657446510000;1374.3168;8.1400;180.5000;3.79009247;2.68156815;0.07211103;0.32241112;
3101448605000676;1633456817000;40.245353130000;-111.657452080000;1374.0991;8.0200;181.9000;3.79009247;2.66599679;0.07211103;0.33774504;
3101449608334947;1633456818000;40.245276480000;-111.657451960000;1374.9742;8.2300;178.7000;3.79009247;2.60938096;0.07211103;0.31657436;
3101450591991613;1633456819000;40.245202080000;-111.657451310000;1375.0432;7.9200;180.2000;3.79009247;2.77646184;0.08062258;0.34739152;
3101451589647394;1633456820000;40.245130900000;-111.657453610000;1375.0656;7.9700;181.6000;3.79009247;2.63388252;0.18867962;0.82269281;
3101452595534529;1633456821000;40.245059870000;-111.657456080000;1374.8330;8.1400;180.1000;3.79009247;2.75181007;0.26076809;1.11839402;
3101453610587445;1633456822000;40.244990540000;-111.657454760000;1374.5959;8.0400;178.7000;3.79009247;2.65836763;0.14422205;0.64064306;
3101454612085101;1633456823000;40.244915510000;-111.657452330000;1374.2714;8.0100;177.9000;3.79009247;2.53870463;0.05830952;0.31661519;
3101455606937288;1633456824000;40.244838070000;-111.657447500000;1374.3214;8.1600;179.7000;3.79009247;2.67684841;1.09077954;0.44533110;
3101456602943642;1633456825000;40.244766640000;-111.657451720000;1374.0547;7.7000;185.4000;3.79009247;2.61381507;1.17345643;0.93345368;
3101457609362808;1633456826000;40.244693410000;-111.657462660000;1373.6091;7.9700;184.1000;3.79009247;2.50189853;1.08756614;1.46101606;
3101458604089735;1633456827000;40.244619120000;-111.657464460000;1373.2433;7.8800;179.8000;3.79009247;2.50000000;1.09077954;1.98496354;
3101459601413276;1633456828000;40.244549310000;-111.657465950000;1372.7972;7.5000;179.6000;3.79009247;2.50000000;1.11305881;2.50302792;
3101460605741765;1633456829000;40.244485170000;-111.657473050000;1372.3533;6.9700;182.9000;3.79009247;2.50000000;1.07703292;2.98721313;
3101461604175515;1633456830000;40.244437640000;-111.657478690000;1371.7811;5.2400;182.3000;3.79009247;2.50000000;1.08558738;3.48885679;
3101462604122806;1633456831000;40.244411260000;-111.657479420000;1371.5229;2.9400;185.2000;3.79009247;2.50000000;1.11305881;4.02472830;
3101463605694837;1633456832000;40.244408450000;-111.657480730000;1371.4590;0.3800;184.5000;3.79009247;2.50000000;1.08558738;4.56511736;
3101464591759055;1633456833000;40.244409450000;-111.657483910000;1372.0776;0.0000;-3000.0000;3.79009247;2.50000000;1.12004459;-1.00000000;
