Sensor: bmi160 Accelerometer Non-wakeup
Vendor: BOSCH
TimestampAcc [ns]; AccX [m/s^2]; AccY [m/s^2]; AccZ [m/s^2]
3101428638045798;-9.4430;1.1441;-2.2056;
3101428648149756;-9.4071;1.1130;-2.1649;
3101428658260642;-9.4645;1.1297;-2.1123;
3101428668349444;-9.4932;1.1752;-2.1290;
3101428678460329;-9.4860;1.1847;-2.1362;
3101428688538819;-9.4717;1.1369;-2.1218;
3101428698649704;-9.4884;1.0627;-2.1649;
3101428708795590;-9.5148;0.9930;-2.1936;
3101428718870329;-9.5100;0.8949;-2.1840;
3101428729008298;-9.5219;0.8471;-2.1984;
3101428739094131;-9.5414;0.8136;-2.1625;
3101428749216840;-9.5291;0.7633;-2.1314;
3101428759277777;-9.5219;0.7801;-2.1864;
3101428769427621;-9.5462;0.8183;-2.2965;
3101428779531996;-9.5414;0.7729;-2.3228;
3101428789636475;-9.5315;0.6888;-2.2726;
3101428799717517;-9.5462;0.5357;-2.1458;
3101428809834861;-9.5677;0.4902;-2.0569;
3101428819960538;-9.6515;0.5931;-2.2223;
3101428830061996;-9.6323;0.7848;-2.5002;
3101428840157829;-9.4406;0.7343;-2.3133;
3101428850273090;-9.4478;1.1058;-2.7206;
3101428860378350;-9.4023;0.8016;-2.2008;
3101428870487309;-9.5533;0.5405;-1.8535;
3101428880613246;-9.6395;0.8590;-2.1936;
3101428890699913;-9.4741;0.9093;-2.3447;
3101428900807309;-9.3568;0.8614;-2.5002;
3101428910939392;-9.4478;0.7008;-2.6393;
3101428921013871;-9.5195;0.5357;-2.5170;
3101428931121579;-9.5243;0.4493;-2.3758;
3101428941235173;-9.5291;0.4612;-2.3901;
3101428951343298;-9.5291;0.4110;-2.5265;
3101428961451684;-9.4884;0.3679;-2.6584;
3101428971552517;-9.3999;0.4469;-2.7015;
3101428981661371;-9.4023;0.6482;-2.6201;
3101428991769496;-9.5195;0.6553;-2.2630;
3101429001878767;-9.5581;0.5213;-1.8392;
3101429012011684;-9.5243;0.6099;-1.9229;
3101429022112204;-9.4884;0.9452;-2.1984;
3101429032198975;-9.3712;1.1943;-2.3303;
3101429042307152;-9.3832;1.3047;-2.2989;
3101429052409861;-9.5100;1.3980;-2.1147;
3101429062531423;-9.4789;1.5009;-1.8392;
3101429072686736;-9.4071;1.6950;-1.7623;
3101429082794756;-9.3879;1.9944;-1.9110;
3101429092834913;-9.3329;2.1909;-2.0091;
3101429102971579;-9.3520;2.1670;-1.9158;
3101429113076059;-9.4334;2.0088;-1.8033;
3101429123176267;-9.4597;1.7572;-1.6690;
3101429133272256;-9.4262;1.5419;-1.6068;
3101429143377100;-9.4071;1.6208;-1.8870;
3101429153518975;-9.3736;1.8293;-2.2223;
3101429163612517;-9.3616;1.7812;-2.2008;
3101429173703454;-9.4430;1.3621;-1.8799;
3101429183807413;-9.5629;0.9021;-1.6068;
3101429193917413;-9.5124;0.9906;-1.8105;
3101429204027621;-9.3832;0.8901;-1.8966;
3101429214154184;-9.3975;0.2363;-1.7288;
3101429224236371;-9.5821;0.3105;-2.3877;
3101429234347256;-9.5486;0.0565;-2.5026;
3101429244455850;-9.4502;-0.0153;-2.3758;
