Sensor: bmi160 Accelerometer Non-wakeup
Vendor: BOSCH
TimestampAcc [ns]; AccX [m/s^2]; AccY [m/s^2]; AccZ [m/s^2]
3099831220025793;-9.3209;1.6519;-2.6608;
3099831230129543;-9.3018;1.5248;-2.5457;
3099831240184074;-9.4262;1.2685;-2.3853;
3099831250282043;-9.4214;1.2039;-2.4428;
3099831260450845;-9.3664;1.1680;-2.4452;
3099831270548814;-9.4143;1.1560;-2.6177;
3099831280633084;-9.3879;1.0842;-2.5839;
3099831290756418;-9.3855;1.0364;-2.5361;
3099831300850584;-9.4430;1.0220;-2.5648;
3099831310978084;-9.3784;1.0699;-2.5217;
3099831321099178;-9.3784;1.1465;-2.5193;
3099831331183241;-9.4382;1.1345;-2.5481;
3099831341303345;-9.3712;1.1512;-2.5217;
3099831351406314;-9.3377;1.1943;-2.5648;
3099831361504855;-9.3808;1.2135;-2.5792;
3099831371608918;-9.3592;1.1943;-2.4978;
3099831381714282;-9.3760;1.2182;-2.4906;
3099831391820116;-9.4310;1.2470;-2.5193;
3099831401923136;-9.3688;1.3047;-2.5002;
3099831412035793;-9.3688;1.2999;-2.5146;
3099831422140689;-9.3855;1.2903;-2.5409;
3099831432251730;-9.3497;1.2470;-2.4643;
3099831442353709;-9.3927;1.2637;-2.4404;
3099831452465793;-9.4406;1.2613;-2.4787;
3099831462577876;-9.3855;1.1680;-2.4954;
3099831472685064;-9.3999;1.1489;-2.5648;
3099831482785064;-9.3975;1.1369;-2.5409;
3099831492894751;-9.3975;1.1321;-2.4667;
3099831502992043;-9.4190;1.1034;-2.4595;
3099831513106314;-9.4095;1.1082;-2.5050;
3099831523208189;-9.3712;1.1082;-2.4954;
3099831533317668;-9.3855;1.0699;-2.5122;
3099831543431366;-9.4573;1.0077;-2.5337;
3099831553557147;-9.4143;0.9571;-2.4811;
3099831563704855;-9.4525;0.8782;-2.4739;
3099831573758345;-9.4717;0.8375;-2.5241;
3099831583869178;-9.4071;0.7872;-2.5170;
3099831593978814;-9.3927;0.8231;-2.5816;
3099831604059386;-9.4071;0.8327;-2.6154;
3099831614189907;-9.3903;0.8399;-2.5672;
3099831624334595;-9.4143;0.9523;-2.5744;
3099831634400064;-9.4190;1.0316;-2.5648;
3099831644509699;-9.3401;1.0866;-2.6058;
3099831654612251;-9.3329;1.2159;-2.6871;
3099831664734439;-9.3377;1.3741;-2.7039;
3099831674823814;-9.3305;1.4124;-2.6489;
3099831684959334;-9.3544;1.3525;-2.6489;
3099831695034074;-9.3808;1.2832;-2.5600;
3099831705145480;-9.3425;1.2637;-2.5074;
3099831715252147;-9.3592;1.2903;-2.6154;
3099831725359230;-9.3138;1.3549;-2.6225;
3099831735468189;-9.3066;1.4148;-2.6201;
3099831745594543;-9.3497;1.4459;-2.6393;
3099831755705584;-9.3353;1.4865;-2.5504;
3099831765788397;-9.3209;1.5730;-2.4906;
3099831775894959;-9.3449;1.6208;-2.5050;
3099831786003866;-9.3425;1.6352;-2.4930;
3099831796143501;-9.3138;1.6807;-2.5193;
3099831806217147;-9.3353;1.6902;-2.6154;
3099831816327147;-9.3018;1.6735;-2.6393;
3099831826435376;-9.2779;1.6854;-2.6106;
3099831836533032;-9.3066;1.7070;-2.5337;
3099831846657355;-9.3377;1.7405;-2.4093;
3099831856771939;-9.3281;1.7668;-2.4715;
3099831866888449;-9.3233;1.7883;-2.5504;
3099831876979543;-9.2803;1.8293;-2.5672;
3099831887083501;-9.3018;1.8150;-2.5457;
3099831897190480;-9.3138;1.8150;-2.5289;
3099831907298397;-9.3090;1.8102;-2.4882;
3099831917408709;-9.2970;1.8341;-2.4691;
3099831927512876;-9.3233;1.8293;-2.4978;
3099831937623605;-9.3233;1.8317;-2.5098;
3099831947730897;-9.3114;1.8245;-2.5170;
3099831957822876;-9.3114;1.8197;-2.5313;
3099831967944126;-9.3114;1.8078;-2.5098;
3099831978042564;-9.3233;1.8389;-2.4691;
3099831988160064;-9.3042;1.8221;-2.4811;
3099831998269126;-9.2946;1.8437;-2.5170;
3099832008371209;-9.3162;1.8508;-2.4212;
3099832018471991;-9.3281;1.8413;-2.3758;
3099832028588709;-9.3377;1.7979;-2.4811;
3099832038694855;-9.3138;1.7955;-2.5409;
3099832048799282;-9.2850;1.8003;-2.5098;
3099832058936886;-9.3353;1.7788;-2.4404;
