Sensor: bmi160 Accelerometer Non-wakeup
Vendor: BOSCH
TimestampAcc [ns]; AccX [m/s^2]; AccY [m/s^2]; AccZ [m/s^2]
551123393857318;0.0359;0.2877;9.9024;
551123414060912;0.0455;0.2818;9.8904;
551123434273516;0.0514;0.2865;9.9156;
551123454491954;0.0395;0.2913;9.9084;
551123474693412;0.0395;0.2889;9.9203;
551123494937422;0.0395;0.2865;9.9120;
551123515131016;0.0239;0.2806;9.9144;
551123535326954;0.0347;0.2818;9.9287;
551123555558568;0.0407;0.2758;9.9024;
551123575767839;0.0455;0.2949;9.9072;
551123595975599;0.0251;0.2973;9.9191;
551123616193516;0.0431;0.2853;9.9108;
551123636403724;0.0323;0.2841;9.9132;
551123656619297;0.0287;0.2901;9.9084;
551123676837318;0.0359;0.2985;9.9132;
551123697046849;0.0263;0.2782;9.9227;
551123717257943;0.0491;0.2830;9.9000;
551123737469662;0.0431;0.2961;9.9132;
551123757694401;0.0502;0.2985;9.9072;
551123777885339;0.0299;0.2818;9.9084;
551123798123360;0.0419;0.2913;9.8988;
551123818325079;0.0371;0.2853;9.9180;
551123838562110;0.0407;0.2997;9.9132;
551123858754870;0.0502;0.2806;9.9287;
551123878985651;0.0395;0.2830;9.9156;
551123899191797;0.0443;0.2853;9.9168;
551123919401693;0.0287;0.2949;9.9239;
551123939613256;0.0203;0.2830;9.9084;
551123959825704;0.0311;0.3009;9.9108;
551123980043985;0.0275;0.2830;9.9227;
551124000246901;0.0479;0.2782;9.9156;
551124020470756;0.0335;0.2794;9.9203;
551124040688308;0.0299;0.2949;9.9084;
551124060905235;0.0371;0.2865;9.9144;
551124081119193;0.0395;0.2925;9.9168;
551124101335808;0.0407;0.2830;9.9144;
551124121552526;0.0335;0.2985;9.9048;
551124141760547;0.0383;0.2997;9.9060;
551124161960183;0.0419;0.2913;9.9203;
551124182183568;0.0383;0.2925;9.8856;
551124202390235;0.0347;0.3081;9.9084;
551124222607631;0.0359;0.2734;9.9024;
551124242829662;0.0538;0.2949;9.8976;
551124263047006;0.0359;0.3021;9.9084;
551124283260339;0.0407;0.2830;9.9215;
551124303473881;0.0371;0.2758;9.9132;
551124323684506;0.0335;0.2841;9.9156;
551124343897474;0.0335;0.2949;9.9000;
