TimestampGNSS [ns]; UTC time [ms]; Lat [deg]; Lon [deg]; Height [m]; Speed [m/s]; Heading [deg]; Hor Acc [m]; Vert Acc [m]; Speed Acc [m/s]; Heading Acc [deg]
913882360229126;1653664187444;40.240363640000;-111.674537810000;1367.6086;0.5100;168.3000;7.56272030;11.08996296;0.05830952;4.45088005;
913883408897251;1653664189000;40.240333630000;-111.674544450000;1369.9935;1.4300;168.1000;3.79009247;4.94636106;1.12507772;14.25057697;
913884408907927;1653664190000;40.240323440000;-111.674521390000;1369.8114;1.7200;168.1000;3.79009247;4.27992773;1.48922801;31.41887283;
913885417389542;1653664191000;40.240294130000;-111.674514300000;1369.4316;3.0900;170.8000;3.79009247;3.96596193;1.11139548;15.88761044;
913886413131781;1653664192000;40.240251760000;-111.674516690000;1369.5618;4.5900;184.6000;3.79009247;3.27821136;0.14764823;1.10347390;
913887419050739;1653664193000;40.240215340000;-111.674507420000;1371.0164;5.2700;174.0000;3.79009247;2.59955072;0.13892443;0.95341414;
913888412914957;1653664194000;40.240164720000;-111.674509000000;1371.7406;5.6000;180.3000;3.79009247;2.50000000;0.17204651;1.17125809;
913889411677353;1653664195000;40.240107810000;-111.674505080000;1371.6019;5.7300;180.2000;3.79009247;2.50000000;0.31622776;2.13046503;
913890413835477;1653664196000;40.240050500000;-111.674506690000;1371.0764;6.7600;184.1000;3.79009247;2.50000000;0.22203603;1.26089704;
913891405957144;1653664197000;40.239989920000;-111.674513370000;1370.4364;7.0200;184.7000;3.79009247;2.50000000;0.20248456;1.09244239;
913892410436987;1653664198000;40.239926860000;-111.674517760000;1370.7874;7.1700;181.3000;3.79009247;2.50000000;0.25806975;1.38950670;
913893410613237;1653664199000;40.239865620000;-111.674520310000;1370.3894;7.2200;178.4000;3.79009247;2.50000000;0.25000000;1.36222303;
913894415411101;1653664200000;40.239799920000;-111.674521910000;1371.1794;6.9900;180.1000;3.79009247;2.50000000;0.44045430;2.60336661;
913895409460267;1653664201000;40.239733190000;-111.674520780000;1370.8385;7.5200;178.2000;3.79009247;2.50000000;0.56727421;3.19822812;
913896405579694;1653664202000;40.239665290000;-111.674518430000;1370.4762;7.3500;180.2000;3.79009247;2.50000000;0.47634020;2.71275854;
913897401779381;1653664203000;40.239597190000;-111.674516850000;1371.2489;7.3900;177.8000;3.79009247;2.50000000;1.44474912;7.18486118;
913898410030735;1653664204000;40.239525180000;-111.674519800000;1371.5741;7.5200;180.4000;3.79009247;2.50000000;1.09077954;7.60406399;
913899410149276;1653664205000;40.239457920000;-111.674522530000;1371.4272;7.4700;181.3000;3.79009247;2.50000000;1.11305881;8.23560143;
913900403843286;1653664206000;40.239385980000;-111.674526380000;1371.8792;7.6600;182.9000;3.79009247;2.50000000;1.09931803;8.00211620;
913901418174327;1653664207000;40.239318540000;-111.674529270000;1371.4846;7.6800;180.9000;3.79009247;2.50000000;1.10453606;7.93465567;
