Sensor: mmc5603x Magnetometer Non-wakeup
Vendor: memsic
TimestampMag [ns]; MagX [uT]; MagY [uT]; MagZ [uT]
551033733485749;28.9140;98.4784;-24.4854;
551033753485749;30.0242;98.3930;-25.9006;
551033773485749;29.6216;98.3442;-25.5590;
551033793485749;29.4752;98.4540;-24.9124;
551033813485749;29.2434;98.4540;-24.6196;
551033833485749;29.1946;98.5638;-24.4610;
551033853485749;29.0482;98.5394;-24.3512;
551033873485749;29.0482;98.6126;-24.1072;
551033893485749;29.0604;98.6858;-23.8144;
551033913485749;28.7188;98.7956;-23.2288;
551033933485749;28.6822;98.8322;-22.9482;
551033953485749;28.6700;98.8566;-22.8628;
551033973485749;28.9018;98.9298;-22.7652;
551033993485749;28.9262;98.8932;-22.8262;
551034013485749;29.0604;98.9542;-22.6310;
551034033485749;29.0604;98.8932;-22.6310;
551034053485749;29.1092;98.9176;-22.6188;
551034073485749;29.2678;98.9054;-22.5822;
551034093485749;29.3776;98.9298;-22.5822;
551034113485749;29.3532;98.8932;-22.5578;
551034133485749;29.1214;98.8444;-22.5456;
551034153485749;29.0360;98.8200;-22.4480;
551034173485749;28.9506;98.7590;-22.6188;
551034193485749;28.8774;98.7712;-22.6676;
551034213485749;28.7310;98.7346;-22.5700;
551034233485749;28.5724;98.7102;-22.5456;
551034253485749;28.5114;98.7224;-22.4602;
551034273485749;28.5846;98.7590;-22.3138;
551034293485749;28.6700;98.8810;-22.2040;
551034313485749;28.7920;98.8810;-22.0698;
551034333485749;28.9994;98.9664;-22.0454;
551034353485749;29.1824;99.0274;-22.1064;
551034373485749;29.3898;99.0396;-22.2528;
551034393485749;29.5606;99.1006;-22.3382;
551034413485749;29.7070;99.1860;-22.3504;
551034433485749;29.7070;99.1616;-22.5822;
551034453485749;29.7436;99.0640;-22.8384;
551034473485749;29.8412;99.1494;-22.9238;
551034493485749;29.9510;99.2104;-22.8872;
551034513485749;29.9754;99.1860;-22.8628;
551034533485749;29.8412;99.1738;-22.7042;
551034553485749;29.7680;99.1372;-22.4480;
551034573485749;29.6094;99.1006;-22.3382;
551034593485749;29.6582;99.1860;-22.1918;
551034613485749;29.5362;99.2470;-21.8136;
551034633485749;29.3776;99.2348;-21.5696;
551034653485749;29.1946;99.2226;-21.3866;
551034673485749;29.0726;99.2592;-21.2158;
551034693485749;28.9262;99.2348;-21.2524;
551034713485749;28.8652;99.2348;-21.5086;
551034733485749;28.8408;99.1738;-21.5940;
551034753485749;28.8164;99.1250;-21.5696;
551034773485749;28.9018;99.1128;-21.6428;
551034793485749;28.9384;99.1250;-21.6306;
551034813485749;28.8896;99.1250;-21.5086;
551034833485749;28.7798;99.1006;-21.4720;
551034853485749;28.8774;99.1372;-21.4110;
551034873485749;28.9262;99.2104;-21.1182;
551034893485749;29.1580;99.2836;-21.2646;
551034913485749;29.2068;99.3080;-21.3866;
551034933485749;29.3288;99.3446;-21.5208;
551034953485749;29.4020;99.2836;-21.8014;
551034973485749;29.6216;99.2836;-22.0820;
551034993485749;29.8900;99.3080;-22.2162;
551035013485749;30.0364;99.2348;-22.5822;
551035033485749;30.1218;99.1250;-22.7896;
551035053485749;30.0242;99.1250;-22.7042;
551035073485749;30.0242;99.1372;-22.5334;
551035093485749;29.9266;99.1128;-22.3504;
551035113485749;29.7436;99.1372;-22.0332;
