Sensor: bmi160 Gyroscope Non-wakeup
Vendor: BOSCH
TimestampGyro [ns]; GyroX [rad/s]; GyroY [rad/s]; GyroZ [rad/s]
1512546831495;-0.0044;-0.0012;-0.0028;
1512556948162;0.0063;0.0009;-0.0007;
1512567051079;0.0009;0.0020;-0.0039;
1512577163162;-0.0023;0.0020;-0.0028;
1512587269151;-0.0012;0.0009;-0.0028;
1512597378162;-0.0012;0.0009;-0.0028;
1512607459308;-0.0001;0.0009;-0.0039;
1512617600558;0.0009;-0.0001;-0.0028;
1512627706704;-0.0001;-0.0023;-0.0017;
1512637822224;-0.0012;-0.0012;-0.0028;
1512647927849;-0.0012;-0.0012;-0.0028;
1512658035454;-0.0001;-0.0001;-0.0039;
1512668149620;-0.0001;-0.0001;-0.0049;
1512678244620;-0.0012;0.0009;-0.0060;
1512688363891;-0.0001;0.0009;-0.0071;
1512698476599;-0.0012;0.0031;-0.0071;
1512708584412;-0.0012;0.0031;-0.0071;
1512718688318;-0.0001;0.0020;-0.0071;
1512728800766;0.0009;0.0031;-0.0071;
1512738910558;-0.0001;0.0020;-0.0071;
1512749019776;-0.0001;0.0009;-0.0060;
1512759138266;-0.0001;0.0009;-0.0049;
1512769242849;0.0020;0.0009;-0.0060;
1512779351599;0.0020;0.0009;-0.0039;
1512789448110;0.0009;-0.0001;-0.0017;
1512799568526;0.0009;-0.0023;0.0004;
1512809678058;-0.0001;-0.0012;0.0047;
1512819787224;-0.0012;-0.0044;0.0068;
1512829908995;-0.0012;-0.0087;0.0111;
1512840025454;-0.0012;-0.0087;0.0185;
1512850087016;-0.0033;-0.0129;0.0238;
1512860234724;-0.0065;-0.0140;0.0302;
1512870336287;-0.0055;-0.0119;0.0356;
1512880463214;-0.0097;-0.0129;0.0409;
1512890557276;-0.0119;-0.0140;0.0473;
1512900661860;-0.0140;-0.0140;0.0526;
1512910773526;-0.0182;-0.0140;0.0558;
1512920879516;-0.0172;-0.0150;0.0579;
1512930997954;-0.0182;-0.0161;0.0611;
1512941107433;-0.0214;-0.0140;0.0632;
1512951207120;-0.0193;-0.0140;0.0654;
1512961325558;-0.0182;-0.0172;0.0664;
1512971431287;-0.0214;-0.0204;0.0643;
1512981548787;-0.0193;-0.0204;0.0643;
1512991641756;-0.0204;-0.0214;0.0622;
1513001763526;-0.0172;-0.0214;0.0611;
1513011873474;-0.0161;-0.0204;0.0611;
1513021977849;-0.0193;-0.0204;0.0590;
1513032088266;-0.0193;-0.0204;0.0579;
1513042197849;-0.0182;-0.0182;0.0547;
1513052298474;-0.0193;-0.0182;0.0515;
1513062417224;-0.0214;-0.0150;0.0526;
1513072518526;-0.0214;-0.0172;0.0569;
1513082651651;-0.0214;-0.0204;0.0590;
1513092777172;-0.0214;-0.0204;0.0601;
1513102868162;-0.0225;-0.0214;0.0643;
1513112973214;-0.0161;-0.0225;0.0718;
1513123080349;0.0137;-0.0246;0.0728;
1513133194568;0.0254;-0.0225;0.0803;
1513143293579;0.0276;-0.0236;0.0835;
1513153469829;0.0180;-0.0257;0.0867;
1513163531287;0.0084;-0.0278;0.0877;
1513173616964;0.0020;-0.0257;0.0877;
1513183746756;-0.0033;-0.0257;0.0888;
1513193831704;-0.0129;-0.0268;0.0867;
1513203986287;-0.0225;-0.0236;0.0856;
1513214068110;-0.0321;-0.0225;0.0824;
1513224198526;-0.0406;-0.0214;0.0814;
1513234284516;-0.0513;-0.0204;0.0792;
1513244391079;-0.0534;-0.0214;0.0728;
1513254528891;-0.1236;-0.0555;0.0547;
1513264610141;-0.0385;-0.0513;0.0632;
1513274721808;-0.0364;-0.0427;0.0803;
1513284848526;-0.0300;-0.0332;0.0782;
1513294943266;-0.0321;-0.0182;0.0664;
1513305074881;-0.0108;0.0126;0.0473;
1513315159308;0.0222;0.0391;0.0356;
1513325268683;0.0116;0.0391;0.0313;
1513335368683;-0.0225;0.0276;0.0228;
1513345489724;-0.0087;0.0276;0.0100;
1513355614099;0.0116;0.0137;-0.0103;
1513365718474;0.0361;-0.0097;-0.0262;
1513375822954;0.1160;-0.0108;-0.0316;
1513385932224;0.2246;-0.0012;-0.0316;
1513396037224;0.2885;-0.0065;-0.0358;
1513406152641;0.2949;-0.0161;-0.0422;
1513416256391;0.1991;-0.0289;-0.0529;
1513426371808;-0.0097;-0.0545;-0.0614;
1513436484204;-0.1097;-0.0587;-0.0678;
1513446591704;-0.0545;-0.0332;-0.0667;
1513456694412;-0.0651;-0.0321;-0.0571;
1513466802745;-0.0577;-0.0172;-0.0475;
1513476911599;-0.0523;0.0244;-0.0411;
1513487033474;-0.0651;0.0466;-0.0475;
1513497156235;-0.0726;0.0445;-0.0571;
1513507239776;-0.0609;0.0413;-0.0571;
1513517352693;-0.0523;0.0370;-0.0582;
1513527459516;-0.0172;0.0180;-0.0614;
1513537571443;0.0670;-0.0055;-0.0635;
1513547680454;0.1511;-0.0087;-0.0593;
1513557790193;0.2033;-0.0001;-0.0614;
1513567902433;0.1895;0.0009;-0.0699;
1513578008474;0.1458;-0.0044;-0.0795;
1513588123683;0.1085;-0.0044;-0.0848;
1513598229724;0.0851;0.0095;-0.0933;
1513608352693;0.0659;0.0244;-0.1051;
1513618460818;0.0531;0.0286;-0.1061;
1513628568891;0.0617;0.0286;-0.1029;
1513638672901;0.1107;0.0413;-0.1008;
1513648781026;0.1586;0.0605;-0.1051;
1513658889099;0.1788;0.0605;-0.1051;
1513669001547;0.2087;0.0477;-0.0997;
1513679109672;0.2555;0.0541;-0.0901;
1513689217745;0.2779;0.0445;-0.0880;
1513699324776;0.2747;-0.0055;-0.0933;
1513709432901;0.3205;-0.0172;-0.0965;
1513719540974;0.3727;0.0073;-0.0965;
1513729655297;0.3791;0.0052;-0.0987;
1513739763422;0.3823;-0.0150;-0.0976;
1513749871495;0.3919;-0.0129;-0.0880;
1513759972016;0.3429;0.0095;-0.0806;
1513770080141;0.2864;0.0190;-0.0869;
1513780188214;0.2300;0.0148;-0.0997;
1513790312693;0.1810;-0.0044;-0.1093;
1513800420818;0.1458;-0.0044;-0.1136;
1513810528891;0.1383;0.0148;-0.1168;
1513820650818;0.1064;0.0116;-0.1221;
1513830758943;0.0680;-0.0076;-0.1221;
1513840867016;0.0702;0.0126;-0.1104;
1513850974256;0.0595;0.0328;-0.0955;
1513861082381;0.0073;0.0031;-0.0944;
1513871190454;-0.0353;-0.0150;-0.1008;
1513881299151;-0.0395;-0.0044;-0.1029;
1513891407276;-0.0268;0.0073;-0.1051;
1513901515349;-0.0246;0.0148;-0.0965;
1513911630297;-0.0438;0.0126;-0.0752;
1513921738422;-0.0715;0.0137;-0.0593;
1513931846495;-0.0948;0.0169;-0.0571;
1513941962954;-0.0980;-0.0097;-0.0646;
1513952071079;-0.0790;-0.0129;-0.0656;
1513962179151;-0.0736;0.0137;-0.0561;
1513972287797;-0.0768;0.0020;-0.0401;
1513982395922;-0.0800;-0.0129;-0.0113;
1513992503995;-0.0822;-0.0129;0.0068;
1514002620662;-0.0843;-0.0076;-0.0007;
1514012728735;-0.0917;0.0137;-0.0124;
1514022836808;-0.1161;0.0105;-0.0241;
1514032954776;-0.1023;-0.0055;-0.0209;
1514043062901;-0.0864;-0.0108;0.0036;
1514053170974;-0.0843;-0.0300;0.0238;
1514063325454;-0.0896;-0.0406;0.0260;
1514073433526;-0.1055;-0.0278;0.0100;
1514083541599;-0.1236;-0.0438;-0.0113;
1514093595610;-0.0959;-0.0214;-0.0039;
1514103703735;-0.0459;0.0754;-0.0060;
1514113811860;-0.0182;0.1329;-0.0316;
1514123885974;-0.1427;0.0190;-0.0635;
1514133994099;-0.1129;-0.0875;-0.0784;
1514144102172;-0.0129;-0.0949;-0.0646;
1514154283526;0.1288;-0.0651;-0.0539;
1514164391651;0.3194;-0.0001;-0.0390;
1514174499724;0.5270;0.0423;-0.0113;
1514184584047;0.6730;0.0509;0.0089;
1514194692172;0.7369;0.0551;0.0217;
1514204800245;0.8082;0.0487;0.0281;
1514214933631;0.9158;0.0466;0.0356;
1514225041756;1.0053;0.0498;0.0409;
1514235149829;1.0490;0.0360;0.0462;
1514245279256;1.1086;0.0509;0.0451;
1514255387381;1.1596;0.0892;0.0409;
1514265495454;1.1405;0.0679;0.0292;
1514275580506;1.0437;0.0402;0.0334;
1514285688631;0.9457;0.0233;0.0356;
1514295796756;0.8498;-0.0598;0.0047;
1514305905610;0.8168;-0.0640;-0.0390;
1514316013735;0.7507;0.0009;-0.0848;
1514326121808;0.4835;0.0328;-0.1136;
1514336235714;0.1021;-0.0108;-0.1477;
1514346343839;-0.0119;-0.0310;-0.1999;
1514356451912;0.0585;0.0020;-0.2254;
1514366570818;-0.0587;0.0201;-0.2393;
1514376678943;-0.2738;0.0328;-0.2734;
1514386787016;-0.4495;-0.0182;-0.3064;
1514396905401;-0.5678;-0.0513;-0.3298;
1514407013526;-0.5582;-0.0310;-0.3618;
1514417121599;-0.4772;-0.0001;-0.3692;
1514427219464;-0.4272;0.0052;-0.3511;
1514437327589;-0.3558;-0.0150;-0.3437;
1514447435662;-0.2375;-0.0193;-0.3298;
1514457550506;-0.0758;0.0244;-0.3032;
1514467658631;0.0776;0.0190;-0.2425;
1514477766704;0.1383;-0.0182;-0.1796;
1514487877172;0.0936;-0.0534;-0.1349;
1514497985297;0.1692;-0.0278;-0.1083;
1514508093370;0.2704;0.0212;-0.0635;
1514518197797;0.2971;0.0594;-0.0433;
1514528305922;0.2577;0.0711;0.0004;
1514538413995;0.1352;0.0116;0.0515;
1514548532693;0.0862;-0.0140;0.0867;
1514558640818;0.1266;0.0276;0.1057;
1514568748891;0.0478;0.0276;0.1324;
1514578867589;-0.0832;0.0041;0.1579;
1514588975714;-0.0310;0.0041;0.1718;
1514599083787;-0.0481;-0.0374;0.1899;
1514609198943;-0.0513;-0.0427;0.1941;
1514619307068;-0.0726;-0.0225;0.2059;
1514629415141;-0.1140;-0.0140;0.2122;
1514639548006;-0.1566;-0.0119;0.1995;
1514649656131;-0.2301;-0.0268;0.1931;
1514659764204;-0.3345;-0.0246;0.1877;
1514669849464;-0.3707;-0.0033;0.1760;
1514679957589;-0.3941;-0.0055;0.1579;
1514690065662;-0.4197;0.0063;0.1366;
1514700196547;-0.4772;0.0297;0.1281;
1514710304672;-0.5081;0.0190;0.1142;
1514720412745;-0.5379;0.0063;0.0877;
1514730504256;-0.6146;-0.0119;0.0803;
1514740612381;-0.6455;0.0063;0.0632;
1514750720454;-0.6636;0.0169;0.0302;
1514760830193;-0.7445;-0.0278;0.0270;
1514770938318;-0.7679;-0.0129;0.0196;
1514781046391;-0.7391;0.0095;-0.0081;
1514791169568;-0.7626;0.0031;-0.0273;
1514801277693;-0.7093;0.0583;-0.0198;
1514811385766;-0.6487;0.0743;-0.0273;
1514821492485;-0.5688;0.0487;-0.0348;
1514831600610;-0.4655;0.0999;-0.0422;
1514841708683;-0.3931;0.0988;-0.0646;
1514851809464;-0.3451;0.0647;-0.0742;
1514861917589;-0.2972;0.0594;-0.0656;
1514872025662;-0.2322;0.0509;-0.0901;
1514882161443;-0.1332;0.0722;-0.0891;
1514892269568;-0.1374;0.0828;-0.0688;
1514902377641;-0.1374;0.0786;-0.0955;
1514912478631;-0.1491;0.0807;-0.1189;
1514922586756;-0.1651;0.0519;-0.1200;
1514932694881;-0.1577;0.0201;-0.1360;
