Sensor: bmi160 Accelerometer Non-wakeup
Vendor: BOSCH
TimestampAcc [ns]; AccX [m/s^2]; AccY [m/s^2]; AccZ [m/s^2]
5255918673264301;-9.4669;0.7223;-2.5385;
5255918683408988;-9.4597;0.7490;-2.4978;
5255918693516592;-9.4573;0.7370;-2.4595;
5255918703626228;-9.4406;0.7466;-2.4428;
5255918713765186;-9.4525;0.7295;-2.4332;
5255918723874821;-9.4597;0.7394;-2.4547;
5255918733952061;-9.4502;0.7777;-2.4667;
5255918744083415;-9.4525;0.7825;-2.5050;
5255918754152061;-9.4310;0.7561;-2.4763;
5255918764291644;-9.4406;0.7271;-2.4045;
5255918774399873;-9.4669;0.7128;-2.3734;
5255918784497790;-9.4621;0.7056;-2.3758;
5255918794611123;-9.4549;0.7128;-2.4428;
5255918804677321;-9.4549;0.7175;-2.5313;
5255918814791488;-9.4430;0.7777;-2.5576;
5255918824898988;-9.4765;0.7657;-2.4571;
5255918834998884;-9.4837;0.7466;-2.3351;
5255918845103363;-9.4741;0.7537;-2.2726;
5255918855207842;-9.4549;0.7537;-2.3686;
5255918865315030;-9.4717;0.7561;-2.4715;
5255918875405134;-9.4645;0.6960;-2.5265;
5255918885518780;-9.4382;0.6290;-2.5361;
5255918895621280;-9.4765;0.5429;-2.4787;
5255918905725759;-9.4980;0.4636;-2.4284;
5255918915831280;-9.4813;0.4421;-2.5002;
5255918925939040;-9.4693;0.4564;-2.5744;
5255918936039301;-9.4765;0.4062;-2.6608;
5255918946139405;-9.4956;0.3129;-2.6441;
5255918956238676;-9.5028;0.1810;-2.5026;
5255918966347530;-9.5342;0.1020;-2.4045;
5255918976454613;-9.5390;0.1403;-2.4260;
5255918986558155;-9.4789;0.2291;-2.5504;
5255918996666488;-9.4789;0.2818;-2.7302;
5255919006763155;-9.4789;0.2674;-2.7900;
5255919016881592;-9.5052;0.2530;-2.6871;
5255919026976696;-9.5291;0.2076;-2.5026;
5255919037082217;-9.5414;0.1140;-2.4165;
5255919047180134;-9.5390;-0.0296;-2.4404;
5255919057301905;-9.5342;-0.0802;-2.6058;
5255919067398571;-9.4932;-0.1232;-2.7494;
5255919077500134;-9.4932;-0.1687;-2.7661;
5255919087602217;-9.5124;-0.1974;-2.6943;
5255919097708884;-9.4932;-0.2357;-2.4906;
5255919107810134;-9.5677;-0.2572;-2.4188;
5255919117913363;-9.5605;-0.0248;-2.6058;
5255919128021801;-9.4238;-0.1328;-2.4212;
5255919138122321;-9.5148;-0.1448;-2.6130;
5255919148226801;-9.4956;-0.0802;-2.7230;
5255919158335707;-9.3808;0.1810;-2.8669;
5255919168437842;-9.3808;0.3344;-2.7733;
5255919178538363;-9.4430;0.2315;-2.3180;
5255919188641696;-9.4956;0.1379;-1.9421;
5255919198745551;-9.4095;0.0852;-1.8153;
5255919208864353;-9.3712;0.3153;-2.0139;
5255919218953363;-9.3736;0.5764;-2.3758;
5255919229057217;-9.2994;0.7609;-2.5481;
5255919239160446;-9.2608;1.0244;-2.6369;
5255919249268051;-9.2513;1.1728;-2.4930;
5255919259370967;-9.2656;1.0484;-1.9588;
5255919269496176;-9.3688;0.8686;-1.5757;
5255919279582009;-9.3879;1.3023;-1.9110;
5255919289689457;-9.2465;1.6161;-2.2845;
5255919299810759;-9.1603;1.7118;-2.4332;
5255919309899717;-9.2178;2.2005;-2.8837;
5255919320018155;-9.1388;2.1120;-2.6752;
5255919330124196;-9.1771;1.6472;-2.0282;
5255919340208780;-9.3425;1.9226;-2.1649;
5255919350320967;-9.2465;1.9992;-2.2319;
5255919360425342;-9.1196;1.8628;-2.0043;
5255919370524926;-7.5745;4.5434;-8.9536;
5255919380626801;-9.3903;1.4650;-3.8847;
5255919390728467;-10.9594;-1.2849;2.4655;
5255919400839509;-10.1713;2.9049;-2.5337;
5255919410945655;-7.9795;2.8448;-2.4906;
5255919421037321;-7.9675;2.5860;-2.6058;
5255919431148467;-9.5243;3.7313;-3.5973;
5255919441248103;-9.6491;4.4402;-3.9449;
5255919451357582;-8.6189;3.8868;-3.2285;
5255919461463832;-8.6644;3.5779;-3.2883;
5255919471589769;-9.1101;3.6544;-3.1519;
5255919481648571;-8.9399;3.9876;-2.1649;
5255919491767321;-8.7556;4.5003;-2.0859;
5255919501859196;-8.9399;4.9337;-3.1807;
5255919511958259;-8.9830;5.1948;-3.5997;
5255919522084978;-8.7171;5.5397;-3.2907;
5255919532190394;-8.8274;5.9207;-3.2836;
5255919542298363;-8.8848;5.7769;-3.5901;
5255919552415082;-8.7485;4.8978;-3.7053;
5255919562517790;-8.8657;4.0738;-4.0262;
5255919572616436;-9.0431;3.1875;-3.8895;
5255919582730551;-9.0407;2.5023;-3.5590;
5255919592836384;-8.9758;1.9992;-3.9087;
5255919602913571;-8.9830;1.8700;-4.5556;
5255919613023988;-8.2956;2.0952;-5.0420;
5255919623129040;-7.2105;2.8639;-6.3233;
5255919633250863;-6.4391;2.8953;-6.7307;
5255919643354092;-5.9264;2.5525;-6.8647;
5255919653445342;-6.4774;2.4520;-7.4949;
5255919663542426;-10.0971;2.2005;-7.6050;
5255919673662530;-10.3196;1.2879;-6.2946;
5255919683744509;-8.1757;1.4554;-6.1319;
5255919693857321;-9.3138;2.6964;-6.2133;
5255919703968988;-10.4252;3.8533;-5.0779;
5255919714080863;-7.7925;4.3828;-4.2132;
5255919724169717;-7.1937;3.5252;-4.9771;
5255919734277113;-9.1173;3.3503;-6.0574;
5255919744383623;-10.0394;2.9408;-4.9962;
5255919754484717;-8.7867;2.4066;-4.1339;
5255919764585967;-6.8103;1.6591;-4.8622;
5255919774687738;-6.9661;1.0436;-6.5222;
5255919784792321;-8.6668;0.3368;-8.1248;
5255919794913676;-8.8920;-0.0535;-6.9320;
5255919805009405;-11.0934;0.3990;-5.3797;
5255919815112113;-11.6181;1.8556;-5.5499;
5255919825214040;-6.7385;3.2258;-5.0109;
5255919835328051;-5.4042;3.2139;-4.1219;
5255919845435238;-5.7108;3.4295;-2.7182;
5255919855551123;-9.2946;3.5827;-2.1793;
5255919865636280;-11.3043;3.2163;-2.3542;
5255919875718832;-10.7940;2.4114;-5.0779;
5255919885843571;-9.4789;1.7979;-8.5346;
5255919895941384;-9.2225;1.7118;-8.3859;
5255919906049092;-6.9374;1.4506;-5.0803;
5255919916156592;-5.1933;0.9500;-3.6500;
5255919926265759;-9.0957;0.6266;-5.0061;
5255919936371957;-11.1870;0.3990;-4.2706;
5255919946470342;-10.5305;0.7920;-5.3629;
5255919956570707;-8.4969;1.2709;-8.7021;
5255919966684509;-7.0762;1.1058;-7.7536;
5255919976785863;-4.7527;0.9523;-4.3113;
5255919986886540;-6.3168;1.0819;-5.0755;
5255919996986696;-11.1703;1.5706;-7.5763;
5255920007097321;-12.4110;2.1120;-6.1463;
5255920017215967;-10.1450;1.9825;-5.6671;
5255920027306801;-8.2645;2.0375;-7.8661;
5255920037393988;-6.3096;2.2484;-5.8397;
5255920047507321;-5.9216;1.3549;-2.2654;
5255920057621957;-9.0718;0.6170;-3.2213;
5255920067724196;-10.4037;0.4926;-6.7283;
5255920077846801;-8.9423;0.4493;-6.5342;
5255920087929405;-7.1387;0.5979;-3.9377;
5255920098037738;-5.5409;0.6290;-2.5744;
5255920108127217;-6.2737;0.8471;-5.5475;
5255920118237634;-7.1554;1.2111;-7.6648;
5255920128359092;-8.7844;2.5238;-6.7881;
5255920138450655;-11.9198;3.8390;-5.0444;
5255920148554301;-11.5367;4.3947;-2.3375;
5255920158660655;-8.2573;3.0245;-0.4376;
5255920168771540;-7.2033;3.3933;-3.2692;
5255920178874092;-13.5177;3.4989;-2.2774;
5255920188970030;-10.6289;5.1063;2.0824;
5255920199076280;-9.4095;4.3062;-1.9253;
5255920209167582;-10.2191;2.3417;-4.6059;
5255920219285030;-13.6543;2.1263;-3.2524;
5255920229387946;-10.6241;1.4985;4.2287;
5255920239496280;-2.9656;-0.6335;2.3219;
5255920249590759;-8.0249;-2.6743;-4.3448;
5255920259702634;-14.3827;-3.4361;-1.3552;
5255920269804405;-12.9547;-2.4757;0.6811;
5255920279921592;-11.7858;-2.1640;-1.5637;
5255920290027530;-11.0288;-2.6049;-3.0416;
5255920300137738;-10.8515;-2.4467;0.0990;
5255920310220655;-7.0977;-2.1138;1.5960;
5255920320332894;-7.5386;-2.2265;-2.8116;
5255920330438467;-10.0418;-2.1664;-1.4868;
5255920340543988;-5.5959;-0.5399;-0.8378;
5255920350633311;-9.4478;-0.5064;-4.8957;
5255920360738884;-14.1742;-0.6359;-2.4691;
