Sensor: bmi160 Accelerometer Non-wakeup
Vendor: BOSCH
TimestampAcc [ns]; AccX [m/s^2]; AccY [m/s^2]; AccZ [m/s^2]
910444123624304;-9.3520;1.8269;-2.1745;
910444133721283;-9.3855;1.8293;-2.2247;
910444143815345;-9.4167;1.8604;-2.2247;
910444153933158;-9.3975;1.8580;-2.1529;
910444164027220;-9.4143;1.8652;-2.1075;
910444174168523;-9.4095;1.8652;-2.1099;
910444184270345;-9.4214;1.8341;-2.1027;
910444194378158;-9.3975;1.8197;-2.1697;
910444204487116;-9.4071;1.7907;-2.1529;
910444214585033;-9.4238;1.7620;-2.1529;
910444224677377;-9.4214;1.7524;-2.1817;
910444234791960;-9.3951;1.7237;-2.1888;
910444244903470;-9.3975;1.6878;-2.2128;
910444254981127;-9.4310;1.6687;-2.1864;
910444265142533;-9.4262;1.6831;-2.1577;
910444275197793;-9.4095;1.6807;-2.1194;
910444285323575;-9.4167;1.6735;-2.1553;
910444295427898;-9.4190;1.6711;-2.1386;
910444305534148;-9.4167;1.6735;-2.1649;
910444315629564;-9.4047;1.6519;-2.1577;
910444325749564;-9.4119;1.6400;-2.1505;
910444335843783;-9.4167;1.6280;-2.1386;
910444345946804;-9.4454;1.6161;-2.1266;
910444356050866;-9.4310;1.6137;-2.1147;
910444366176283;-9.4095;1.6208;-2.1625;
910444376292325;-9.4095;1.6137;-2.1817;
910444386388523;-9.3903;1.6065;-2.1649;
910444396478679;-9.4119;1.5921;-2.1864;
910444406610658;-9.4334;1.5802;-2.1888;
910444416690762;-9.4167;1.5849;-2.1697;
910444426794356;-9.4047;1.6041;-2.1817;
910444436931023;-9.4143;1.6065;-2.1769;
910444447009408;-9.4167;1.6017;-2.1745;
910444457108054;-9.4167;1.5993;-2.2391;
910444467219356;-9.3832;1.5754;-2.3013;
910444477330137;-9.3903;1.5562;-2.3013;
910444487432637;-9.4143;1.5730;-2.3495;
910444497539095;-9.4047;1.5344;-2.2965;
910444507650398;-9.3808;1.5562;-2.3204;
910444517758575;-9.3855;1.5754;-2.3495;
910444527855293;-9.3616;1.6041;-2.4141;
910444537966075;-9.3640;1.6424;-2.4045;
910444548069512;-9.3951;1.6807;-2.5265;
910444558174304;-9.3425;1.6113;-2.4452;
910444568282533;-9.3042;1.5129;-2.4452;
910444578393939;-9.3497;1.3023;-2.3327;
910444588497116;-9.3760;1.1728;-2.3252;
910444598598470;-9.3544;1.2206;-2.4763;
910444608707950;-9.3449;1.3430;-2.6273;
910444618811179;-9.3281;1.5057;-2.7494;
910444628922741;-9.3066;1.6424;-2.7805;
910444639022950;-9.3377;1.6998;-2.7541;
910444649137637;-9.3377;1.7237;-2.5986;
910444659235033;-9.3473;1.7022;-2.5002;
910444669345033;-9.4119;1.6639;-2.4906;
910444679450554;-9.4023;1.6759;-2.5361;
910444689564929;-9.3568;1.7237;-2.5648;
910444699661179;-9.3353;1.7548;-2.6082;
910444709793314;-9.2803;1.6759;-2.6417;
910444719875450;-9.2608;1.5826;-2.5528;
910444729981387;-9.2608;1.4722;-2.5002;
910444740086023;-9.3209;1.4028;-2.4069;
910444750203470;-9.3664;1.3262;-2.3204;
910444760303054;-9.3592;1.3167;-2.3423;
910444770410241;-9.3449;1.4243;-2.4284;
910444780517533;-9.3138;1.6041;-2.5241;
910444790621804;-9.2827;1.8027;-2.5720;
910444800734773;-9.3185;1.9490;-2.6201;
910444810828887;-9.4167;2.0833;-2.6991;
910444820941595;-9.4573;2.1622;-2.6656;
910444831045866;-9.4047;2.2651;-2.5863;
910444841130658;-9.3568;2.3154;-2.7541;
910444851246804;-9.3114;2.2938;-2.9124;
910444861362012;-9.1316;2.0064;-2.6919;
910444871470033;-9.1173;1.9944;-2.7135;
910444881579720;-9.1364;1.9848;-2.8427;
910444891688575;-9.1531;1.8820;-2.7565;
910444901790606;-9.2513;1.7524;-2.5839;
910444911892429;-9.3329;1.6017;-2.5768;
910444922000450;-9.3520;1.5057;-2.6441;
910444932128731;-9.2632;1.4985;-2.6201;
910444942204304;-9.0885;1.6208;-2.6321;
