Sensor: bmi160 Accelerometer Non-wakeup
Vendor: BOSCH
TimestampAcc [ns]; AccX [m/s^2]; AccY [m/s^2]; AccZ [m/s^2]
5087324916187485;-9.4430;0.0852;-2.4428;
5087324926315350;-9.5172;0.1283;-2.3518;
5087324936375350;-9.4813;0.1546;-2.3399;
5087324946552850;-9.4502;0.1881;-2.3901;
5087324956612850;-9.4190;0.2219;-2.5193;
5087324966766548;-9.3975;0.1977;-2.5385;
5087324976826548;-9.4310;0.1857;-2.5193;
5087324986964517;-9.4693;0.2219;-2.4428;
5087324997070767;-9.4717;0.2770;-2.4404;
5087325007178110;-9.4334;0.2865;-2.4236;
5087325017278996;-9.4358;0.2913;-2.4308;
5087325027384933;-9.4382;0.2937;-2.4500;
5087325037490298;-9.4502;0.3176;-2.4165;
5087325047603423;-9.4406;0.2913;-2.4404;
5087325057700819;-9.4430;0.2459;-2.4165;
5087325067801548;-9.4525;0.2674;-2.4021;
5087325077906548;-9.4693;0.3368;-2.3590;
5087325088007381;-9.4908;0.3464;-2.2965;
5087325098109100;-9.4908;0.3320;-2.3351;
5087325108218735;-9.4621;0.3200;-2.3351;
5087325118329725;-9.4358;0.3248;-2.3566;
5087325128425037;-9.4621;0.3105;-2.3423;
5087325138527537;-9.5366;0.2674;-2.3061;
5087325148633110;-9.5195;0.2530;-2.3133;
5087325158751287;-9.4932;0.2291;-2.3109;
5087325168837069;-9.4765;0.2626;-2.2845;
5087325178946339;-9.4813;0.2674;-2.2463;
5087325189044464;-9.4860;0.2578;-2.3085;
5087325199141964;-9.4765;0.2291;-2.3204;
5087325209257485;-9.4645;0.2076;-2.2965;
5087325219354985;-9.4837;0.1116;-2.3495;
5087325229496756;-9.5148;0.0829;-2.2965;
5087325239593527;-9.4956;0.0111;-2.2534;
5087325249727589;-9.5414;-0.0392;-2.3085;
5087325259796756;-9.5291;-0.0057;-2.3638;
5087325269902121;-9.4980;-0.0057;-2.3830;
5087325280013319;-9.4789;0.0063;-2.4069;
5087325290095923;-9.4621;0.0541;-2.4045;
5087325300211392;-9.4549;0.0948;-2.3566;
5087325310329569;-9.4908;0.1164;-2.2965;
5087325320463371;-9.5366;0.0924;-2.2869;
5087325330508214;-9.4980;0.1379;-2.3495;
5087325340608319;-9.4621;0.2219;-2.4165;
5087325350733683;-9.4837;0.2913;-2.4811;
5087325360818267;-9.4860;0.2865;-2.4547;
5087325370942381;-9.4597;0.2985;-2.4045;
5087325381040454;-9.4621;0.2937;-2.3351;
5087325391146964;-9.4765;0.2937;-2.3447;
5087325401269256;-9.4454;0.2339;-2.4547;
