Sensor: bosch_bmp380 Pressure Sensor Non-wakeup
Vendor: Bosch
TimestampPres [ns]; Pres [mBar]
259350442486783;856.9412;
259350482509491;857.0100;
259350522509960;857.0650;
259350562512616;857.0975;
259350602512824;857.1200;
259350642512095;857.1350;
259350682504751;857.1462;
259350722491158;857.1588;
259350762503033;857.1663;
259350802487512;857.1687;
259350842485429;857.1737;
259350882485741;857.1725;
259350922510533;857.1725;
259350962510741;857.1850;
259351002511574;857.1825;
259351042515168;857.1875;
259351082512824;857.1850;
259351122513345;857.1812;
259351162517512;857.1825;
259351202509491;857.1800;
259351242487616;857.1800;
259351282486783;857.1812;
259351322488449;857.1837;
259351362485585;857.1812;
259351402512304;857.1800;
259351442514387;857.1737;
259351482513085;857.1775;
259351522513345;857.1812;
259351562514387;857.1787;
259351602512616;857.1825;
259351642514699;857.1862;
259351682506158;857.1837;
259351722496991;857.1825;
259351762486991;857.1800;
259351802486262;857.1800;
259351842532929;857.1787;
259351882519595;857.1800;
259351922517512;857.1825;
259351962516470;857.1837;
259352002518866;857.1812;
259352042523501;857.1800;
259352082514699;857.1737;
259352122519908;857.1775;
259352162485949;857.1787;
259352202495116;857.1750;
259352242492199;857.1737;
259352282486262;857.1775;
259352322528970;857.1750;
259352362515012;857.1737;
259352402510741;857.1737;
259352442514179;857.1750;
259352482508918;857.1787;
259352522513345;857.1762;
259352562516783;857.1750;
259352602506158;857.1775;
259352642493866;857.1812;
259352682485429;857.1900;
259352722489179;857.1950;
259352762525116;857.1900;
259352802510741;857.1850;
259352842517824;857.1825;
259352882512095;857.1875;
259352922507668;857.1862;
259352962516991;857.1837;
259353002514387;857.1812;
259353042535220;857.1837;
259353082491262;857.1812;
259353122486991;857.1850;
259353162486835;857.1787;
259353202485324;857.1712;
259353242509179;857.1775;
259353282511783;857.1725;
259353322517824;857.1812;
259353362516470;857.1812;
259353402515168;857.1787;
259353442489283;857.1775;
259353482506679;857.1787;
259353522520116;857.1825;
259353562495741;857.1825;
259353602504074;857.1800;
259353642486054;857.1775;
259353682485116;857.1812;
259353722513345;857.1750;
259353762515741;857.1787;
259353802509491;857.1837;
259353842513345;857.1862;
259353882515741;857.1812;
259353922511783;857.1862;
259353962510012;857.1900;
259354002496054;857.1900;
259354042490429;857.1912;
259354082487199;857.1850;
259354122489699;857.1812;
259354162511783;857.1812;
259354202515168;857.1787;
259354242520116;857.1812;
259354282515429;857.1825;
259354322513866;857.1812;
259354362515168;857.1787;
259354402507408;857.1850;
259354442514908;857.1812;
259354482490949;857.1775;
259354522487668;857.1850;
259354562488241;857.1875;
259354602487408;857.1925;
259354642513345;857.1937;
259354682514387;857.1912;
259354722519335;857.1912;
259354762512095;857.1962;
259354802516470;857.1887;
259354842517512;857.1862;
259354882517824;857.1875;
259354922507199;857.1887;
259354962485116;857.1837;
259355002485949;857.1850;
259355042488866;857.1862;
259355082513085;857.1862;
259355122515429;857.1887;
259355162515949;857.1850;
259355202515741;857.1887;
259355242519074;857.1875;
259355282514179;857.1862;
259355322512616;857.1837;
259355362512095;857.1825;
259355402485637;857.1787;
259355442485741;857.1800;
259355482487095;857.1775;
259355522486574;857.1800;
259355562515168;857.1762;
259355602518345;857.1737;
259355642516470;857.1775;
259355682519595;857.1787;
259355722511262;857.1800;
259355762518033;857.1862;
259355802512824;857.1850;
259355842488554;857.1812;
259355882485741;857.1812;
259355922486783;857.1775;
259355962485845;857.1800;
259356002522512;857.1800;
259356042541262;857.1787;
259356082513866;857.1762;
259356122519335;857.1750;
259356162519908;857.1762;
259356202527199;857.1725;
259356242513345;857.1750;
259356282513345;857.1750;
259356322486366;857.1700;
259356362490324;857.1725;
259356402486366;857.1762;
259356442487824;857.1812;
259356482510220;857.1800;
259356522513866;857.1850;
259356562516262;857.1775;
259356602517251;857.1787;
259356642518554;857.1750;
259356682515168;857.1787;
