Sensor: stk_stk3a5x Ambient Light Sensor Non-wakeup
Vendor: sensortek
TimestampLight [ns]; Light [lux]
4977401975449;524.0000;
4977535327220;524.0000;
4977601968939;524.0000;
4977735325762;524.0000;
4977801988887;524.0000;
4977935298991;524.0000;
4978001966387;524.0000;
4978135323783;524.0000;
4978268628991;524.0000;
4978335295449;524.0000;
4978468650866;524.0000;
4978535317897;524.0000;
4978668624512;524.0000;
4978735333887;524.0000;
4978868647533;524.0000;
4978935313053;524.0000;
4979068632949;525.0000;
4979135312012;524.0000;
4979268645345;524.0000;
4979335285189;524.0000;
4979468639147;525.0000;
4979535308262;524.0000;
4979668662064;524.0000;
4979801968783;524.0000;
4979868636908;524.0000;
4980001971230;522.0000;
4980068616908;522.0000;
4980201967845;524.0000;
4980268636230;524.0000;
4980401942637;522.0000;
4980468622012;522.0000;
4980601960970;522.0000;
4980668630658;522.0000;
4980801937480;522.0000;
4980868628574;522.0000;
4981001958470;522.0000;
4981068601491;522.0000;
4981201951491;522.0000;
4981335274095;522.0000;
