Sensor: bmi160 Accelerometer Non-wakeup
Vendor: BOSCH
TimestampAcc [ns]; AccX [m/s^2]; AccY [m/s^2]; AccZ [m/s^2]
1192698553769250;-9.3855;0.2363;-2.8475;
1192698563906333;-9.3808;0.2794;-2.7781;
1192698574012271;-9.3736;0.2937;-2.6991;
1192698584137271;-9.3640;0.2650;-2.6895;
1192698594257687;-9.3712;0.1857;-2.7589;
1192698604382687;-9.3473;0.1355;-2.8499;
1192698614480344;-9.3425;0.1355;-2.8884;
1192698624574302;-9.3688;0.2387;-2.9172;
1192698634674771;-9.3664;0.3200;-2.8884;
1192698644791021;-9.3257;0.3966;-2.8140;
1192698654897219;-9.3257;0.3272;-2.8116;
1192698664999042;-9.3568;0.1570;-2.8499;
1192698675059614;-9.3568;0.2171;-3.0009;
1192698685201281;-9.3664;0.1762;-2.9865;
1192698695295187;-9.4095;0.1499;-2.8860;
1192698705404771;-9.4860;0.0924;-2.7374;
1192698715502948;-9.4190;0.0517;-2.6512;
1192698725600448;-9.3664;0.1331;-2.7135;
1192698735712271;-9.3568;0.0948;-2.8235;
1192698745814562;-9.3712;0.0326;-2.7900;
1192698755918104;-9.3185;-0.0176;-2.7374;
1192698766027479;-9.3616;-0.0224;-2.9195;
1192698776129458;-9.3784;-0.0778;-2.9961;
1192698786245239;-9.3257;-0.0416;-2.7900;
1192698796338989;-9.3712;-0.0440;-2.5337;
1192698806442583;-9.4884;-0.0440;-2.4260;
1192698816547062;-9.4478;-0.0754;-2.3614;
1192698826644198;-9.4597;-0.1615;-2.5074;
1192698836756698;-9.5342;-0.3485;-2.6632;
1192698846859510;-9.5366;-0.6072;-2.7733;
1192698856962323;-9.4430;-0.7388;-2.7398;
1192698867067062;-9.4741;-0.6909;-2.5050;
1192698877201437;-9.6419;-0.5518;-2.3638;
1192698887273469;-9.5916;-0.3843;-2.2558;
1192698897372271;-9.4310;-0.3290;-2.3252;
1192698907485969;-9.3640;-0.4059;-2.5457;
1192698917587323;-9.3951;-0.5662;-2.7039;
1192698927702323;-9.3760;-0.6335;-2.7613;
1192698937795448;-9.4047;-0.6694;-2.6776;
1192698947902479;-9.4406;-0.6742;-2.5074;
1192698958040864;-9.5510;-0.5758;-2.4045;
1192698968106177;-9.5773;-0.4729;-2.2343;
1192698978217271;-9.4956;-0.3652;-2.2295;
1192698988321385;-9.4023;-0.3051;-2.5289;
1192698998416906;-9.2970;-0.2500;-2.7613;
1192699008530812;-9.2441;-0.1878;-2.9004;
1192699018634719;-9.3162;-0.1615;-2.9267;
1192699028732896;-9.3999;-0.1256;-2.7852;
1192699038862844;-9.4238;-0.0153;-2.7015;
1192699048951542;-9.3855;0.0326;-2.6106;
1192699059045656;-9.2755;0.0637;-2.5337;
1192699069149562;-9.2082;0.1068;-2.6154;
1192699079289562;-9.2779;0.0781;-2.6560;
1192699089363625;-9.3425;0.1594;-2.8259;
1192699099465500;-9.3305;0.2626;-2.9243;
1192699109586542;-9.3497;0.3535;-3.0057;
1192699119732271;-9.4071;0.4588;-2.9578;
1192699129791750;-9.3377;0.5453;-2.8379;
1192699139879094;-9.2874;0.4926;-2.7135;
1192699149987427;-9.3879;0.5572;-2.6058;
1192699160102167;-9.3162;0.5309;-2.4739;
1192699170230760;-9.2656;0.6027;-2.5050;
1192699180357635;-9.3520;0.6673;-2.6584;
1192699190412010;-9.4765;0.7032;-2.8044;
1192699200534667;-9.4454;0.7609;-2.8140;
1192699210626177;-9.2922;0.9117;-2.7302;
1192699220753364;-9.1699;1.0101;-2.6584;
1192699230901594;-9.1962;1.0699;-2.6919;
1192699240942219;-9.2632;1.0962;-2.6943;
1192699251033260;-9.2417;1.2159;-2.7015;
1192699261148937;-9.2850;1.3932;-2.6728;
1192699271255396;-9.3616;1.4865;-2.5720;
1192699281380552;-9.3257;1.6161;-2.5816;
1192699291475656;-9.2560;1.7261;-2.6704;
1192699301581489;-9.2417;1.8027;-2.6943;
1192699311667635;-9.2827;1.9131;-2.6584;
1192699321776437;-9.3042;1.9801;-2.6680;
1192699331866073;-9.0263;2.5119;-4.2514;
1192699341979510;-8.8896;2.5980;-3.6861;
1192699352090396;-8.7604;3.3000;-4.8503;
1192699362199979;-8.6620;3.7026;-4.9938;
1192699372298104;-9.0861;3.2952;-3.3338;
1192699382402271;-9.5773;3.2665;-3.7268;
1192699392508625;-9.3233;3.2569;-3.5710;
1192699402617062;-8.7147;1.9418;-2.6130;
1192699412716542;-8.7844;0.9930;-3.2788;
1192699422794771;-8.9399;0.5166;-3.5686;
1192699432950187;-8.9040;0.8734;-3.7292;
1192699443038364;-8.9662;1.3645;-4.6394;
1192699453141125;-8.9973;1.3478;-5.0563;
1192699463244667;-8.9901;1.1512;-4.7255;
1192699473344667;-8.8131;1.4052;-3.9401;
1192699483453104;-9.0048;1.6065;-3.4490;
1192699493556750;-9.3736;1.9681;-3.2740;
1192699503644927;-8.9686;1.9801;-2.9674;
1192699513763364;-8.4392;1.8126;-3.3266;
1192699523863729;-8.0513;1.7788;-3.9544;
1192699533977583;-8.1015;1.8173;-4.5580;
1192699544074979;-8.9303;1.7381;-5.0034;
1192699554179146;-9.5701;1.7692;-4.9412;
1192699564280135;-9.7735;1.9944;-4.4142;
1192699574386750;-10.0490;2.4736;-4.4261;
1192699584494354;-9.2106;2.8639;-4.1913;
1192699594595864;-7.5386;3.0532;-3.9784;
1192699604705604;-7.3134;2.9456;-4.6753;
1192699614807896;-8.6022;2.8376;-4.7183;
1192699624908989;-8.8179;2.9336;-3.7747;
1192699635015604;-9.1244;3.2785;-3.9616;
1192699645118104;-9.6993;3.5587;-4.4477;
1192699655222271;-8.8753;3.6305;-3.8656;
1192699665325135;-8.2167;3.3838;-3.0153;
1192699675441542;-8.2143;3.2306;-2.9985;
1192699685538521;-8.2310;2.8786;-3.6404;
1192699695647323;-9.6251;2.6151;-4.5556;
1192699705756125;-10.2503;2.2986;-4.6083;
1192699715858364;-8.3626;2.0662;-3.8656;
1192699725967167;-6.8800;1.7070;-3.9640;
1192699736075969;-8.5328;1.8676;-4.4501;
1192699746175135;-10.4874;2.1837;-3.0966;
1192699756283937;-9.3712;2.6581;-2.5696;
1192699766392739;-10.5449;3.1178;-5.5834;
