Sensor: bmi160 Accelerometer Non-wakeup
Vendor: BOSCH
TimestampAcc [ns]; AccX [m/s^2]; AccY [m/s^2]; AccZ [m/s^2]
1629740964013140;-9.4382;0.5285;-2.5600;
1629740974168140;-9.4478;0.6290;-2.5624;
1629740984298765;-9.4214;0.6673;-2.5002;
1629740994427099;-9.4238;0.7442;-2.3925;
1629741004543140;-9.4143;0.7848;-2.3423;
1629741014654807;-9.4358;0.7729;-2.3085;
1629741024741057;-9.4597;0.7442;-2.3157;
1629741034838192;-9.5004;0.7394;-2.3085;
1629741044949078;-9.5195;0.7442;-2.2726;
1629741055056005;-9.5342;0.6984;-2.2008;
1629741065144651;-9.5342;0.6817;-2.1290;
1629741075250797;-9.5172;0.7319;-2.0282;
1629741085329286;-9.5267;0.7920;-1.9229;
1629741095441109;-9.5773;0.8279;-1.9253;
1629741105558244;-9.5653;0.8447;-1.8679;
1629741115663453;-9.5940;0.7920;-1.9038;
1629741125789338;-9.5701;0.6888;-1.9851;
1629741135885901;-9.5195;0.6242;-1.9540;
1629741145971161;-9.5486;0.6434;-2.0067;
1629741156078505;-9.5749;0.6936;-1.9851;
1629741166190901;-9.5510;0.7247;-1.8942;
1629741176298661;-9.5677;0.8207;-1.9205;
1629741186390588;-9.5701;0.8806;-1.9277;
1629741196485953;-9.5291;0.8255;-1.9540;
1629741206594026;-9.5076;0.8040;-2.1314;
1629741216728244;-9.5267;0.7442;-2.1793;
1629741226796057;-9.5052;0.6984;-2.1529;
1629741236901265;-9.5267;0.6864;-2.1386;
1629741247006161;-9.5028;0.7418;-2.1242;
1629741257136213;-9.5052;0.8231;-2.2080;
1629741267212099;-9.5291;0.7561;-2.2606;
1629741277313557;-9.5366;0.7199;-2.4141;
1629741287411682;-9.5124;0.6123;-2.3734;
1629741297525797;-9.4262;0.4588;-2.3303;
1629741307626369;-9.3879;0.3296;-2.2630;
1629741317724703;-9.4645;0.2770;-2.1888;
1629741327827099;-9.5557;0.0661;-2.2008;
1629741337945484;-9.6299;-0.1496;-2.2558;
1629741348051109;-9.5701;-0.3147;-2.4882;
1629741358149859;-9.4382;-0.5949;-2.5074;
1629741368248869;-9.4741;-0.8393;-2.5792;
1629741378356005;-9.4789;-0.9329;-2.5624;
1629741388457255;-9.4334;-0.7842;-2.3638;
1629741398560276;-9.5148;-0.3508;-2.3877;
1629741408662776;-9.7328;-0.5662;-2.6177;
1629741418764078;-9.1244;-0.0921;-2.6967;
1629741428861942;-9.0311;-0.0296;-2.2487;
1629741438971526;-9.5052;-0.5734;-2.4571;
1629741449074963;-9.5100;-1.1414;-2.0067;
1629741459179234;-9.3449;-2.0827;-1.5876;
1629741469277307;-9.4549;-2.5857;-1.5326;
1629741479385015;-9.7256;-2.5714;-1.7192;
1629741489486578;-9.7854;-1.7689;-2.2822;
1629741499594026;-9.6132;-0.6814;-2.9937;
1629741509695640;-9.4693;-0.1926;-3.3793;
1629741519803088;-9.3114;-0.0607;-3.1615;
1629741529898140;-9.3066;-0.8058;-1.8224;
1629741540009234;-9.5557;-0.8393;-0.9790;
1629741550102932;-9.7184;-0.1232;-1.5132;
1629741560212203;-9.7424;0.0948;-1.7985;
1629741570314390;-9.7543;0.1403;-2.4021;
1629741580424911;-9.7352;0.7657;-3.2812;
1629741590532776;-9.2922;1.4171;-3.8058;
1629741600628401;-8.6524;2.1431;-3.3721;
1629741610733349;-8.5089;2.7347;-2.9483;
1629741620839963;-8.8346;3.0126;-2.8499;
1629741630935744;-9.1125;3.1011;-3.1110;
1629741641039911;-9.0526;3.3072;-3.6619;
1629741651145692;-9.0263;3.6906;-4.5054;
1629741661243869;-8.9662;3.5037;-4.5676;
1629741671350119;-8.7628;3.2521;-4.1124;
1629741681449494;-8.5902;3.1226;-3.7603;
1629741691560119;-8.5376;3.2809;-3.6619;
1629741701661786;-8.2717;3.2952;-3.3864;
1629741711774547;-8.1948;3.2234;-3.5231;
1629741721872672;-8.8226;3.1588;-4.3280;
1629741731976942;-9.3544;3.2378;-4.5437;
1629741742079442;-9.3090;2.8759;-3.9975;
1629741752177463;-9.4310;2.3444;-3.3984;
1629741762282203;-9.3162;2.0375;-2.6225;
1629741772379911;-8.9351;1.7166;-2.1123;
1629741782476786;-9.0311;1.7429;-2.9459;
1629741792586786;-9.1986;1.4937;-4.0214;
1629741802687828;-8.9925;3.0221;-7.0349;
1629741812787880;-6.3314;16.3627;-25.5209;
1629741822897099;-4.1680;3.7816;0.1229;
1629741833018974;-11.5319;-4.3104;4.1091;
1629741843143401;-14.7491;0.5907;-1.0726;
1629741853222203;-7.8380;1.4171;1.6678;
1629741863301474;-5.5863;1.8365;-1.8703;
1629741873417828;-10.8419;0.7442;-8.7718;
1629741883531682;-11.2947;-0.2285;-6.8001;
1629741893634286;-7.0403;-1.5245;-1.2691;
1629741903730172;-6.8175;-0.6168;-2.5265;
1629741913838297;-10.0298;0.7223;-5.4084;
1629741923920692;-10.0394;0.6793;-3.7627;
1629741934055276;-9.3114;0.7561;-3.0966;
1629741944164442;-9.7639;1.8532;-4.3591;
1629741954244494;-9.3616;2.9384;-3.3386;
1629741964349651;-7.7734;3.5420;-1.6522;
1629741974460692;-7.5529;3.2067;-2.8044;
1629741984552932;-10.4276;3.3239;-5.0444;
1629741994672880;-9.3712;3.6930;-4.0789;
1629742004739807;-7.6657;3.3191;-4.6202;
1629742014869286;-8.5902;3.5324;-5.8636;
1629742024970797;-8.5926;3.5731;-3.5088;
1629742035076474;-8.2645;3.1660;-1.7791;
1629742045207672;-8.0273;2.4449;-3.2644;
1629742055301994;-10.3340;2.6342;-5.4419;
1629742065379547;-10.9427;2.8472;-4.3376;
1629742075487828;-9.7041;2.9408;-3.4274;
1629742085582515;-7.5984;2.9886;-3.4298;
1629742095702880;-8.0201;2.5214;-3.3338;
1629742105799286;-9.8671;2.3731;-2.7589;
1629742115904442;-9.2994;2.0447;-1.1204;
1629742126009338;-7.7997;2.3779;-2.5217;
1629742136127672;-8.3459;3.0197;-5.6073;
1629742146217567;-10.4898;2.1503;-4.5915;
1629742156317047;-10.2742;1.0819;-1.8799;
1629742166419130;-8.4440;1.2206;-1.7408;
1629742176542567;-7.8930;2.7275;-3.7292;
1629742186624130;-9.6275;3.0700;-4.8479;
1629742196725640;-10.2287;2.1670;-2.3252;
1629742206834442;-7.0379;1.4698;-1.9875;
1629742216933869;-8.0991;2.1909;-5.5857;
1629742227038974;-10.9307;2.1766;-4.8239;
1629742237146942;-5.6246;2.5525;-0.8450;
1629742247252359;-4.7456;7.0968;-3.3338;
1629742257351734;-9.8743;8.2995;-11.1936;
1629742267459547;-16.1408;6.7711;-13.4189;
1629742277559338;-14.2651;-0.1328;-6.8480;
1629742287661317;-6.2928;-2.3533;-0.0114;
1629742297770276;-4.8245;-2.0444;1.3110;
1629742307875380;-6.3817;1.3238;-0.7202;
1629742317969390;-6.2115;2.5071;-0.9814;
1629742328074807;-7.7399;3.2545;-4.8814;
1629742338182515;-13.1297;4.1862;-11.1769;
1629742348288922;-12.9500;1.9274;-8.2328;
1629742358393088;-8.0273;0.8853;-3.7938;
1629742368498609;-6.8055;0.8973;-6.2492;
1629742378605172;-7.6439;2.5573;-5.2430;
1629742388702672;-5.3492;0.6075;-0.5599;
1629742398799755;-6.5515;-0.2620;-3.9087;
1629742408900432;-13.1010;2.4090;-11.7159;
1629742419015588;-11.9198;2.6151;-8.5705;
1629742429114963;-7.1073;0.4612;-3.0464;
1629742439211578;-6.7313;0.3153;-4.3926;
1629742449321734;-6.8919;1.2350;-5.1042;
1629742459427984;-5.6198;0.9165;-2.8211;
1629742469522411;-7.7471;0.4902;-1.4462;
1629742479634442;-9.2922;-1.3687;4.0753;
1629742489734963;-5.5648;-0.4298;4.2168;
1629742499846942;-12.2554;7.6310;-27.5501;
1629742509945276;-23.7538;14.3097;-46.6134;
1629742520047255;-12.0087;2.9862;-7.3176;
1629742530149859;7.6657;-7.6522;27.5632;
1629742540256682;4.0531;-3.8770;14.3521;
1629742550351317;-8.7724;3.8174;-9.7011;
1629742560458817;-12.4564;5.7721;-10.4366;
1629742570566526;-12.4660;3.7624;-4.8861;
1629742580679442;-17.2451;4.8954;-8.3931;
1629742590789963;-11.5343;5.5038;-0.0066;
1629742600879599;0.6805;4.8380;5.8648;
1629742610990588;2.2496;5.6812;-5.4371;
1629742621082880;-8.9327;4.6008;-10.5921;
1629742631187932;-13.6017;6.6443;-5.9498;
1629742641291838;-13.3478;8.5558;-3.2166;
1629742651408088;-10.8443;7.0585;-2.0716;
1629742661499442;-10.2550;3.7600;-0.5336;
1629742671598765;-10.6050;1.1177;-0.6891;
1629742681699599;-10.3316;0.5189;-3.0559;
1629742691804182;-9.9150;-1.0956;-2.6656;
1629742701915015;-7.8188;-1.1653;-2.0545;
1629742712015588;-11.4769;-2.4371;-0.7493;
1629742722109911;-8.9614;-2.5594;4.1761;
1629742732212463;-6.9757;-2.7583;-0.1549;
1629742742310119;-13.7620;-3.3356;-2.4906;
1629742752424026;-10.5927;-2.8373;2.6070;
1629742762526838;-8.8346;-3.1798;-1.9181;
1629742772620536;-11.9752;-2.0420;-1.5251;
1629742782736734;-6.7720;-2.4610;0.2402;
1629742792834547;-9.7113;-0.7962;-5.1209;
1629742802937047;-10.6528;-2.1209;-1.0774;
1629742813065849;-9.8073;-1.9774;-1.7288;
1629742823138192;-10.7845;-0.6096;-3.3051;
1629742833252619;-10.5018;-1.9798;-0.0879;
1629742843351057;-8.5711;-0.8082;-2.5696;
1629742853461734;-10.4946;-1.2299;-3.6260;
1629742863584442;-8.7556;-1.0813;-1.6379;
1629742873667359;-7.6534;-0.5136;-1.5541;
1629742883782255;-10.1115;-0.7723;-5.5786;
1629742893866942;-10.4635;-1.0406;-3.4083;
1629742903990119;-7.8165;-0.7412;-1.3289;
1629742914082880;-8.5113;-1.1462;-3.6308;
1629742924210067;-9.6849;-0.6263;-5.2071;
1629742934273297;-9.2489;-1.5867;-3.9520;
1629742944396109;-9.2393;-1.5604;-4.1028;
1629742954514703;-8.5472;-1.2299;-4.5365;
1629742964591578;-7.8715;-1.5293;-4.7136;
1629742974716838;-8.8825;-1.0238;-4.0406;
1629742984798713;-9.3832;-0.2644;-4.5102;
1629742994921161;-9.6347;-1.3639;-4.1435;
1629743005001474;-7.4261;-0.4107;-3.9903;
1629743015106526;-8.8968;-0.6622;-4.4189;
1629743025211630;-10.1976;-0.1496;-6.0024;
1629743035324755;-10.2622;-0.3867;-7.0014;
1629743045429859;-9.6538;0.0829;-5.0420;
