Sensor: mmc5603x Magnetometer Non-wakeup
Vendor: memsic
TimestampMag [ns]; MagX [uT]; MagY [uT]; MagZ [uT]
691359631976947;47.1408;-3.4892;15.3232;
691359641976947;47.1408;-3.4892;15.3232;
691359653305697;47.0432;-3.5136;15.5184;
691359663305697;47.0432;-3.4526;15.5794;
691359673305697;47.0676;-3.5502;15.6404;
691359683305697;46.9700;-3.6112;15.7380;
691359693305697;46.9456;-3.5990;15.6770;
691359703305697;47.0188;-3.5624;15.6160;
691359713305697;47.0554;-3.5868;15.5550;
691359723305697;47.1042;-3.5868;15.4940;
691359733305697;47.2628;-3.5380;15.2744;
691359743305697;47.3116;-3.5380;15.1890;
691359753305697;47.2628;-3.4648;15.2134;
691359763305697;47.2872;-3.4038;15.0182;
691359773305697;47.3726;-3.3794;15.0304;
691359783305697;47.3970;-3.4038;15.0182;
691359793305697;47.3726;-3.3794;15.0548;
691359803305697;47.2140;-3.3672;15.1158;
691359813305697;47.0066;-3.4038;15.3720;
691359823305697;46.8236;-3.4404;15.4330;
691359833305697;46.7992;-3.4526;15.3232;
691359843305697;46.8114;-3.4892;15.4208;
691359853305697;46.7138;-3.5502;15.4086;
691359863305697;46.6040;-3.4770;15.5062;
691359873305697;46.5186;-3.4404;15.6160;
691359883305697;46.5308;-3.4038;15.7014;
691359893305697;46.5186;-3.3916;15.8478;
691359903305697;46.5674;-3.3062;16.0186;
691359913305697;46.4820;-3.2696;16.2016;
691359923305697;46.4332;-3.1964;16.2626;
691359933305697;46.6406;-3.0866;16.1040;
691359943305697;46.7260;-3.1232;15.9088;
691359953305697;46.8358;-3.1720;15.7258;
691359963305697;46.9090;-3.1720;15.6892;
691359973305697;46.9700;-3.1354;15.5306;
691359983305697;46.9944;-3.2086;15.3598;
691359993305697;47.0432;-3.2086;15.2988;
691360003305697;47.0676;-3.2452;15.2866;
691360013305697;46.7992;-3.3306;15.5306;
691360023305697;46.6772;-3.3550;15.8356;
691360033305697;46.6162;-3.3550;15.9210;
691360043305697;46.5796;-3.4038;15.9088;
691360053305697;46.5430;-3.4526;15.9210;
691360063305697;46.5674;-3.4892;16.0064;
691360073305697;46.6162;-3.5624;15.9698;
691360083305697;46.6528;-3.5990;16.1040;
691360093305697;46.7260;-3.6234;16.1894;
691360103305697;46.7016;-3.6356;16.1650;
691360113305697;46.6162;-3.6722;16.3602;
691360123305697;46.5552;-3.6478;16.5432;
691360133305697;46.5308;-3.6722;16.5554;
691360143305697;46.4698;-3.6722;16.5798;
691360153305697;46.5186;-3.6356;16.6164;
691360163305697;46.5064;-3.6112;16.5798;
691360173305697;46.5918;-3.5990;16.3846;
691360183305697;46.6284;-3.5990;16.4456;
691360193305697;46.6528;-3.6234;16.4700;
691360203305697;46.6772;-3.6844;16.4944;
691360213305697;46.7626;-3.6966;16.4212;
691360223305697;46.8602;-3.6966;16.4334;
691360233305697;46.8236;-3.7210;16.4822;
691360243305697;46.7504;-3.7576;16.6408;
691360253305697;46.6528;-3.7698;16.9092;
691360263305697;46.7260;-3.8430;16.8482;
691360273305697;46.8236;-3.8308;16.7994;
691360283305697;46.9700;-3.7820;16.6896;
691360293305697;46.9456;-3.7576;16.7140;
691360303305697;46.8846;-3.7576;16.6530;
691360313305697;46.9090;-3.7820;16.6408;
691360323305697;47.0676;-3.7820;16.3846;
691360333305697;47.1530;-3.7820;16.1162;
