Sensor: bmi160 Accelerometer Non-wakeup
Vendor: BOSCH
TimestampAcc [ns]; AccX [m/s^2]; AccY [m/s^2]; AccZ [m/s^2]
691359527285385;-9.5291;1.2637;-2.0091;
691359537376114;-9.5028;1.2589;-2.0859;
691359547465228;-9.5028;1.2470;-2.0764;
691359557562624;-9.4860;1.1991;-2.0668;
691359567665176;-9.4621;1.1847;-2.0330;
691359577762572;-9.5052;1.1776;-2.0306;
691359587879239;-9.5219;1.1704;-2.0186;
691359597986999;-9.5219;1.1752;-2.0258;
691359608110489;-9.5291;1.1895;-2.0139;
691359618214655;-9.5366;1.2015;-1.9564;
691359628318249;-9.5148;1.2230;-1.9612;
691359638436114;-9.5219;1.2565;-1.9995;
691359648521478;-9.4980;1.3214;-1.9899;
691359658649447;-9.5195;1.4052;-2.0163;
691359668749343;-9.5004;1.4913;-1.9828;
691359678858093;-9.4932;1.5754;-1.9684;
691359688962260;-9.4813;1.6783;-1.9875;
691359699082989;-9.4597;1.7094;-1.9469;
691359709183145;-9.4573;1.7189;-1.9469;
691359719296635;-9.4932;1.7094;-1.9971;
691359729408301;-9.4884;1.6567;-2.0378;
691359739517780;-9.4430;1.6137;-2.0593;
691359749624916;-9.4382;1.5467;-2.1936;
691359759734135;-9.3999;1.4004;-2.2582;
691359769840801;-9.3999;1.2784;-2.2175;
691359779954239;-9.4478;1.1752;-2.2319;
691359790058822;-9.4908;1.1034;-2.2128;
691359800171478;-9.5172;1.0364;-2.1960;
691359810296062;-9.5148;1.0002;-2.1912;
691359820386635;-9.4884;0.9452;-2.2223;
691359830494760;-9.4454;0.9188;-2.2750;
691359840599812;-9.4693;0.9500;-2.3085;
691359850706374;-9.4693;0.9643;-2.3997;
691359860823926;-9.4908;0.9619;-2.4739;
691359870932103;-9.4597;0.9571;-2.3830;
691359881039343;-9.4358;0.9667;-2.3495;
691359891177260;-9.4406;1.0053;-2.3877;
691359901261270;-9.4286;1.0002;-2.3686;
691359911373197;-9.4214;1.0002;-2.4284;
691359921484968;-9.4454;1.0002;-2.5552;
691359931607416;-9.4023;0.9882;-2.5863;
691359941690593;-9.3353;0.9667;-2.5648;
691359951792520;-9.3329;0.9619;-2.5217;
691359961912885;-9.3832;0.9739;-2.4547;
691359972009760;-9.4167;0.9452;-2.3590;
691359982125853;-9.5028;0.9906;-2.5313;
691359992228822;-9.4478;0.9811;-2.5409;
691360002339968;-9.3927;0.8830;-2.5457;
691360012453249;-9.4669;0.7801;-2.7350;
691360022555385;-9.3927;0.6601;-2.6441;
691360032669030;-9.4286;0.5931;-2.6177;
691360042772676;-9.4860;0.5189;-2.7063;
691360052884864;-9.5076;0.5070;-2.8020;
691360063009760;-9.3855;0.5907;-2.8092;
691360073164603;-9.3018;0.7872;-2.7422;
691360083210176;-9.3185;0.9906;-2.7685;
691360093340020;-9.2946;1.0914;-2.6871;
691360103429030;-9.2827;1.1177;-2.5217;
691360113555853;-9.4143;1.2159;-2.5457;
691360123658041;-9.5315;1.2326;-2.5026;
691360133761062;-9.4358;1.2999;-2.3542;
691360143871843;-9.2656;1.3956;-2.4547;
691360153972937;-9.2321;1.3908;-2.6943;
691360164091478;-9.3257;1.3597;-2.8307;
691360174218874;-9.2922;1.3502;-2.7709;
691360184336791;-9.3616;1.2903;-2.6154;
691360194408614;-9.5749;1.2039;-2.5672;
691360204524030;-9.5148;1.1656;-2.3133;
691360214626635;-9.1747;1.2015;-2.0450;
691360224743926;-9.2608;1.4530;-2.3375;
691360234875645;-9.4621;1.6854;-2.8211;
691360244979603;-9.3999;1.6663;-2.8522;
691360255070593;-9.4549;1.4674;-2.6608;
691360265185697;-9.5414;1.2736;-2.4523;
691360275306114;-9.7472;1.1512;-2.1912;
691360285421062;-9.6897;1.1489;-2.1242;
691360295514760;-9.2034;1.2278;-2.4500;
691360305615697;-8.9638;1.3358;-3.1400;
691360315727103;-8.7556;1.3190;-3.3984;
691360325840697;-8.4512;1.0938;-3.0129;
691360335950176;-8.6692;1.0771;-3.1158;
691360346054343;-9.2225;1.4100;-3.6595;
691360356167468;-9.4956;1.5538;-3.3793;
691360366274551;-9.6180;1.4985;-2.6441;
691360376387520;-9.9174;1.4650;-2.4763;
691360386495176;-10.1139;1.7357;-2.6656;
691360396617468;-9.3808;1.8556;-2.5170;
691360406713197;-8.8729;1.8173;-2.6297;
691360416824603;-8.9830;1.8532;-3.3051;
691360426933822;-9.4358;1.7931;-4.1530;
691360437046947;-9.5653;1.6184;-4.2203;
691360447156947;-8.7676;1.2736;-3.5686;
691360457269864;-8.0991;1.1417;-3.5088;
691360467376010;-8.7676;1.0268;-3.8704;
691360477506687;-9.5749;0.6099;-3.0870;
691360487584760;-9.2707;0.0757;-1.7503;
691360497693718;-8.9901;0.4854;-2.5600;
691360507799239;-9.1412;1.4004;-4.5748;
691360517906947;-10.0899;1.6472;-4.9149;
691360528021114;-10.4372;0.4974;-2.7278;
691360538129343;-9.4573;0.4301;-1.2138;
691360548233093;-9.0909;1.1369;-2.1721;
691360558346010;-8.7051;1.7022;-3.1591;
691360568450280;-7.7973;1.9681;-3.3194;
691360578560853;-8.5615;1.7644;-3.3147;
691360588671843;-10.2455;1.4578;-3.7172;
691360598783093;-10.6720;1.4554;-3.9087;
691360608889551;-9.3784;1.3836;-2.6824;
691360619001010;-9.0718;1.2015;-2.0979;
691360629109864;-9.8695;1.7405;-2.6345;
