Sensor: bosch_bmp380 Pressure Sensor Non-wakeup
Vendor: Bosch
TimestampPres [ns]; Pres [mBar]
1455548235227060;860.3025;
1455548275252164;860.3000;
1455548315251123;860.3000;
1455548355249821;860.2987;
1455548395250602;860.2925;
1455548435248519;860.2875;
1455548475254248;860.2888;
1455548515251435;860.2787;
1455548555224560;860.2687;
1455548595224769;860.2662;
1455548635223831;860.2650;
1455548675224039;860.2675;
1455548715263727;860.2612;
1455548755249352;860.2637;
1455548795242269;860.2700;
1455548835243831;860.2637;
1455548875265185;860.2637;
1455548915249560;860.2600;
1455548955249352;860.2575;
1455548995247477;860.2587;
1455549035249039;860.2575;
1455549075250602;860.2550;
1455549115250081;860.2575;
1455549155248236;860.2600;
1455549195250632;860.2612;
1455549235221986;860.2625;
1455549275251673;860.2537;
1455549315250632;860.2537;
1455549355250059;860.2537;
1455549395257923;860.2550;
1455549435249069;860.2587;
1455549475252923;860.2550;
1455549515226777;860.2562;
1455549555224173;860.2487;
1455549595223548;860.2525;
1455549635223548;860.2537;
1455549675261777;860.2500;
1455549715250319;860.2487;
1455549755252402;860.2475;
1455549795248757;860.2512;
1455549835246986;860.2550;
1455549875248757;860.2525;
1455549915249069;860.2562;
1455549955247975;860.2612;
1455549995246934;860.2612;
1455550035245892;860.2587;
1455550075247194;860.2562;
1455550115247975;860.2587;
1455550155242819;860.2612;
1455550195250840;860.2600;
1455550235226361;860.2550;
1455550275248548;860.2550;
1455550315251361;860.2537;
1455550355249590;860.2487;
1455550395252402;860.2500;
1455550435249590;860.2550;
1455550475223965;860.2575;
1455550515223652;860.2537;
1455550555222715;860.2562;
1455550595224486;860.2550;
1455550635250319;860.2537;
1455550675251152;860.2575;
1455550715250319;860.2537;
1455550755250059;860.2587;
1455550795250632;860.2625;
1455550835250059;860.2650;
1455550875250059;860.2612;
1455550915246673;860.2600;
1455550955248236;860.2587;
1455550995251882;860.2575;
1455551035246465;860.2512;
1455551075248548;860.2550;
1455551115249590;860.2562;
1455551155251673;860.2525;
1455551195253444;860.2512;
1455551235227402;860.2500;
1455551275247507;860.2537;
1455551315253236;860.2575;
1455551355249590;860.2587;
1455551395250840;860.2587;
1455551435241048;860.2625;
1455551475232090;860.2575;
1455551515224225;860.2612;
1455551555222975;860.2525;
1455551595252142;860.2562;
1455551635249590;860.2575;
1455551675248757;860.2537;
1455551715246465;860.2487;
1455551755251152;860.2475;
1455551795248548;860.2475;
1455551835249798;860.2537;
1455551875250059;860.2412;
1455551915252975;860.2437;
1455551955248809;860.2537;
1455551995253757;860.2537;
1455552035250840;860.2537;
1455552075249590;860.2512;
1455552115249069;860.2562;
1455552155250059;860.2600;
1455552195252923;860.2650;
1455552235226673;860.2625;
1455552275253965;860.2612;
1455552315253236;860.2662;
1455552355252402;860.2650;
1455552395223809;860.2687;
1455552435223132;860.2650;
1455552475222142;860.2662;
1455552515223809;860.2675;
1455552555245423;860.2675;
1455552595286257;860.2687;
1455552635248236;860.2675;
1455552675253444;860.2712;
1455552715247715;860.2712;
1455552755247194;860.2725;
1455552795246986;860.2737;
1455552835246465;860.2700;
1455552875248548;860.2637;
1455552915249069;860.2650;
1455552955249277;860.2625;
1455552995256882;860.2600;
1455553035250840;860.2600;
1455553075251152;860.2600;
1455553115249798;860.2587;
1455553155250319;860.2625;
1455553195253444;860.2650;
1455553235226152;860.2675;
1455553275250632;860.2675;
1455553315230215;860.2675;
1455553355223965;860.2600;
1455553395217715;860.2650;
1455553435222559;860.2637;
1455553475223548;860.2662;
1455553515253444;860.2650;
1455553555249590;860.2650;
1455553595255527;860.2662;
1455553635259173;860.2662;
1455553675249798;860.2600;
1455553715248236;860.2587;
1455553755250059;860.2612;
1455553795246986;860.2562;
1455553835248340;860.2612;
