Sensor: bmi160 Accelerometer Non-wakeup
Vendor: BOSCH
TimestampAcc [ns]; AccX [m/s^2]; AccY [m/s^2]; AccZ [m/s^2]
79783959899462;-9.4645;0.8830;-2.5361;
79783970018316;-9.4167;0.8542;-2.4715;
79783980169358;-9.3975;0.8160;-2.4260;
79783990214566;-9.4167;0.8040;-2.4691;
79784000350920;-9.5124;0.7585;-2.4906;
79784010396129;-9.5462;0.7247;-2.5146;
79784020615973;-9.5533;0.7128;-2.4667;
79784030661181;-9.5028;0.6840;-2.4811;
79784040792275;-9.3927;0.6482;-2.4547;
79784050911337;-9.3138;0.6218;-2.3901;
79784060993525;-9.2946;0.6099;-2.4332;
79784071116702;-9.3855;0.5357;-2.5528;
79784081220712;-9.4478;0.4540;-2.5720;
79784091327639;-9.4430;0.4038;-2.5457;
79784101435712;-9.4932;0.3775;-2.6106;
79784111542848;-9.4860;0.3272;-2.5122;
79784121635973;-9.4789;0.3344;-2.2941;
79784131735556;-9.4669;0.3631;-2.2104;
79784141841181;-9.4454;0.3248;-2.2247;
79784151951285;-9.4932;0.2530;-2.2702;
79784162057535;-9.5076;0.1786;-2.3375;
79784172165139;-9.4884;0.0948;-2.3806;
79784182272223;-9.4980;0.0374;-2.4188;
79784192374410;-9.4932;-0.0105;-2.4452;
79784202484618;-9.4717;-0.0368;-2.3734;
79784212582848;-9.4358;-0.0009;-2.3037;
79784222692223;-9.4310;0.0350;-2.3877;
79784232799931;-9.4573;0.0206;-2.4117;
79784242900452;-9.4430;-0.0296;-2.4069;
79784252997952;-9.4047;-0.0559;-2.5122;
79784263112848;-9.3568;-0.0682;-2.5289;
79784273217952;-9.4047;-0.0511;-2.5624;
79784283319566;-9.4597;-0.0081;-2.5528;
79784293418264;-9.5124;0.0230;-2.5241;
79784303522483;-9.4789;0.0326;-2.5552;
79784313630556;-9.3903;0.0015;-2.6034;
79784323745764;-9.3425;-0.0200;-2.6632;
79784333869045;-9.4047;-0.0129;-2.6441;
79784343944723;-9.4454;0.0159;-2.5074;
79784354063264;-9.4095;0.1331;-2.3109;
79784364162223;-9.4119;0.1834;-2.2965;
79784374270139;-9.4119;0.1259;-2.4691;
79784384384723;-9.4071;0.0494;-2.6847;
79784394524879;-9.4262;0.0494;-2.8451;
79784404591233;-9.3449;0.0398;-2.7829;
79784414701233;-9.2560;-0.0033;-2.7182;
79784424807743;-9.3473;-0.0344;-2.7111;
79784434904045;-9.3855;-0.0272;-2.5026;
79784445018577;-9.3353;-0.0200;-2.1864;
79784455109410;-9.2850;-0.0802;-2.3157;
79784465210816;-9.4214;0.0398;-2.8331;
79784475333368;-9.4980;0.2243;-3.0655;
79784485427275;-9.2827;0.3559;-2.7350;
79784495538837;-9.0981;0.3655;-2.4452;
79784505633368;-9.2513;0.2028;-2.6417;
79784515759775;-9.5510;0.0613;-3.0224;
79784525876441;-9.4095;0.0709;-2.7565;
79784535987795;-9.2513;0.3368;-2.3686;
79784546075035;-9.4693;0.6362;-2.4284;
79784556191858;-9.6180;0.7705;-2.5122;
79784566298837;-9.4382;0.8447;-2.5217;
79784576382223;-9.2803;0.9500;-2.7757;
79784586486858;-9.2946;1.0101;-3.1110;
79784596614775;-9.3090;1.1201;-3.1134;
79784606710764;-9.2536;1.3454;-2.7781;
79784616818577;-9.1651;1.6208;-2.7541;
79784626925556;-9.2225;1.7620;-2.9483;
79784637031858;-9.2321;1.9346;-2.9315;
79784647149462;-9.0431;2.2651;-2.9148;
79784657236025;-9.0311;2.5286;-3.1926;
79784667346858;-9.3544;2.5669;-3.4729;
79784677468525;-9.4071;2.6438;-3.5112;
79784687570816;-9.1962;2.8472;-3.5207;
79784697663264;-9.0790;3.0628;-3.4848;
79784707768525;-8.9590;3.2426;-3.0990;
79784717875452;-8.9662;3.4029;-2.8669;
79784727985139;-9.3497;3.5204;-3.3649;
79784738095973;-9.6491;3.3263;-3.7914;
79784748200764;-9.7854;3.1469;-3.8800;
79784758300035;-9.6156;3.1107;-3.5758;
79784768404723;-9.1460;3.0796;-2.9722;
79784778512275;-8.8083;3.0556;-2.6417;
79784788610660;-8.6883;2.9001;-2.7733;
79784798729931;-8.8011;2.6004;-3.0392;
79784808829202;-9.2731;2.3154;-3.5040;
79784818932848;-9.4908;1.9896;-3.6021;
79784829045243;-9.4238;1.7285;-3.4872;
79784839145608;-9.1268;1.5826;-3.5423;
79784849238420;-8.7290;1.3621;-3.5279;
79784859367223;-8.8466;1.1010;-3.4609;
79784869461441;-9.0981;0.8183;-3.0607;
79784879570243;-8.9590;0.3918;-2.6393;
79784889670764;-9.4119;0.0733;-2.8235;
79784899785452;-9.8910;0.0230;-3.0440;
79784909880973;-9.3712;0.0685;-2.7781;
79784919984931;-9.1531;-0.0129;-3.0559;
79784930101702;-9.1962;0.1522;-3.5901;
79784940202535;-8.7365;0.4902;-3.8919;
79784950309098;-8.1517;0.0015;-3.8010;
79784960414618;-8.6237;0.2889;-3.4035;
79784970524931;-10.0083;0.9571;-3.8560;
79784980606233;-9.8743;1.4243;-3.6933;
79784990730191;-8.6740;1.3502;-3.1086;
79785000834931;-8.6285;0.7657;-3.9640;
79785010940191;-9.3568;0.7561;-5.1808;
79785021045556;-9.3018;0.3918;-4.7183;
79785031152014;-8.9303;-0.0368;-3.5327;
79785041258108;-8.6213;-0.2118;-3.2453;
79785051367014;-7.8619;-0.0730;-2.9674;
79785061487327;-6.4678;0.3416;-3.0583;
79785071567952;-6.1851;1.5706;-4.4046;
79785081687639;-11.1392;1.8843;-8.3261;
79785091783368;-14.0136;1.7213;-10.5969;
79785101903160;-11.7165;0.7271;-6.6278;
79785112006806;-7.5697;0.5668;-1.6092;
79785122100660;-5.4616;1.9825;-0.7708;
79785132194462;-6.7433;3.3861;-2.8499;
79785142324098;-8.3291;3.4415;-3.7436;
79785152417900;-8.6189;2.7036;-3.7316;
79785162511754;-8.8633;1.6591;-4.6394;
79785172635243;-9.5653;1.1680;-6.2563;
79785182729045;-8.6907;0.3990;-5.5953;
79785192822900;-7.7160;-0.6287;-3.0703;
79785202955243;-9.1029;-1.2682;-1.6738;
79785213049045;-9.8145;-1.6442;-2.2702;
79785223142900;-11.4410;-1.8479;-3.4322;
79785233264045;-11.0599;-1.9534;-2.9219;
79785243357848;-8.4416;-1.9869;-1.5924;
79785253451702;-7.6920;-2.2887;-1.9277;
79785263585660;-9.8647;-2.0133;-3.3434;
79785273679462;-10.0466;-1.2610;-2.5313;
79785283773316;-9.3305;-1.5317;-1.6714;
79785293902900;-9.3712;-1.7761;-2.2774;
79785303996702;-9.2632;-2.2600;-2.4787;
79785314090556;-9.9030;-3.2492;-3.4346;
79785324218993;-11.8313;-2.7990;-3.2859;
79785334312795;-10.6983;-1.4336;-1.9732;
79785344406650;-8.3076;-0.4442;-2.5744;
79785354525608;-9.0790;0.0302;-3.5901;
79785364619410;-9.9174;0.2961;-3.9377;
79785374713264;-10.5090;0.5907;-3.0344;
79785384862639;-9.5124;1.0699;-2.7781;
79785394956441;-10.0322;1.4985;-2.7972;
79785405050295;-9.4525;1.7812;-3.2596;
79785415154566;-9.5868;1.7501;-3.9135;
79785425248368;-9.8886;2.7706;-3.6500;
79785435342223;-9.1364;3.5013;-3.4346;
79785445511754;-8.4897;3.7481;-3.0966;
79785455605556;-9.0048;3.1995;-3.2692;
79785465699410;-10.7581;3.2019;-3.3338;
79785475785139;-8.7604;3.8773;-2.3423;
79785485878941;-8.4512;4.1192;-3.1424;
79785495972795;-8.4706;3.6257;-3.3434;
79785506133733;-10.2311;2.8208;-2.9578;
79785516227587;-9.1962;2.6270;-1.8105;
79785526321389;-7.8595;2.8543;-1.3528;
79785536435556;-8.5663;2.7012;-1.8248;
