TimestampGNSS [ns]; UTC time [ms]; Lat [deg]; Lon [deg]; Height [m]; Speed [m/s]; Heading [deg]; Hor Acc [m]; Vert Acc [m]; Speed Acc [m/s]; Heading Acc [deg]
689393212319972;1630097146482;40.244718430000;-111.640457480000;1385.4003;0.0000;-3000.0000;10.55773735;14.38980865;0.26907247;-1.00000000;
689394168743988;1630097148000;40.244718200000;-111.640455300000;1385.5114;0.0000;-3000.0000;6.03182364;9.56287861;0.08602326;-1.00000000;
689395168743830;1630097149000;40.244713890000;-111.640455690000;1387.1356;0.3100;151.9000;3.86701274;5.82863474;0.81541401;7.28380251;
689396168743674;1630097150000;40.244707380000;-111.640455690000;1384.4385;0.5000;152.2000;3.79009247;4.75521040;0.81541401;10.39783382;
689397168743154;1630097151000;40.244697880000;-111.640454070000;1384.4587;0.7500;152.1000;3.79009247;4.07611179;0.81541401;11.92924690;
689398168743727;1630097152000;40.244689090000;-111.640449090000;1383.4286;0.7600;151.9000;3.79009247;3.84083176;0.90210867;13.91656303;
689399168743987;1630097153000;40.244683590000;-111.640441680000;1383.5758;0.6800;152.0000;3.79009247;3.80738187;0.93193346;16.30010223;
689400168744091;1630097154000;40.244678690000;-111.640436690000;1383.3827;0.6300;153.9000;3.79009247;3.60607028;0.82097501;6.02082777;
689401168743674;1630097155000;40.244672360000;-111.640432320000;1383.2445;0.5700;153.7000;3.79009247;3.24853921;0.85445887;13.23624325;
689402168744039;1630097156000;40.244663920000;-111.640429000000;1382.3585;0.9000;154.2000;3.79009247;3.01416945;0.81541401;13.81776333;
689403168743935;1630097157000;40.244653620000;-111.640428090000;1382.5935;1.0200;177.3000;3.79009247;2.75918007;0.25238860;9.37409973;
689404168744091;1630097158000;40.244642040000;-111.640430980000;1381.6627;1.3200;185.0000;3.79009247;2.57029915;0.25000000;7.02317619;
689405168743727;1630097159000;40.244629540000;-111.640433700000;1380.8662;1.3400;185.7000;3.79009247;2.50000000;0.12529965;3.16017151;
689406168744091;1630097160000;40.244617090000;-111.640436760000;1380.6447;1.3900;191.9000;3.79009247;2.50000000;0.12529965;3.17712355;
689407168743831;1630097161000;40.244604120000;-111.640444590000;1380.8130;1.6300;204.8000;3.79009247;2.50000000;0.11401755;2.81608295;
689408168743987;1630097162000;40.244590150000;-111.640451810000;1382.0439;1.7200;196.9000;3.79009247;2.50000000;0.10000000;2.34620428;
689409168743414;1630097163000;40.244574050000;-111.640450600000;1382.2653;1.9200;170.5000;3.79009247;2.50000000;0.10000000;2.18361282;
