Sensor: mmc5603x Magnetometer Non-wakeup
Vendor: memsic
TimestampMag [ns]; MagX [uT]; MagY [uT]; MagZ [uT]
2503363142470001;28.8408;0.1220;-8.2350;
2503363152470001;28.8408;0.1220;-8.2350;
2503363164079532;27.6818;0.5002;-8.8206;
2503363174079532;27.7062;0.5490;-8.8816;
2503363184079532;27.7062;0.5612;-8.8328;
2503363194079532;27.7062;0.5612;-8.8328;
2503363204079532;27.6086;0.4636;-8.7718;
2503363214079532;27.6940;0.4514;-8.9060;
2503363224079532;27.7550;0.4758;-9.0036;
2503363234079532;27.7916;0.5002;-9.1256;
2503363244079532;27.8648;0.4758;-9.1622;
2503363254079532;27.9380;0.4514;-9.2598;
2503363264079532;27.9624;0.4514;-9.3452;
2503363274079532;27.9868;0.4514;-9.3696;
2503363284079532;28.1332;0.4636;-9.5038;
2503363294079532;28.0844;0.4758;-9.3818;
2503363304079532;27.9502;0.4636;-9.2354;
2503363314079532;27.8770;0.4392;-9.1378;
2503363324079532;27.6696;0.4026;-8.9670;
2503363334079532;27.5232;0.3660;-8.8206;
2503363344079532;27.4744;0.3050;-8.7718;
2503363354079532;27.2914;0.2562;-8.6010;
2503363364079532;27.1328;0.2684;-8.3936;
2503363374079532;26.9986;0.2440;-8.2838;
2503363384079532;26.8888;0.2196;-8.1496;
2503363394079532;26.9010;0.1952;-8.1008;
2503363404079532;27.1328;0.2196;-8.2472;
2503363414079532;27.2060;0.2318;-8.2838;
2503363424079532;27.1938;0.2562;-8.2228;
2503363434079532;27.3890;0.2806;-8.3692;
2503363444079532;27.4866;0.3172;-8.4790;
2503363454079532;27.5598;0.3294;-8.5400;
2503363464079532;27.7428;0.2684;-8.7596;
2503363474079532;27.8892;0.2318;-8.9548;
2503363484079532;27.8648;0.1952;-8.9426;
2503363494079532;27.9502;0.1586;-9.0890;
2503363504079532;28.0722;0.1098;-9.2598;
2503363514079532;28.1088;0.0366;-9.3818;
2503363524079532;28.1820;-0.0244;-9.5282;
2503363534079532;28.3406;-0.0854;-9.7478;
2503363544079532;28.4504;-0.1342;-9.8454;
2503363554079532;28.4382;-0.1952;-9.8820;
2503363564079532;28.4504;-0.2074;-9.9918;
2503363574079532;28.3894;-0.2440;-9.9796;
2503363584079532;28.2674;-0.2684;-9.8454;
2503363594079532;28.1820;-0.3050;-9.6990;
2503363604079532;28.1088;-0.3172;-9.5648;
2503363614079532;27.9868;-0.3416;-9.4184;
2503363624079532;27.8770;-0.3660;-9.2476;
2503363634079532;27.7550;-0.3782;-9.0646;
2503363644079532;27.5720;-0.4148;-8.8084;
2503363654079532;27.4988;-0.4636;-8.6254;
2503363664079532;27.5110;-0.4758;-8.6132;
2503363674079532;27.4500;-0.5002;-8.5522;
2503363684079532;27.4134;-0.5490;-8.4668;
2503363694079532;27.3890;-0.5734;-8.4546;
2503363704079532;27.3280;-0.5978;-8.4790;
2503363714079532;27.2792;-0.6344;-8.4424;
2503363724079532;27.2548;-0.6832;-8.3936;
2503363734079532;27.3158;-0.6954;-8.4180;
2503363744079532;27.2304;-0.7198;-8.3448;
2503363754079532;27.2670;-0.7564;-8.4546;
2503363764079532;27.2304;-0.7686;-8.4424;
2503363774079532;27.2060;-0.7686;-8.4424;
2503363784079532;27.3402;-0.7442;-8.6864;
2503363794079532;27.4134;-0.6466;-8.7962;
2503363804079532;27.4866;-0.5734;-8.8572;
2503363814079532;27.4744;-0.5612;-8.9182;
2503363824079532;27.6452;-0.5368;-9.1256;
2503363834079532;27.7794;-0.4758;-9.1744;
2503363844079532;27.9258;-0.3782;-9.3818;
2503363854079532;27.9624;-0.3660;-9.4428;
2503363864079532;27.9014;-0.3294;-9.3452;
2503363874079532;27.8282;-0.3050;-9.3086;
2503363884079532;27.8282;-0.2806;-9.3696;
2503363894079532;27.8526;-0.1830;-9.3818;
2503363904079532;27.8282;-0.0854;-9.4306;
2503363914079532;27.9136;0.0732;-9.6014;
2503363924079532;28.0112;0.1342;-9.8210;
2503363934079532;28.1698;0.2684;-10.0162;
2503363944079532;28.3406;0.3294;-10.1870;
2503363954079532;28.5358;0.4026;-10.4310;
2503363964079532;28.6456;0.4880;-10.6384;
2503363974079532;28.7798;0.5612;-10.8702;
2503363984079532;28.9262;0.6100;-10.9434;
2503363994079532;28.8774;0.5978;-10.9434;
2503364004079532;28.9018;0.6466;-10.9678;
2503364014079532;28.8774;0.6832;-10.8824;
2503364024079532;28.8164;0.7564;-10.8946;
2503364034079532;28.7676;0.7930;-10.8092;
2503364044079532;28.8042;0.8296;-10.7848;
2503364054079532;28.6578;0.8540;-10.6140;
2503364064079532;28.5358;0.8174;-10.5896;
2503364074079532;28.4870;0.8296;-10.4798;
2503364084079532;28.3284;0.8052;-10.3090;
2503364094079532;28.2430;0.8174;-10.2724;
2503364104079532;28.1210;0.7686;-10.0894;
2503364114079532;27.9868;0.7564;-9.9430;
2503364124079532;27.8404;0.7198;-9.8332;
2503364134079532;27.9136;0.6832;-9.8698;
2503364144079532;27.9868;0.7076;-9.9430;
2503364154079532;27.9502;0.6832;-9.9064;
2503364164079532;27.8160;0.6222;-9.7234;
2503364174079532;27.6452;0.5978;-9.5526;
2503364184079532;27.5354;0.5856;-9.3940;
2503364194079532;27.5110;0.5490;-9.3940;
2503364204079532;27.4622;0.5612;-9.3208;
2503364214079532;27.3402;0.5734;-9.1988;
2503364224079532;27.2060;0.5490;-8.9792;
2503364234079532;27.1572;0.4758;-9.0158;
2503364244079532;27.2548;0.5490;-9.1378;
2503364254079532;27.4012;0.5246;-9.3574;
2503364264079532;27.6818;0.5124;-9.7234;
2503364274079532;27.7794;0.5124;-9.8942;
2503364284079532;28.0234;0.5002;-10.2236;
2503364294079532;28.1210;0.5246;-10.3578;
2503364304079532;28.1454;0.5734;-10.4920;
2503364314079532;28.2552;0.6466;-10.6262;
2503364324079532;28.3528;0.6100;-10.8092;
2503364334079532;28.3284;0.6710;-10.8336;
2503364344079532;28.2552;0.7198;-10.8824;
2503364354079532;28.4504;0.7930;-11.1142;
2503364364079532;28.4504;0.8662;-11.1874;
2503364374079532;28.4626;0.8540;-11.3216;
2503364384079532;28.5602;0.8906;-11.4192;
2503364394079532;28.4992;0.9028;-11.4314;
2503364404079532;28.5358;0.9028;-11.4802;
2503364414079532;28.6944;0.9394;-11.6632;
2503364424079532;28.5968;0.9760;-11.4680;
2503364434079532;28.3406;0.9394;-11.2118;
2503364444079532;28.1210;0.8662;-10.9190;
2503364454079532;27.9746;0.8784;-10.6872;
2503364464079532;27.7794;0.8418;-10.4798;
2503364474079532;27.7062;0.8052;-10.4066;
2503364484079532;27.4622;0.8296;-10.2236;
2503364494079532;27.2060;0.7320;-9.9308;
2503364504079532;27.1450;0.6466;-9.9064;
2503364514079532;27.1328;0.6100;-9.9308;
2503364524079532;27.1572;0.5734;-9.9796;
2503364534079532;27.1084;0.5124;-10.0650;
2503364544079532;27.2182;0.4636;-10.3212;
2503364554079532;27.2426;0.4392;-10.4554;
2503364564079532;27.3646;0.3904;-10.7116;
2503364574079532;27.3890;0.3660;-10.9190;
2503364584079532;27.4256;0.3172;-11.0654;
2503364594079532;27.4134;0.2562;-11.1752;
2503364604079532;27.4622;0.2562;-11.3704;
2503364614079532;27.5476;0.2440;-11.5168;
2503364624079532;27.5354;0.2318;-11.5534;
2503364634079532;27.4988;0.2562;-11.5656;
2503364644079532;27.4500;0.3050;-11.4924;
2503364654079532;27.4500;0.3538;-11.4680;
2503364664079532;27.3890;0.4514;-11.4436;
2503364674079532;27.3280;0.5490;-11.4070;
2503364684079532;27.2914;0.6466;-11.3826;
2503364694079532;27.2914;0.7564;-11.3582;
2503364704079532;27.1938;0.8662;-11.2484;
2503364714079532;27.1816;0.9638;-11.1752;
2503364724079532;27.2304;1.0614;-11.1386;
2503364734079532;27.3158;1.2078;-11.1386;
2503364744079532;27.4866;1.3054;-11.2850;
2503364754079532;27.6452;1.4640;-11.2850;
2503364764079532;27.6086;1.6104;-11.1752;
2503364774079532;27.4988;1.7568;-10.9678;
2503364784079532;27.5720;1.9398;-10.9190;
2503364794079532;27.5110;2.0984;-10.7360;
2503364804079532;27.4012;2.2570;-10.5652;
2503364814079532;27.3890;2.4522;-10.4188;
2503364824079532;27.3158;2.6962;-10.2358;
2503364834079532;27.1816;2.8426;-9.9796;
2503364844079532;27.2060;3.0012;-9.9186;
2503364854079532;27.3158;3.2208;-9.9796;
2503364864079532;27.3280;3.4038;-9.8942;
2503364874079532;27.4134;3.6112;-9.8698;
2503364884079532;27.5476;3.7942;-9.8942;
2503364894079532;27.5720;3.9772;-9.8820;
2503364904079532;27.5964;4.0992;-9.7844;
2503364914079532;27.7062;4.2822;-9.7966;
2503364924079532;27.6818;4.4286;-9.6258;
2503364934079532;27.7184;4.5750;-9.4794;
2503364944079532;27.7672;4.7092;-9.3940;
2503364954079532;27.8282;4.8800;-9.3208;
2503364964079532;27.8160;5.0020;-9.2476;
2503364974079532;27.8770;5.1118;-9.2232;
2503364984079532;27.9380;5.2582;-9.1500;
2503364994079532;27.9624;5.4168;-9.1378;
2503365004079532;28.0356;5.5632;-9.1256;
2503365014079532;28.0234;5.6364;-9.0890;
2503365024079532;28.0356;5.7340;-9.0646;
2503365034079532;27.9868;5.7950;-8.9914;
2503365044079532;28.0722;5.9170;-9.0768;
