TimestampGNSS [ns]; UTC time [ms]; Lat [deg]; Lon [deg]; Height [m]; Speed [m/s]; Heading [deg]; Hor Acc [m]; Vert Acc [m]; Speed Acc [m/s]; Heading Acc [deg]
1191415731009062;1636823254606;40.239889770000;-111.642959640000;1368.6672;0.2600;93.6000;5.78501511;9.76941204;0.48548946;1.50970244;
1191417626218853;1636823257000;40.239901370000;-111.642920000000;1371.7582;1.3000;64.7000;4.63870478;7.41137314;1.08452749;11.82181835;
1191418626104842;1636823258000;40.239920600000;-111.642894150000;1367.8066;2.1700;74.1000;3.94402862;5.73389721;1.30698121;10.92583275;
1191419628665675;1636823259000;40.239932480000;-111.642859510000;1368.4304;4.1500;84.8000;3.90812373;5.45149326;0.17204651;1.56953979;
1191420636425258;1636823260000;40.239947450000;-111.642823460000;1370.0851;4.8300;81.1000;3.79022026;4.55020380;0.31622776;2.44108963;
1191421640829841;1636823261000;40.239952410000;-111.642767520000;1370.6478;5.4700;90.7000;3.79009247;3.64934611;0.32202485;2.29095769;
1191422627987236;1636823262000;40.239956320000;-111.642702850000;1371.5482;6.1700;87.1000;3.79009247;3.22494912;0.17029387;1.14834988;
1191423639692079;1636823263000;40.239958710000;-111.642630160000;1371.7877;6.5600;89.3000;3.79009247;2.98395324;0.05000000;0.31722677;
1191424640770100;1636823264000;40.239958840000;-111.642545460000;1371.2944;7.0600;94.7000;3.79009247;2.77087069;0.14422205;0.79303664;
1191425645779475;1636823265000;40.239957980000;-111.642466970000;1371.6349;7.3100;88.2000;3.79009247;2.59099412;0.13601470;0.75475067;
1191426646534474;1636823266000;40.239960790000;-111.642379800000;1371.5341;7.5100;83.9000;3.79009247;2.50000000;0.03605551;0.24068557;
1191427651142755;1636823267000;40.239962010000;-111.642291570000;1371.5468;7.6200;89.4000;3.79009247;2.50000000;0.03605551;0.24511418;
1191428642790307;1636823268000;40.239962510000;-111.642207670000;1371.5146;7.7000;89.0000;3.79009247;2.50000000;0.05000000;0.25135401;
1191429647179160;1636823269000;40.239964600000;-111.642115590000;1371.6372;7.7400;90.8000;3.79009247;2.50000000;0.04242641;0.25081968;
1191430650731921;1636823270000;40.239963490000;-111.642023980000;1371.7318;7.6900;85.7000;3.79009247;2.50000000;1.19364989;3.13338995;
1191431641281191;1636823271000;40.239965670000;-111.641934100000;1371.7141;7.6600;90.3000;3.79009247;2.50000000;1.16284132;7.36013222;
1191432633916086;1636823272000;40.239963480000;-111.641845550000;1371.4424;7.7700;91.2000;3.79009247;2.50000000;1.18848646;8.51318741;
1191433641527180;1636823273000;40.239962750000;-111.641749850000;1371.3184;7.7900;91.6000;3.79009247;2.50000000;1.21593583;8.72054386;
1191434636373898;1636823274000;40.239962400000;-111.641660990000;1371.4218;7.7000;90.3000;3.79009247;2.50000000;1.18511605;8.56007862;
1191435635861867;1636823275000;40.239962930000;-111.641568240000;1371.1051;7.7300;87.4000;3.79009247;2.50000000;1.19364989;8.29768562;
1191436637470824;1636823276000;40.239966120000;-111.641479890000;1371.4998;7.4100;88.6000;3.79009247;2.50000000;1.18511605;8.24041653;
1191437632896866;1636823277000;40.239965820000;-111.641385470000;1371.3530;7.5700;90.5000;3.79009247;2.50000000;1.15762687;8.49130440;
1191438639496501;1636823278000;40.239968250000;-111.641293560000;1371.6224;7.5900;88.4000;3.79009247;2.50000000;1.17136669;7.98281431;
1191439632283792;1636823279000;40.239965220000;-111.641204060000;1372.1383;7.6400;89.0000;3.79009247;2.50000000;1.15762687;7.60580826;
1191440632592906;1636823280000;40.239967030000;-111.641112190000;1372.2725;7.6900;87.9000;3.79009247;2.50000000;1.17136669;7.23966932;
1191441636831916;1636823281000;40.239969200000;-111.641023870000;1372.0543;7.5500;88.7000;3.79009247;2.50000000;1.17660534;7.19049978;
1191442637576187;1636823282000;40.239974790000;-111.640932820000;1371.5933;7.4100;85.9000;3.79009247;2.50000000;1.16811812;6.79896450;
