Sensor: OnePlus Fusion Light Sensor
Vendor: OnePlus
TimestampLight [ns]; Light [lux]
1191413300372454;4584.0000;
1191413433705891;4587.0000;
1191413500345787;4584.0000;
1191413633703912;4588.0000;
1191413767039329;4584.0000;
1191413833704433;4594.0000;
1191413967039016;4610.0000;
1191414033701724;4698.0000;
1191414167033704;5487.0000;
1191414233699329;6512.0000;
1191414367034954;5105.0000;
1191414433699745;5530.0000;
1191414567027037;6229.0000;
1191414633695370;7158.0000;
1191414767025995;8526.0000;
1191414833695162;9296.0000;
1191414967026620;10062.0000;
1191415100352558;12902.0000;
1191415167026881;14445.0000;
1191415300321724;15160.0000;
1191415367019641;14329.0000;
1191415500354224;12621.0000;
1191415567021464;5856.0000;
1191415700348287;5304.0000;
1191415767013495;8864.0000;
1191415900349641;8150.0000;
1191415967001204;7743.0000;
1191416100346516;7574.0000;
1191416167009745;7355.0000;
1191416300317037;6853.0000;
1191416367011516;6584.0000;
1191416500340891;6217.0000;
1191416633648912;6175.0000;
1191416700338131;6884.0000;
1191416833671204;5846.0000;
1191416900337141;3206.0000;
1191417033667245;3683.0000;
1191417100329120;7277.0000;
1191417233675995;7401.0000;
1191417300306829;8684.0000;
1191417433666047;10177.0000;
1191417500330579;8932.0000;
1191417633643912;3732.0000;
1191417700325579;3566.0000;
1191417833660995;3523.0000;
1191417966970579;3043.0000;
1191418033656620;2802.0000;
1191418166989120;2908.0000;
1191418233655631;6430.0000;
1191418366986829;6871.0000;
1191418433653912;2979.0000;
1191418566986620;2346.0000;
1191418633630162;2017.0000;
1191418766984537;953.0000;
1191418833647766;875.0000;
1191418966959120;861.0000;
1191419033646933;803.0000;
1191419166982349;723.0000;
1191419300322349;855.0000;
1191419366977454;1187.0000;
1191419500308912;1220.0000;
1191419566978079;1115.0000;
1191419700306881;1238.0000;
1191419766972662;1356.0000;
1191419900304641;1365.0000;
1191419966975266;1292.0000;
1191420100315579;1208.0000;
1191420166968287;1055.0000;
1191420300300266;907.0000;
1191420366971933;831.0000;
1191420500299329;836.0000;
1191420566966829;905.0000;
1191420700296464;960.0000;
1191420833627662;925.0000;
1191420900296464;958.0000;
1191421033628495;989.0000;
1191421100268704;1075.0000;
1191421233626204;1165.0000;
1191421300294537;1294.0000;
1191421433598808;2702.0000;
1191421500292558;2799.0000;
1191421633623495;1562.0000;
1191421700287870;1555.0000;
1191421833617454;1524.0000;
1191421900284016;1499.0000;
1191422033621724;1525.0000;
1191422166953704;1511.0000;
1191422233616829;1474.0000;
1191422366953183;1441.0000;
1191422433589224;1409.0000;
1191422566946516;1426.0000;
1191422633612558;1439.0000;
1191422766919329;1441.0000;
1191422833610787;1479.0000;
1191422966950266;1500.0000;
1191423033607662;1508.0000;
1191423166939954;1510.0000;
1191423233606204;1508.0000;
1191423366940787;2807.0000;
1191423500271204;2900.0000;
1191423566936829;2967.0000;
1191423700266516;1663.0000;
1191423766908495;1659.0000;
1191423900268131;1661.0000;
1191423966940579;1636.0000;
1191424100238391;1624.0000;
1191424166933391;1635.0000;
1191424300261204;1699.0000;
1191424366930058;3243.0000;
1191424500262245;1832.0000;
1191424566926724;1831.0000;
1191424700256412;1783.0000;
1191424766921829;3184.0000;
1191424900253808;3089.0000;
1191425033589224;3004.0000;
1191425100252558;2923.0000;
1191425233575474;2883.0000;
1191425300249745;2894.0000;
1191425433585579;2927.0000;
1191425500249797;2897.0000;
1191425633581516;2878.0000;
1191425700246412;2825.0000;
1191425833576881;2842.0000;
1191425900220370;2911.0000;
1191426033582141;2903.0000;
