TimestampGNSS [ns]; UTC time [ms]; Lat [deg]; Lon [deg]; Height [m]; Speed [m/s]; Heading [deg]; Hor Acc [m]; Vert Acc [m]; Speed Acc [m/s]; Heading Acc [deg]
81708790220685;1653749607439;40.241394220000;-111.684134050000;1362.4567;1.8700;115.1000;4.52933121;5.82771063;1.20220625;33.77632523;
81709832764747;1653749609000;40.241360350000;-111.684051970000;1365.6758;3.6900;103.6000;3.79009247;4.60820198;0.84059501;12.44253349;
81710837402559;1653749610000;40.241351970000;-111.683988330000;1366.4213;4.4300;98.6000;3.79009247;3.57847643;0.81541401;8.09512424;
81711835098392;1653749611000;40.241349650000;-111.683899570000;1367.1084;5.4400;91.6000;3.79009247;3.05985808;0.06708204;0.41898301;
81712839626777;1653749612000;40.241344590000;-111.683824910000;1366.8668;6.1600;95.9000;3.79009247;2.53860569;0.13892443;0.78324240;
81713831761621;1653749613000;40.241341640000;-111.683757490000;1366.8717;6.7600;90.9000;3.79009247;2.50000000;0.22472206;1.15239501;
81714832520162;1653749614000;40.241329080000;-111.683684620000;1367.5355;6.9500;98.5000;3.79009247;2.50000000;0.13892443;0.72885042;
81715839598912;1653749615000;40.241327870000;-111.683599860000;1366.9906;7.3500;89.7000;3.79009247;2.50000000;0.05830952;0.27810308;
81716838192453;1653749616000;40.241323380000;-111.683511610000;1366.8159;7.4800;91.7000;3.79009247;2.50000000;0.05830952;0.26445234;
81717832968494;1653749617000;40.241326110000;-111.683422060000;1366.2080;7.5100;88.9000;3.79009247;2.50000000;0.05385165;0.24850771;
81718838496358;1653749618000;40.241322730000;-111.683335950000;1366.7291;7.5700;91.5000;3.79009247;2.50000000;0.05385165;0.24649136;
81719840631827;1653749619000;40.241327480000;-111.683242570000;1366.5260;7.6600;87.6000;3.79009247;2.50000000;0.05830952;0.25966525;
81720836084691;1653749620000;40.241329780000;-111.683151970000;1366.2852;7.5500;87.8000;3.79009247;2.50000000;0.15264338;0.68302482;
81721839349274;1653749621000;40.241332300000;-111.683063970000;1366.2844;7.7200;90.9000;3.79009247;2.50000000;0.16124515;0.68582112;
81722833451201;1653749622000;40.241330230000;-111.682975930000;1366.5870;7.5700;90.6000;3.79009247;2.50000000;0.06708204;0.29860091;
81723833935523;1653749623000;40.241333610000;-111.682889880000;1366.3049;7.6000;87.8000;3.79009247;2.50000000;0.06708204;0.29141980;
81724833947293;1653749624000;40.241339700000;-111.682796860000;1366.2076;7.5400;88.7000;3.79009247;2.50000000;0.05830952;0.27219909;
81725839186095;1653749625000;40.241339420000;-111.682708430000;1365.5165;7.3300;90.8000;3.79009247;2.50000000;0.17492856;0.82729399;
81726842732032;1653749626000;40.241339700000;-111.682629570000;1366.1169;6.5600;89.8000;3.79009247;2.50000000;0.18867962;0.98051828;
81727841981563;1653749627000;40.241340120000;-111.682552140000;1366.2427;6.1900;90.7000;3.79009247;2.50000000;0.06708204;0.37379161;
81728849254740;1653749628000;40.241339220000;-111.682476430000;1366.5906;5.9800;90.2000;3.79009247;2.50000000;0.05385165;0.31533432;
81729846142708;1653749629000;40.241339990000;-111.682403830000;1366.7152;5.7200;89.6000;3.79009247;2.50000000;0.12529965;0.77901155;
81730839559270;1653749630000;40.241337570000;-111.682338250000;1366.2057;5.1900;91.9000;3.79009247;2.50000000;0.29681644;2.01890159;
81731840790676;1653749631000;40.241334600000;-111.682282120000;1366.5972;4.2100;97.1000;3.79009247;2.50000000;0.46615449;4.22681808;
81732836213905;1653749632000;40.241329650000;-111.682238170000;1366.6195;3.9400;101.1000;3.79009247;2.50000000;0.40804413;4.04562807;
81733843903592;1653749633000;40.241324950000;-111.682211230000;1365.4437;2.4200;101.3000;3.79009247;2.50000000;0.15811388;2.50689697;
81734846452654;1653749634000;40.241322950000;-111.682190210000;1365.6410;1.5400;99.7000;3.79009247;2.50000000;0.84059501;14.76468849;
81735841277914;1653749635000;40.241321780000;-111.682173770000;1365.6893;1.2300;96.6000;3.79009247;2.50000000;1.18207443;30.46384621;
81736842528383;1653749636000;40.241324200000;-111.682175210000;1366.1091;0.0000;-3000.0000;3.79009247;2.50000000;0.07211103;-1.00000000;
