Sensor: bosch_bmp380 Pressure Sensor Non-wakeup
Vendor: Bosch
TimestampPres [ns]; Pres [mBar]
81705892428929;852.3987;
81705932452419;852.4037;
81705972449763;852.4050;
81706012445857;852.4063;
81706052452419;852.4050;
81706092450544;852.3975;
81706132451377;852.3900;
81706172451377;852.3825;
81706212450544;852.3812;
81706252457627;852.3800;
81706292452940;852.3812;
81706332452940;852.3800;
81706372452627;852.3800;
81706412453669;852.3750;
81706452457107;852.3737;
81706492449763;852.3737;
81706532450336;852.3700;
81706572451377;852.3700;
81706612451846;852.3750;
81706652450023;852.3737;
81706692449763;852.3725;
81706732429502;852.3737;
81706772420752;852.3737;
81706812425857;852.3787;
81706852426377;852.3775;
81706892447940;852.3800;
81706932453929;852.3800;
81706972453148;852.3737;
81707012453461;852.3762;
81707052451377;852.3725;
81707092454502;852.3737;
81707132459398;852.3700;
81707172455023;852.3712;
81707212452627;852.3737;
81707252454502;852.3800;
81707292453461;852.3762;
81707332458669;852.3800;
81707372453461;852.3825;
81707412454502;852.3800;
81707452454190;852.3762;
81707492451377;852.3787;
81707532452940;852.3800;
81707572447419;852.3762;
81707612451586;852.3762;
81707652445127;852.3687;
81707692420440;852.3700;
81707732437211;852.3737;
81707772426898;852.3700;
81707812429815;852.3700;
81707852449086;852.3700;
81707892452419;852.3662;
81707932453929;852.3762;
81707972453148;852.3737;
81708012453929;852.3687;
81708052448982;852.3687;
81708092451846;852.3725;
81708132452940;852.3737;
81708172452107;852.3787;
81708212451377;852.3737;
81708252451065;852.3725;
81708292449502;852.3712;
81708332454502;852.3787;
81708372451065;852.3787;
81708412448982;852.3787;
81708452449763;852.3762;
81708492451846;852.3737;
81708532452107;852.3750;
81708572454502;852.3625;
81708612452627;852.3625;
81708652429711;852.3662;
81708692428461;852.3687;
81708732425648;852.3675;
81708772426377;852.3675;
81708812449294;852.3675;
81708852453148;852.3737;
81708892453461;852.3687;
81708932453461;852.3712;
81708972454502;852.3712;
81709012452627;852.3712;
81709052454190;852.3725;
81709092451065;852.3862;
81709132452107;852.3775;
81709172451377;852.3812;
81709212454190;852.3800;
81709252452419;852.3800;
81709292451586;852.3837;
81709332460440;852.3737;
81709372450336;852.3837;
81709412451586;852.3887;
81709452453669;852.3887;
81709492450336;852.3850;
81709532477419;852.3887;
81709572450544;852.3887;
81709612435857;852.3812;
81709652426898;852.3837;
81709692425752;852.3862;
81709732426169;852.3825;
81709772452107;852.3837;
81709812451586;852.3875;
81709852452627;852.3812;
81709892453669;852.3787;
81709932452419;852.3712;
81709972451377;852.3750;
81710012453929;852.3675;
81710052457315;852.3662;
81710092452940;852.3625;
81710132450544;852.3562;
81710172454711;852.3587;
81710212455023;852.3587;
81710252451586;852.3587;
81710292451377;852.3612;
81710332451377;852.3612;
81710372450857;852.3600;
81710412450857;852.3775;
81710452449502;852.3675;
81710492450336;852.3625;
81710532425023;852.3700;
81710572427211;852.3737;
81710612442263;852.3725;
81710652428513;852.3750;
81710692435336;852.3712;
81710732451586;852.3725;
81710772456013;852.3800;
81710812450336;852.3800;
81710852451586;852.3775;
81710892452940;852.3775;
81710932452940;852.3700;
81710972459398;852.3725;
81711012452419;852.3712;
81711052461273;852.3725;
81711092449294;852.3737;
81711132453148;852.3775;
81711172449763;852.3875;
81711212453461;852.3825;
81711252455023;852.3837;
81711292450857;852.3850;
81711332451586;852.3787;
81711372451586;852.3812;
81711412454711;852.3887;
81711452447940;852.3925;
81711492427679;852.3900;
81711532434190;852.3912;
81711572426429;852.3862;
81711612426377;852.3925;
81711652492211;852.3925;
