Sensor: OnePlus Fusion Light Sensor
Vendor: OnePlus
TimestampLight [ns]; Light [lux]
3104552806750307;4298.0000;
3104552940079474;4304.0000;
3104553073414005;4302.0000;
3104553140055151;4296.0000;
3104553273411297;4299.0000;
3104553340068640;4321.0000;
3104553473407651;4354.0000;
3104553540059422;4392.0000;
3104553673411088;4429.0000;
3104553740081505;4449.0000;
3104553873423588;4616.0000;
3104553940048380;4836.0000;
3104554073404422;4984.0000;
3104554140066193;4945.0000;
3104554273398797;4290.0000;
3104554406736713;4058.0000;
3104554473397234;3823.0000;
3104554606734422;3703.0000;
3104554673373068;3660.0000;
3104554806730047;3820.0000;
3104554873394734;4071.0000;
3104555006702390;4221.0000;
3104555073393172;4268.0000;
3104555206723068;4227.0000;
3104555273389890;4151.0000;
3104555406720307;4041.0000;
3104555473391193;3782.0000;
3104555606720307;3527.0000;
3104555673378588;3499.0000;
3104555806719630;3474.0000;
3104555940044890;1545.0000;
3104556006691922;1445.0000;
3104556140038982;1401.0000;
3104556206715024;1333.0000;
3104556340019451;1333.0000;
3104556406715545;1263.0000;
3104556540020857;1175.0000;
3104556606709868;1102.0000;
3104556740033878;1061.0000;
3104556806703462;1114.0000;
3104556940017941;1191.0000;
3104557006681482;1141.0000;
3104557140020337;1007.0000;
3104557273371587;1141.0000;
3104557340029295;1371.0000;
3104557473363878;1477.0000;
3104557540008045;1552.0000;
3104557673368566;1599.0000;
3104557740004399;1613.0000;
3104557873366274;1569.0000;
3104557940003201;1530.0000;
3104558073362420;1528.0000;
3104558140008357;1539.0000;
3104558273361691;1504.0000;
3104558340004920;1441.0000;
3104558473334607;1399.0000;
3104558540020701;1378.0000;
3104558673360232;1361.0000;
3104558806662837;1323.0000;
3104558873353045;1316.0000;
3104559006689920;1308.0000;
3104559073350701;1293.0000;
3104559206683149;1258.0000;
3104559273348149;1215.0000;
3104559406684816;1185.0000;
3104559473324607;2383.0000;
3104559606680962;2384.0000;
3104559673347524;2513.0000;
3104559806652420;2611.0000;
3104559873345649;2726.0000;
3104560006675545;2824.0000;
3104560139982732;2911.0000;
3104560206675441;3042.0000;
3104560339980962;3118.0000;
3104560406675649;3139.0000;
3104560539978878;3189.0000;
3104560606643462;3224.0000;
3104560739975284;3201.0000;
3104560806668774;3223.0000;
3104560939974816;1622.0000;
3104561006663357;1604.0000;
3104561139970441;1602.0000;
3104561206664451;3235.0000;
3104561339970441;3222.0000;
3104561406659034;3221.0000;
3104561539973357;3185.0000;
3104561673325857;3112.0000;
3104561739972368;3093.0000;
3104561873323045;3019.0000;
3104561939963878;3036.0000;
3104562073323357;3082.0000;
3104562139962628;3055.0000;
3104562273296066;3000.0000;
3104562339959295;2920.0000;
3104562473316951;2925.0000;
3104562539965701;2853.0000;
3104562673317212;2840.0000;
3104562739956066;3008.0000;
3104562873319712;2966.0000;
3104562939953774;3024.0000;
3104563073313149;3089.0000;
3104563206647524;3196.0000;
3104563273282628;3140.0000;
3104563406658774;3096.0000;
3104563473303149;3110.0000;
3104563606640857;3049.0000;
3104563673306066;3072.0000;
3104563806639399;3107.0000;
3104563873300441;2934.0000;
