Sensor: mmc5603x Magnetometer Non-wakeup
Vendor: memsic
TimestampMag [ns]; MagX [uT]; MagY [uT]; MagZ [uT]
5088279958541910;38.8082;3.0256;30.7562;
5088279968541910;38.8082;3.0256;30.7562;
5088279979902743;38.9912;2.8914;30.7074;
5088279989902743;38.9912;2.7938;30.6952;
5088279999902743;39.1376;2.7938;30.5732;
5088280009902743;39.2718;2.7694;30.4390;
5088280019902743;39.4548;2.7816;30.2560;
5088280029902743;39.5280;2.8304;30.2194;
5088280039902743;39.6378;2.8182;30.1950;
5088280049902743;39.7964;2.8304;30.0730;
5088280059902743;39.9184;2.8426;29.9266;
5088280069902743;40.0770;2.9768;29.7680;
5088280079902743;40.1258;3.0256;29.7436;
5088280089902743;40.1380;3.0256;29.7802;
5088280099902743;40.0526;3.0866;29.9266;
5088280109902743;40.1380;3.0622;29.8046;
5088280119902743;40.2356;3.0744;29.6338;
5088280129902743;40.2600;3.0744;29.5606;
5088280139902743;40.1502;3.0378;29.6460;
5088280149902743;40.1014;2.9768;29.7314;
5088280159902743;40.1868;2.9036;29.5728;
5088280169902743;40.2234;2.9524;29.4996;
5088280179902743;40.3454;2.9524;29.3044;
5088280189902743;40.2966;2.9158;29.3288;
5088280199902743;40.2600;2.9280;29.3898;
5088280209902743;40.2112;2.8914;29.5118;
5088280219902743;40.4552;2.9402;29.3532;
5088280229902743;40.4552;2.9524;29.3654;
5088280239902743;40.2844;2.9768;29.6094;
5088280249902743;40.2478;2.9768;29.6704;
5088280259902743;40.1746;2.8670;29.7680;
5088280269902743;40.1868;2.8792;29.7680;
5088280279902743;40.2356;2.8792;29.7680;
5088280289902743;40.3820;2.8914;29.5728;
5088280299902743;40.2112;2.9036;29.6826;
5088280309902743;40.1990;2.8670;29.7558;
5088280319902743;40.2478;2.8060;29.7070;
5088280329902743;40.2722;2.7938;29.6948;
5088280339902743;40.2600;2.8182;29.7558;
5088280349902743;40.2478;2.8792;29.7924;
5088280359902743;40.2356;2.9036;29.7558;
5088280369902743;40.2600;2.8670;29.7802;
5088280379902743;40.3332;2.8548;29.7192;
5088280389902743;40.4430;2.8426;29.6338;
5088280399902743;40.5040;2.9280;29.5606;
5088280409902743;40.5406;2.9280;29.4752;
5088280419902743;40.5894;2.9036;29.3898;
5088280429902743;40.6260;2.8548;29.4264;
5088280439902743;40.6260;2.7450;29.4386;
5088280449902743;40.5162;2.7938;29.5850;
5088280459902743;40.4918;2.7816;29.5972;
5088280469902743;40.4552;2.7694;29.5850;
5088280479902743;40.4308;2.7084;29.5606;
5088280489902743;40.4796;2.6718;29.4874;
5088280499902743;40.5040;2.6962;29.5240;
5088280509902743;40.4796;2.6352;29.5118;
5088280519902743;40.4308;2.6474;29.5972;
5088280529902743;40.5162;2.5986;29.5484;
5088280539902743;40.5406;2.5498;29.5362;
5088280549902743;40.5406;2.5010;29.5728;
5088280559902743;40.3942;2.4888;29.8046;
5088280569902743;40.1746;2.4766;30.1218;
5088280579902743;39.9428;2.4156;30.3658;
5088280589902743;39.6500;2.4156;30.7562;
5088280599902743;39.5158;2.3546;30.9148;
5088280609902743;39.2840;2.3180;31.1344;
5088280619902743;39.1010;2.2936;31.3906;
5088280629902743;38.8814;2.2448;31.6102;
5088280639902743;38.8692;2.2082;31.6590;
5088280649902743;38.7960;2.1350;31.7444;
5088280659902743;38.6618;2.0130;31.9030;
5088280669902743;38.6862;1.9520;31.8420;
5088280679902743;38.6252;1.8788;31.8908;
5088280689902743;38.6130;1.8056;31.8786;
5088280699902743;38.6740;1.7324;31.7688;
5088280709902743;38.8570;1.6958;31.5858;
5088280719902743;38.9424;1.5982;31.4638;
5088280729902743;39.1254;1.5128;31.3296;
5088280739902743;39.3084;1.4152;31.0612;
5088280749902743;39.4182;1.3054;30.9392;
5088280759902743;39.4914;1.1834;30.8538;
5088280769902743;39.5158;1.1102;30.8660;
5088280779902743;39.5280;0.9760;30.8172;
5088280789902743;39.5158;0.8174;30.8172;
5088280799902743;39.4670;0.7198;30.7684;
5088280809902743;39.3206;0.5490;30.8172;
5088280819902743;39.3572;0.5002;30.7806;
5088280829902743;39.6622;0.4148;30.3780;
5088280839902743;39.7110;0.2562;30.2926;
5088280849902743;39.6988;0.1098;30.2072;
5088280859902743;39.5402;-0.0244;30.4024;
5088280869902743;39.2962;-0.0854;30.6830;
5088280879902743;39.0888;-0.2318;30.9514;
5088280889902743;39.0400;-0.2928;31.0002;
5088280899902743;38.9424;-0.4026;31.1588;
5088280909902743;38.5642;-0.5856;31.6956;
5088280919902743;38.5032;-0.5978;31.7444;
5088280929902743;38.5764;-0.6588;31.7078;
5088280939902743;38.7350;-0.7564;31.5126;
5088280949902743;38.9912;-0.8052;31.1344;
5088280959902743;39.2230;-0.9028;30.8904;
5088280969902743;39.3694;-0.9638;30.6586;
5088280979902743;39.5036;-1.0370;30.4390;
5088280989902743;39.6988;-1.1712;30.1096;
5088280999902743;39.9428;-1.2444;29.8900;
5088281009902743;39.9306;-1.3786;29.8534;
5088281019902743;39.8574;-1.4640;29.8656;
5088281029902743;39.7598;-1.5616;29.9266;
5088281039902743;39.6866;-1.6958;29.9022;
5088281049902743;39.7110;-1.7568;29.9266;
5088281059902743;39.7354;-1.8666;29.7680;
5088281069902743;39.6134;-1.8056;29.8412;
5088281079902743;39.4426;-1.8300;29.9388;
5088281089902743;39.3816;-1.8422;29.9266;
5088281099902743;39.5524;-1.8056;29.7558;
5088281109902743;39.7110;-1.8788;29.6460;
5088281119902743;39.7598;-1.8300;29.6216;
5088281129902743;39.7110;-1.8178;29.7192;
5088281139902743;39.6622;-1.8178;29.8534;
5088281149902743;39.7354;-1.8056;29.8290;
5088281159902743;39.8208;-1.8178;29.7924;
5088281169902743;39.9306;-1.8788;29.6704;
5088281179902743;39.8818;-1.9276;29.6948;
5088281189902743;39.7964;-1.9398;29.7802;
5088281199902743;39.9062;-1.9886;29.6826;
5088281209902743;39.9794;-2.0252;29.5850;
5088281219902743;39.9794;-2.0862;29.6460;
5088281229902743;40.0038;-2.0984;29.6582;
5088281239902743;39.9428;-2.1228;29.7436;
5088281249902743;40.0160;-2.0740;29.7314;
5088281259902743;40.1624;-2.0618;29.6460;
5088281269902743;40.2112;-2.0374;29.5362;
5088281279902743;40.2112;-1.9520;29.5240;
5088281289902743;40.3210;-1.9520;29.3898;
5088281299902743;40.4674;-1.8300;29.2190;
5088281309902743;40.5406;-1.7934;29.1946;
5088281319902743;40.6382;-1.7324;29.1336;
5088281329902743;40.6626;-1.6714;29.0604;
5088281339902743;40.5284;-1.6104;29.1702;
5088281349902743;40.5772;-1.4518;29.2312;
5088281359902743;40.6260;-1.3664;29.2556;
5088281369902743;40.5528;-1.2078;29.4020;
5088281379902743;40.3454;-1.0858;29.7070;
5088281389902743;40.2112;-0.9394;29.8900;
5088281399902743;40.2600;-0.7076;29.8412;
5088281409902743;40.2234;-0.4758;30.0364;
5088281419902743;40.1746;-0.2806;30.1828;
5088281429902743;40.0892;-0.1098;30.2926;
5088281439902743;39.9672;0.1464;30.4878;
5088281449902743;39.8696;0.3904;30.7196;
5088281459902743;39.8940;0.5856;30.7196;
5088281469902743;39.9428;0.8296;30.7562;
5088281479902743;39.8208;0.9760;30.9636;
5088281489902743;39.6988;1.0614;31.1344;
5088281499902743;39.6378;1.2322;31.2564;
5088281509902743;39.6256;1.3542;31.3784;
5088281519902743;39.7354;1.4396;31.3418;
5088281529902743;39.8940;1.4152;31.1588;
5088281539902743;39.9428;1.4518;31.1466;
5088281549902743;39.8696;1.4518;31.1954;
5088281559902743;39.8330;1.4274;31.2442;
5088281569902743;39.9184;1.5250;31.0734;
5088281579902743;40.0648;1.4884;31.0368;
5088281589902743;40.2234;1.4640;30.8050;
5088281599902743;40.2722;1.4396;30.6952;
5088281609902743;40.2844;1.4884;30.6342;
5088281619902743;40.4674;1.4884;30.4146;
5088281629902743;40.5040;1.5006;30.3414;
5088281639902743;40.5040;1.4640;30.3658;
5088281649902743;40.4796;1.4030;30.4634;
5088281659902743;40.3698;1.3542;30.5244;
5088281669902743;40.1136;1.4030;30.8172;
5088281679902743;39.8940;1.3420;31.0612;
5088281689902743;39.6012;1.2566;31.3540;
5088281699902743;39.3694;1.2322;31.6590;
5088281709902743;39.2962;1.1346;31.7444;
