Sensor: bmi160 Accelerometer Non-wakeup
Vendor: BOSCH
TimestampAcc [ns]; AccX [m/s^2]; AccY [m/s^2]; AccZ [m/s^2]
391591336319661;-9.5845;0.9811;-1.6499;
391591346460598;-9.5749;0.9380;-1.5805;
391591356565703;-9.6060;0.9188;-1.5398;
391591366647890;-9.6347;0.8973;-1.6140;
391591376809661;-9.6012;0.8542;-1.6546;
391591386891848;-9.6036;0.8231;-1.6762;
391591397047994;-9.5916;0.8040;-1.6211;
391591407147369;-9.6180;0.7968;-1.5156;
391591417256432;-9.6443;0.8375;-1.4557;
391591427360182;-9.6251;0.8590;-1.4462;
391591437459713;-9.6084;0.8830;-1.5374;
391591447563828;-9.6084;0.8901;-1.6068;
391591457677109;-9.5773;0.8997;-1.6283;
391591467778567;-9.5797;0.9284;-1.6427;
391591477850234;-9.5988;1.0125;-1.5829;
391591487965234;-9.5988;1.0316;-1.5350;
391591498063984;-9.5605;1.0364;-1.5398;
391591508173411;-9.5629;1.0723;-1.5852;
391591518282421;-9.5581;1.0842;-1.5948;
391591528383828;-9.5581;1.0627;-1.6235;
391591538488984;-9.5653;1.0938;-1.6331;
391591548593150;-9.5749;1.1034;-1.5398;
391591558690234;-9.5845;1.1273;-1.5036;
391591568799244;-9.5749;1.1895;-1.5203;
391591578903046;-9.5533;1.1871;-1.5637;
391591589001328;-9.5510;1.2182;-1.5972;
391591599104817;-9.5557;1.2637;-1.6403;
391591609205650;-9.5315;1.3143;-1.7001;
391591619356171;-9.5052;1.3167;-1.6714;
391591629412421;-9.4860;1.3908;-1.6786;
391591639515338;-9.4573;1.4818;-1.6642;
391591649622005;-9.5219;1.5538;-1.5709;
391591659696796;-9.5124;1.6472;-1.5422;
391591669828359;-9.4932;1.7285;-1.5541;
391591679933046;-9.5028;1.8051;-1.5179;
391591690030025;-9.4980;1.8748;-1.5108;
391591700158671;-9.4860;1.9322;-1.5781;
391591710247109;-9.4645;2.0136;-1.6666;
391591720376848;-9.4549;2.1072;-1.6451;
391591730467317;-9.4645;2.2340;-1.5709;
391591740566171;-9.4932;2.3393;-1.4366;
391591750664713;-9.4813;2.4114;-1.4174;
391591760766380;-9.4597;2.4712;-1.4797;
391591770871588;-9.4190;2.5478;-1.5398;
391591780988880;-9.4454;2.6174;-1.4988;
391591791070442;-9.5076;2.6892;-1.4246;
391591801164296;-9.5124;2.7108;-1.3768;
391591811281692;-9.4597;2.8161;-1.4198;
391591821417630;-9.3951;2.9408;-1.5251;
391591831490755;-9.3784;3.0150;-1.5637;
391591841593463;-9.4597;3.0772;-1.4844;
391591851713984;-9.4860;3.0389;-1.4151;
391591861789817;-9.4549;2.9312;-1.4677;
391591871906171;-9.4047;2.8400;-1.5470;
391591882008828;-9.4071;2.7443;-1.5972;
391591892121171;-9.4717;2.6294;-1.5203;
391591902224921;-9.5342;2.4760;-1.4270;
391591912321900;-9.5124;2.3369;-1.3911;
391591922429713;-9.4860;2.2460;-1.3959;
391591932516275;-9.4837;2.1742;-1.3504;
391591942626275;-9.5267;2.1359;-1.3911;
391591952730442;-9.5510;2.1168;-1.4797;
391591962827317;-9.4741;2.1383;-1.5709;
391591972933463;-9.4310;2.2053;-1.6762;
391591983051380;-9.4143;2.2460;-1.6546;
391591993144817;-9.3927;2.3082;-1.5565;
391592003255494;-9.3999;2.4185;-1.4940;
391592013351484;-9.4023;2.7084;-1.4844;
391592023460546;-9.3640;2.9862;-1.3959;
391592033563150;-9.2608;3.4439;-1.1659;
391592043668567;-9.3832;4.1767;-1.2281;
391592053799817;-9.7208;4.3038;-1.5589;
391592063883150;-9.6108;3.6858;-1.5446;
391592073990442;-9.3520;3.6449;-1.6666;
391592084065130;-9.3114;3.6497;-1.7264;
391592094185025;-9.2632;3.3215;-1.3911;
391592104340234;-9.3066;3.0772;-1.1539;
391592114402005;-9.4717;3.0030;-1.4342;
391592124532942;-9.4980;2.9910;-1.7432;
391592134617213;-9.3879;2.9432;-1.7647;
391592144710494;-9.3473;2.8496;-1.6522;
391592154807838;-9.3999;2.7347;-1.5398;
391592164942317;-9.4382;2.6151;-1.4486;
391592175024505;-9.4358;2.5358;-1.4486;
391592185137317;-9.4502;2.4640;-1.6762;
391592195215494;-9.4430;2.4281;-1.8057;
391592205331588;-9.3568;2.3393;-1.7001;
391592215448775;-9.3736;2.1861;-1.6451;
391592225546900;-9.5004;2.0112;-1.6475;
391592235646484;-9.4597;1.8461;-1.6044;
391592245752838;-9.4454;1.7142;-1.6546;
391592255868567;-9.4717;1.5802;-1.7408;
391592265957525;-9.4645;1.4578;-1.7408;
391592276057109;-9.4837;1.3956;-1.7169;
391592286182317;-9.4956;1.3669;-1.6834;
391592296288359;-9.5028;1.2760;-1.6499;
391592306363411;-9.4932;1.1991;-1.6762;
391592316470546;-9.4789;1.1967;-1.7288;
391592326585755;-9.4693;1.2398;-1.7695;
391592336677734;-9.5004;1.3262;-1.7432;
391592346779921;-9.5414;1.4171;-1.6451;
391592356880078;-9.5390;1.4578;-1.6164;
391592366995025;-9.5315;1.5153;-1.6451;
391592377098463;-9.5004;1.5682;-1.6427;
391592387197317;-9.4956;1.6065;-1.6522;
391592397302109;-9.5028;1.6854;-1.6834;
391592407408775;-9.4645;1.7524;-1.5852;
391592417512213;-9.4765;1.8915;-1.5757;
391592427614505;-9.5438;2.0399;-1.5541;
391592437715963;-9.5438;2.1957;-1.5203;
391592447822734;-9.5315;2.2555;-1.4629;
391592457927994;-9.5581;2.3515;-1.3983;
391592468053203;-9.5486;2.5023;-1.3720;
391592478139921;-9.5243;2.5502;-1.2763;
391592488238567;-9.5940;2.5621;-1.2930;
391592498354817;-9.6443;2.6653;-1.5757;
391592508444036;-9.4717;2.6222;-1.8105;
391592518552630;-9.3497;2.6028;-1.7480;
391592528655546;-9.3903;2.5669;-1.4821;
391592538753046;-9.4813;2.5525;-1.3122;
391592548865130;-9.4884;2.6318;-1.1827;
391592558955650;-9.5701;2.6988;-1.2595;
391592569059400;-9.6323;2.7012;-1.3672;
391592579181900;-9.5940;2.6964;-1.3026;
391592589274400;-9.5557;2.6052;-1.1970;
391592599403984;-9.5486;2.4233;-1.3026;
391592609495130;-9.5267;2.1263;-1.3983;
391592619549244;-9.4837;1.9490;-1.4797;
391592629684400;-9.0407;2.7203;-3.6766;
391592639789661;-9.1005;1.8867;-1.9110;
391592649895234;-8.8083;-1.7019;-0.6078;
391592660016692;-9.4765;-5.3812;-1.2425;
391592670102317;-10.2526;-3.7475;-0.8498;
391592680208671;-10.5042;-0.4561;-0.2581;
