Sensor: bmi160 Accelerometer Non-wakeup
Vendor: BOSCH
TimestampAcc [ns]; AccX [m/s^2]; AccY [m/s^2]; AccZ [m/s^2]
2497827626298;-8.8250;0.9260;-0.4594;
2497837724163;-8.7003;1.3980;-0.7178;
2497847828381;-9.5964;1.6017;-2.1314;
2497857931975;-9.8145;1.1201;-2.6082;
2497868022861;-9.0479;1.4171;-3.1926;
2497878126454;-9.8264;1.3932;-3.7555;
2497888243902;-9.9532;1.0292;-2.7517;
2497898347496;-9.1053;1.4267;-2.1458;
2497908448486;-9.9174;1.4506;-2.1912;
2497918598850;-10.9283;1.3167;-2.1458;
2497928704996;-9.1244;1.3406;-0.7107;
2497938809215;-7.8308;1.7740;-0.5623;
2497948900361;-8.8035;1.7836;-1.8918;
2497959015777;-9.6658;1.3956;-2.1075;
2497969122079;-9.9844;1.1177;-1.2691;
2497979225413;-9.8839;1.6376;-1.0056;
2497989329006;-9.7424;2.2077;-2.2319;
2497999441558;-10.1593;1.8293;-2.8522;
2498009564892;-10.4013;1.3310;-1.9062;
2498019651298;-9.2827;1.4746;-0.6652;
2498029765413;-8.8633;1.9107;-1.2954;
2498039862444;-8.9830;1.8341;-2.5146;
2498049997288;-8.5998;1.7142;-3.3194;
2498060078017;-9.7184;1.3597;-3.4322;
2498070193381;-10.4539;1.0149;-2.2104;
2498080305100;-9.9006;1.6017;-1.4653;
2498090409788;-9.0790;1.7237;-1.3146;
2498100512861;-8.8561;1.4028;-1.0582;
2498110625152;-8.6166;1.3765;-0.9144;
2498120732444;-8.1135;1.5395;-1.1898;
2498130841090;-8.8825;1.8748;-3.0272;
2498140946298;-11.1823;1.7644;-5.1449;
2498151055986;-12.1307;0.6003;-3.1424;
2498161162392;-9.7639;0.9212;-0.4161;
2498171274944;-8.9351;2.0207;-1.7910;
2498181375569;-9.2058;1.0938;-2.0692;
2498191485881;-7.7447;0.4373;-0.5623;
2498201562236;-7.4931;1.5443;-1.4462;
2498211709996;-10.4252;1.4746;-3.1735;
2498221818121;-12.1834;1.2206;-3.3099;
2498231925933;-11.3378;1.0364;-1.7527;
2498242026506;-9.9867;1.9896;-1.4916;
2498252137808;-8.8537;1.9083;-1.7767;
2498262242496;-7.6439;1.1536;-1.2739;
2498272349423;-7.1985;0.7657;-0.7780;
2498282463329;-8.4129;1.1297;-1.5012;
2498292565048;-10.2933;1.2278;-2.5887;
2498302677496;-11.1535;1.0364;-3.1639;
2498312787496;-11.1341;1.0579;-3.4968;
2498322906402;-10.6840;0.7442;-2.9124;
2498332996923;-8.7123;0.2626;-1.3457;
