Sensor: bmi160 Gyroscope Non-wakeup
Vendor: BOSCH
TimestampGyro [ns]; GyroX [rad/s]; GyroY [rad/s]; GyroZ [rad/s]
2497908448486;-0.2370;-0.0152;0.0526;
2497918598850;-0.2370;-0.0237;0.0601;
2497928704996;-0.2285;-0.0333;0.0483;
2497938809215;-0.2264;-0.0024;0.0494;
2497948900361;-0.2423;0.0253;0.0442;
2497959015777;-0.2455;0.0125;0.0314;
2497969122079;-0.2328;-0.0056;0.0218;
2497979225413;-0.2200;0.0083;0.0346;
2497989329006;-0.2221;0.0433;0.0462;
2497999441558;-0.2498;0.0443;0.0304;
2498009564892;-0.2519;0.0200;0.0080;
2498019651298;-0.2391;0.0189;0.0080;
2498029765413;-0.2338;0.0571;0.0229;
2498039862444;-0.2445;0.0720;0.0197;
2498049997288;-0.2498;0.0550;-0.0027;
2498060078017;-0.2562;0.0296;-0.0176;
2498070193381;-0.2423;-0.0077;-0.0091;
2498080305100;-0.2189;-0.0130;0.0027;
2498090409788;-0.2349;0.0125;0.0069;
2498100512861;-0.2487;0.0296;-0.0016;
2498110625152;-0.2477;0.0401;-0.0080;
2498120732444;-0.2445;0.0593;-0.0080;
2498130841090;-0.2466;0.0816;-0.0091;
2498140946298;-0.2658;0.0656;-0.0229;
2498151055986;-0.2775;-0.0088;-0.0389;
2498161162392;-0.2296;-0.0365;-0.0250;
2498171274944;-0.2274;0.0274;-0.0005;
2498181375569;-0.2700;0.0401;-0.0027;
2498191485881;-0.2562;0.0093;-0.0154;
2498201562236;-0.2423;0.0379;-0.0101;
2498211709996;-0.2860;0.0646;-0.0048;
2498221818121;-0.2807;0.0316;-0.0069;
2498231925933;-0.2626;-0.0077;-0.0016;
2498242026506;-0.2221;0.0029;0.0005;
2498252137808;-0.2498;0.0253;-0.0123;
2498262242496;-0.2604;0.0253;-0.0218;
2498272349423;-0.2541;0.0200;-0.0197;
2498282463329;-0.2519;0.0379;-0.0112;
2498292565048;-0.2700;0.0497;-0.0005;
2498302677496;-0.2711;0.0390;-0.0005;
2498312787496;-0.2636;0.0232;0.0016;
2498322906402;-0.2615;-0.0003;0.0069;
2498332996923;-0.2519;-0.0194;0.0112;
2498343103173;-0.2519;0.0008;0.0229;
2498353209996;-0.2775;0.0242;0.0346;
2498363316298;-0.2923;0.0072;0.0431;
2498373427444;-0.2679;-0.0056;0.0537;
2498383535777;-0.2754;0.0358;0.0632;
2498393662183;-0.3029;0.0486;0.0515;
2498403749475;-0.2891;0.0326;0.0421;
2498413860152;-0.2871;0.0411;0.0537;
2498423968746;-0.2901;0.0422;0.0664;
2498434056975;-0.2987;0.0242;0.0654;
2498444182027;-0.2987;0.0072;0.0611;
2498454305829;-0.2955;0.0040;0.0579;
2498464406038;-0.2933;-0.0013;0.0590;
2498474533121;-0.2860;-0.0067;0.0601;
2498484623121;-0.2764;0.0040;0.0654;
2498494726558;-0.2923;0.0348;0.0686;
2498504838538;-0.3083;0.0125;0.0643;
2498514959267;-0.3040;-0.0418;0.0431;
2498525060204;-0.2955;-0.0333;0.0453;
2498535176663;-0.2700;0.0337;0.0632;
2498545263538;-0.3029;0.0561;0.0803;
2498555394527;-0.3072;0.0678;0.0686;
2498565474006;-0.3168;0.0891;0.0590;
2498575588798;-0.3509;0.0774;0.0389;
2498585703642;-0.3668;0.0104;0.0336;
2498595805413;-0.3285;-0.0301;0.0336;
2498605914475;-0.3200;-0.0226;0.0431;
2498616020725;-0.3519;0.0104;0.0325;
2498626139788;-0.3487;0.0285;0.0250;
2498636248121;-0.3445;-0.0141;0.0112;
2498646352652;-0.3168;-0.0152;0.0304;
2498656447600;-0.3136;0.0348;0.0558;
2498666566871;-0.3338;0.0731;0.0483;
2498676676558;-0.3466;0.1040;0.0229;
2498686782496;-0.3743;0.0955;0.0091;
2498696888225;-0.3679;0.0593;0.0176;
2498707005725;-0.3573;0.0507;0.0229;
2498717095048;-0.3807;0.0411;0.0154;
2498727215829;-0.3679;0.0189;0.0091;
2498737308329;-0.3264;0.0210;0.0091;
2498747413746;-0.2210;0.0688;0.0208;
2498757521975;-0.1497;0.1061;0.0336;
2498767664215;-0.1443;0.1317;0.0272;
2498777743069;-0.1465;0.1818;0.0250;
2498787840048;-0.1603;0.2510;0.0197;
2498797962027;-0.4414;0.1626;-0.0165;
2498808075413;-0.5043;0.0486;-0.0474;
2498818186767;-0.3881;0.0465;-0.0208;
2498828276871;-0.3839;0.0667;-0.0048;
2498838379944;-0.4105;0.0901;-0.0431;
2498848488329;-0.4073;0.1200;-0.0634;
2498858593173;-0.4126;0.1232;-0.0740;
2498868744058;-0.4094;0.1115;-0.0772;
2498878828225;-0.4084;0.0944;-0.0943;
2498888919319;-0.4148;0.0933;-0.1230;
2498899026715;-0.4180;0.1264;-0.1465;
2498909147808;-0.4201;0.1754;-0.1561;
2498919249215;-0.4094;0.2126;-0.1678;
2498929359631;-0.4169;0.1977;-0.1763;
2498939468694;-0.4148;0.1775;-0.1923;
2498949573381;-0.4180;0.1445;-0.1987;
2498959672079;-0.4052;0.1541;-0.2019;
2498969779006;-0.4020;0.1732;-0.2093;
2498979885933;-0.4009;0.1466;-0.2328;
2498990015152;-0.3764;0.1360;-0.2509;
2499000122079;-0.3402;0.1967;-0.2455;
2499010229006;-0.3338;0.2350;-0.2509;
2499020336923;-0.4063;0.1583;-0.2732;
2499030443850;-0.3722;0.0869;-0.2967;
2499040550777;-0.2976;0.1029;-0.2913;
2499050659944;-0.0836;0.2095;-0.2807;
2499060766871;-0.0229;0.2137;-0.2913;
2499070873798;-0.1230;0.1242;-0.3233;
2499080990986;-0.0431;0.1253;-0.3116;
2499091097913;0.2146;0.2041;-0.2732;
2499101204840;0.3052;0.1839;-0.2722;
2499111300569;0.2839;0.1157;-0.2679;
2499121407496;0.3455;0.0667;-0.2583;
2499131514423;0.5362;0.0997;-0.2317;
2499141636611;0.6374;0.1519;-0.2114;
2499151743538;0.5128;0.1040;-0.2178;
2499161850465;0.4542;0.0646;-0.2072;
2499171945777;0.5170;0.0774;-0.1933;
2499182052704;0.5330;0.0497;-0.1827;
2499192159631;0.5543;0.0401;-0.1784;
2499202287548;0.5330;0.0646;-0.1752;
2499212394475;0.4308;0.0731;-0.1944;
2499222501402;0.3594;0.0550;-0.2157;
2499232599579;0.3169;0.0603;-0.2072;
2499242706506;0.2423;0.0827;-0.1784;
2499252813433;0.1262;0.0965;-0.1859;
2499262928173;0.0165;0.0859;-0.2232;
2499273035100;-0.0250;0.0593;-0.2413;
2499283142027;-0.0293;0.0454;-0.2413;
2499293254111;-0.0527;0.0189;-0.2338;
2499303361038;-0.0623;0.0326;-0.2381;
2499313467965;-0.0762;0.0582;-0.2636;
2499323577861;-0.1358;0.0296;-0.2956;
2499333684788;-0.1603;0.0232;-0.2977;
2499343791715;-0.1081;0.0752;-0.2786;
2499353895308;-0.1188;0.1178;-0.2807;
2499364002236;-0.1443;0.1083;-0.2999;
2499374109163;-0.1273;0.1051;-0.3180;
2499384211611;-0.0911;0.1200;-0.3020;
2499394318538;-0.0346;0.1264;-0.2754;
2499404425465;-0.0005;0.1019;-0.2722;
2499414540986;0.0794;0.0763;-0.2786;
2499424647913;0.1923;0.0869;-0.2818;
2499434754840;0.2359;0.1072;-0.2658;
2499444869215;0.1635;0.0529;-0.2445;
2499454976142;0.0399;-0.0258;-0.2509;
2499465083069;0.0186;-0.0407;-0.2615;
2499475215986;0.0975;0.0029;-0.2636;
2499485322913;0.1624;0.0390;-0.2391;
2499495429840;0.1997;0.0475;-0.2168;
2499505507131;0.2498;0.0848;-0.2008;
2499515614058;0.2423;0.0976;-0.2253;
2499525720986;0.1166;0.0146;-0.2509;
2499535854475;-0.0154;-0.0482;-0.2477;
2499545961402;-0.0016;-0.0067;-0.2200;
2499556068329;0.1103;0.0720;-0.1933;
2499566161194;0.1145;0.0763;-0.2061;
2499576249215;-0.0431;0.0136;-0.2370;
2499586356090;-0.1422;-0.0173;-0.2562;
2499596463017;-0.0591;0.0083;-0.2413;
2499606569944;-0.0559;-0.0290;-0.2093;
2499616710673;0.1113;-0.0045;-0.2061;
2499626817600;0.3200;0.0933;-0.2019;
2499636924527;0.2477;0.0614;-0.2083;
2499647010777;0.1603;0.0422;-0.1987;
2499657117704;0.1699;0.0891;-0.1720;
2499667224631;0.0559;0.0369;-0.1582;
2499677343381;-0.0911;-0.0546;-0.1763;
2499687450308;-0.0059;-0.0109;-0.1944;
2499697557236;0.0836;0.0550;-0.1997;
2499707682965;-0.0229;0.0369;-0.1784;
2499717789892;-0.0783;0.0157;-0.1379;
2499727896819;-0.0698;0.0603;-0.1294;
2499737995361;-0.1060;0.0443;-0.1443;
2499748102288;-0.0836;-0.0397;-0.1539;
2499758209215;-0.0336;-0.0333;-0.1507;
2499768308381;0.0304;0.0550;-0.1209;
2499778415308;-0.0517;0.0433;-0.0783;
2499788522236;-0.0080;0.0210;-0.0634;
2499798644736;0.0900;0.0337;-0.0613;
2499808751663;0.1124;0.0221;-0.0527;
2499818858590;0.1646;0.0210;-0.0346;
2499828987965;0.1955;0.0348;-0.0123;
2499839094892;0.1688;-0.0035;0.0176;
2499849201819;0.1763;-0.0301;0.0421;
