Sensor: bosch_bmp380 Pressure Sensor Non-wakeup
Vendor: Bosch
TimestampPres [ns]; Pres [mBar]
7384023721378;862.5176;
7384063739087;862.5148;
7384103703878;862.5132;
7384143695753;862.5056;
7384183695649;862.4962;
7384223717941;862.4908;
7384263718253;862.4883;
7384303719816;862.4827;
7384343722889;862.4824;
7384383721587;862.4810;
7384423721066;862.4861;
7384463719503;862.4813;
7384503717733;862.4827;
7384543701170;862.4731;
7384583694972;862.4786;
7384623695128;862.4772;
7384663692889;862.4714;
7384703717420;862.4775;
7384743726066;862.4764;
7384783723149;862.4810;
7384823717212;862.4828;
7384863721066;862.4808;
7384903723983;862.4786;
7384943725024;862.4784;
7384983723670;862.4731;
7385023694399;862.4727;
7385063694712;862.4708;
7385103696639;862.4706;
7385143718722;862.4671;
7385183718462;862.4627;
7385223725753;862.4599;
7385263724972;862.4583;
7385303720545;862.4612;
7385343723149;862.4597;
7385383720805;862.4595;
7385423694816;862.4636;
7385463694399;862.4570;
7385503693722;862.4599;
7385543694139;862.4572;
7385583697003;862.4601;
7385623720337;862.4581;
7385663718722;862.4675;
7385703724503;862.4705;
7385743722889;862.4622;
7385783725545;862.4707;
7385823724972;862.4673;
7385863725753;862.4697;
7385903716170;862.4661;
7385943694555;862.4644;
7385983694503;862.4551;
7386023702837;862.4540;
7386063718462;862.4543;
7386103718253;862.4644;
7386143720337;862.4670;
7386183717941;862.4736;
7386223722889;862.4641;
7386263722889;862.4731;
7386303720024;862.4713;
7386343723566;862.4667;
7386383704191;862.4692;
7386423709503;862.4712;
7386463694399;862.4725;
7386503729712;862.4638;
7386543720337;862.4677;
7386583723983;862.4717;
7386623721378;862.4708;
7386663724503;862.4795;
7386703721587;862.4772;
7386743718462;862.4758;
7386783720805;862.4553;
7386823713045;862.4532;
7386863688983;862.4426;
7386903705128;862.4468;
7386943694399;862.4454;
7386983715649;862.4426;
7387023718253;862.4442;
7387063723983;862.4453;
7387103724712;862.4529;
7387143723983;862.4501;
7387183726274;862.4512;
7387223721066;862.5419;
7387263719816;862.6085;
7387303699087;862.5790;
7387343694139;862.5983;
7387383695128;862.6226;
7387423727628;862.6125;
7387463715649;862.5760;
7387503691899;862.6057;
7387543722108;862.5214;
7387583727316;862.4916;
7387623722108;862.5045;
7387663695753;862.5007;
7387703721378;862.5074;
7387743699087;862.5020;
7387783695024;862.4955;
7387823696378;862.4867;
7387863692733;862.4697;
7387903719816;862.4668;
7387943718253;862.4602;
7387983725545;862.4535;
7388023742733;862.4441;
7388063723462;862.4382;
7388103720337;862.4327;
7388143729399;862.5156;
7388183695545;862.4123;
7388223708305;862.3638;
7388263697055;862.4168;
7388303695337;862.4239;
7388343718253;862.4728;
7388383723462;862.5115;
7388423720805;862.5120;
7388463725233;862.5145;
7388503725545;862.5061;
7388543721378;862.4882;
7388583724503;862.4791;
7388623696378;862.4712;
7388663706066;862.4660;
7388703693670;862.4651;
7388743696066;862.4691;
7388783694087;862.4702;
7388823721066;862.4667;
7388863720545;862.4657;
7388903723670;862.4671;
7388943719503;862.4627;
7388983725545;862.4644;
7389023725545;862.4645;
7389063726274;862.4648;
7389103714399;862.4644;
7389143697212;862.4633;
7389183695753;862.4572;
7389223710024;862.4498;
7389263720805;862.4438;
7389303720545;862.4473;
7389343722420;862.4481;
7389383723983;862.4566;
7389423727316;862.4521;
7389463727837;862.4529;
7389503727055;862.4474;
7389543720024;862.4477;
7389583699920;862.4441;
7389623696066;862.4477;
7389663695441;862.4449;
7389703736483;862.4465;
7389743720024;862.4464;
7389783720024;862.4473;
7389823719295;862.4421;
7389863720024;862.4484;
7389903724972;862.4546;
7389943722108;862.4589;
7389983724972;862.4540;
7390023695233;862.4586;
7390063698878;862.4521;
7390103696899;862.4568;
7390143696222;862.4602;
7390183721899;862.4507;
7390223717733;862.4451;
7390263722420;862.4466;
7390303718983;862.4510;
