TimestampGNSS [ns]; UTC time [ms]; Lat [deg]; Lon [deg]; Height [m]; Speed [m/s]; Heading [deg]; Hor Acc [m]; Vert Acc [m]; Speed Acc [m/s]; Heading Acc [deg]
5253850272624190;1635609211449;40.233871460000;-111.656915300000;1376.9747;0.0000;-3000.0000;8.54040718;12.21072292;0.08602326;-1.00000000;
5253851330220700;1635609213000;40.233899040000;-111.656887100000;1376.9561;0.0000;-3000.0000;6.72102690;9.45494652;0.08062258;-1.00000000;
5253852329207002;1635609214000;40.233908670000;-111.656865730000;1374.6862;0.7400;5.5000;5.00611544;6.49734116;0.82097501;7.87329245;
5253853334998772;1635609215000;40.233929490000;-111.656847910000;1374.0815;2.6000;3.8000;3.88387132;4.85167217;0.20248456;2.73997426;
5253854326337991;1635609216000;40.233960080000;-111.656835150000;1374.7336;3.4900;357.1000;3.79009247;4.26110029;0.13892443;1.37373888;
5253855326117886;1635609217000;40.233999200000;-111.656830240000;1374.2361;4.6100;352.9000;3.79009247;3.71686983;0.05830952;0.42654818;
5253856325054604;1635609218000;40.234049300000;-111.656814380000;1374.6111;5.1400;357.6000;3.79009247;3.37955332;0.05830952;0.40552723;
5253857324688458;1635609219000;40.234098550000;-111.656814210000;1374.4790;5.3000;0.0000;3.79009247;3.18077421;1.12507772;11.83828068;
5253858321694760;1635609220000;40.234156770000;-111.656814830000;1374.2465;6.1100;358.7000;3.79009247;3.02591014;0.13601470;0.85526454;
5253859322668249;1635609221000;40.234213350000;-111.656816930000;1374.1732;6.3700;358.1000;3.79009247;2.82031488;0.12206556;0.75135338;
5253860331039759;1635609222000;40.234273850000;-111.656816610000;1373.6262;6.7500;0.8000;3.79009247;2.86757421;0.13038404;0.73320216;
5253861322964811;1635609223000;40.234336250000;-111.656818020000;1373.6929;6.9800;358.6000;3.79009247;2.73825717;0.05830952;0.32789895;
5253862337547935;1635609224000;40.234401700000;-111.656810420000;1373.7744;7.4300;1.9000;3.79009247;2.61251259;0.05830952;0.33921501;
5253863340717258;1635609225000;40.234471370000;-111.656807550000;1373.3765;7.5400;2.1000;3.79009247;2.50000000;0.05830952;0.33314055;
5253864336623195;1635609226000;40.234541660000;-111.656813140000;1373.9948;7.6600;354.5000;3.79009247;2.50000000;0.05830952;0.27791417;
5253865327288507;1635609227000;40.234606750000;-111.656812840000;1373.9495;7.6200;358.2000;3.79009247;2.50000000;0.05000000;0.26382181;
5253866330655330;1635609228000;40.234672570000;-111.656816180000;1373.7899;7.6700;1.0000;3.79009247;2.50000000;0.05830952;0.26230821;
5253867328131996;1635609229000;40.234745220000;-111.656818080000;1373.8114;7.7200;359.3000;3.79009247;2.50000000;0.18867962;0.84842390;
5253868325658766;1635609230000;40.234812430000;-111.656822410000;1373.9166;7.6900;358.6000;3.79009247;2.50000000;0.18867962;0.87426406;
