Sensor: bosch_bmp380 Pressure Sensor Non-wakeup
Vendor: Bosch
TimestampPres [ns]; Pres [mBar]
81958814665036;852.0837;
81958854678578;852.0812;
81958894679047;852.0725;
81958934678005;852.0700;
81958974679620;852.0587;
81959014679099;852.0562;
81959054687953;852.0550;
81959094678005;852.0550;
81959134679099;852.0437;
81959174678578;852.0437;
81959214690245;852.0425;
81959254678786;852.0388;
81959294678786;852.0350;
81959334678786;852.0313;
81959374678578;852.0212;
81959414679828;852.0275;
81959454678005;852.0300;
81959494678786;852.0350;
81959534678578;852.0375;
81959574678057;852.0300;
81959614679411;852.0287;
81959654689516;852.0287;
81959694678786;852.0338;
81959734683266;852.0325;
81959774685349;852.0325;
81959814677745;852.0250;
81959854678786;852.0300;
81959894679099;852.0350;
81959934678266;852.0388;
81959974678578;852.0363;
81960014678838;852.0338;
81960054679099;852.0388;
81960094678578;852.0388;
81960134678266;852.0413;
81960174678786;852.0450;
81960214678266;852.0462;
81960254679099;852.0375;
81960294679828;852.0375;
81960334678578;852.0388;
81960374678786;852.0375;
81960414679620;852.0363;
81960454678578;852.0313;
81960494679099;852.0388;
81960534678786;852.0475;
81960574679411;852.0375;
81960614679516;852.0400;
81960654680036;852.0388;
81960694678995;852.0388;
81960734679828;852.0437;
81960774678786;852.0363;
81960814681391;852.0275;
81960854679099;852.0200;
81960894679099;852.0287;
81960934679099;852.0200;
81960974678578;852.0162;
81961014679307;852.0212;
81961054674620;852.0212;
81961094679099;852.0237;
81961134678266;852.0200;
81961174679307;852.0200;
81961214678786;852.0187;
81961254679620;852.0237;
81961294679932;852.0262;
81961334679620;852.0325;
81961374678578;852.0250;
81961414679620;852.0212;
81961454678786;852.0150;
81961494678057;852.0200;
81961534681182;852.0200;
81961574689255;852.0262;
81961614678786;852.0250;
81961654682641;852.0287;
81961694680088;852.0262;
81961734677745;852.0275;
81961774678578;852.0262;
81961814678578;852.0313;
81961854679307;852.0287;
81961894679307;852.0300;
81961934679099;852.0313;
81961974678786;852.0325;
81962014678578;852.0300;
81962054679255;852.0313;
81962094678578;852.0313;
81962134678786;852.0275;
81962174678786;852.0325;
81962214679099;852.0325;
81962254678786;852.0250;
81962294679307;852.0237;
81962334678786;852.0175;
81962374678578;852.0225;
81962414678578;852.0212;
81962454678266;852.0225;
81962494685870;852.0200;
81962534681911;852.0125;
81962574681599;852.0087;
81962614678266;852.0212;
81962654679620;852.0150;
81962694679307;852.0175;
81962734679099;852.0200;
81962774680141;852.0262;
81962814678786;852.0250;
81962854678786;852.0037;
81962894678578;852.0262;
81962934688161;852.0162;
81962974678266;852.0100;
81963014679099;852.0075;
81963054678891;852.0087;
81963094678838;852.0150;
81963134679099;852.0100;
81963174679099;852.0125;
81963214678578;852.0125;
81963254679099;852.0187;
81963294680088;852.0087;
81963334679099;852.0125;
81963374678838;852.0200;
81963414679099;852.0125;
81963454678995;852.0162;
81963494681391;852.0275;
81963534689620;852.0250;
81963574679828;852.0313;
81963614679099;852.0325;
81963654678786;852.0300;
81963694679620;852.0275;
81963734678578;852.0325;
81963774679099;852.0338;
81963814678786;852.0313;
81963854679099;852.0313;
81963894678786;852.0275;
81963934678578;852.0225;
81963974679828;852.0237;
81964014678786;852.0262;
81964054679255;852.0237;
81964094679307;852.0250;
81964134678266;852.0187;
81964174679620;852.0187;
81964214678786;852.0125;
81964254678786;852.0237;
81964294680088;852.0187;
81964334678786;852.0125;
81964374684099;852.0162;
81964414689516;852.0175;
81964454686286;852.0062;
81964494680766;852.0062;
81964534678995;852.0050;
81964574680349;852.0062;
81964614678005;852.0012;
81964654679307;851.9975;
81964694678578;851.9950;
81964734678786;851.9912;
81964774679099;851.9912;
81964814678786;851.9950;
81964854678578;851.9900;
81964894679828;851.9887;
81964934678786;851.9875;
81964974679307;851.9900;
81965014679099;851.9800;
81965054678786;851.9825;
81965094678266;851.9750;
81965134678578;851.9738;
81965174678266;851.9713;
81965214678266;851.9800;
81965254682224;851.9713;
81965294679828;851.9713;
81965334678578;851.9725;
81965374679255;851.9500;
81965414689203;851.9700;
81965454679203;851.9688;
81965494678474;851.9800;
81965534679307;851.9812;
81965574678578;851.9837;
81965614679307;851.9862;
81965654678786;851.9862;
81965694679307;851.9975;
81965734678578;852.0025;
81965774678578;852.0112;
81965814679828;852.0162;
81965854678786;852.0162;
81965894678578;852.0075;
