TimestampGNSS [ns]; UTC time [ms]; Lat [deg]; Lon [deg]; Height [m]; Speed [m/s]; Heading [deg]; Hor Acc [m]; Vert Acc [m]; Speed Acc [m/s]; Heading Acc [deg]
581019316295764;1636212860447;40.229454150000;-111.655172250000;1358.8168;1.5500;7.5000;7.80047369;10.61708832;0.05000000;1.04943955;
581020372313681;1636212862000;40.229499330000;-111.655157190000;1363.9056;1.9000;359.4000;4.82717752;6.22676659;0.81541401;10.88583851;
581021395760659;1636212863000;40.229508280000;-111.655171210000;1364.6045;1.8000;359.3000;3.79009247;4.02265263;1.20830464;32.02176666;
581022381811961;1636212864000;40.229531020000;-111.655176870000;1365.1615;2.9200;358.7000;3.79009247;3.27363396;0.82680106;15.57172108;
581023382411284;1636212865000;40.229556230000;-111.655182760000;1364.9459;3.5900;0.3000;3.79009247;2.79507160;0.05000000;0.54945076;
581024382309148;1636212866000;40.229570550000;-111.655185960000;1365.5750;1.3700;357.6000;3.79009247;2.59919119;0.05000000;1.50766575;
581025375045658;1636212867000;40.229574940000;-111.655190010000;1366.2725;0.7200;356.5000;3.79009247;2.50000000;0.80156100;6.86393642;
581026379776335;1636212868000;40.229570560000;-111.655196630000;1366.4474;0.0000;-3000.0000;3.79009247;3.06930995;0.07211103;-1.00000000;
581027378807688;1636212869000;40.229571340000;-111.655198280000;1366.0430;0.0000;-3000.0000;3.79009247;2.96996069;0.08062258;-1.00000000;
581028391490605;1636212870000;40.229573800000;-111.655195490000;1366.7410;0.2100;356.5000;3.79009247;2.65326929;0.84599054;6.11713362;
581029381062271;1636212871000;40.229593170000;-111.655191620000;1367.3082;3.0500;0.9000;3.79009247;2.50000000;0.20000000;2.71017337;
581030386427323;1636212872000;40.229622880000;-111.655187320000;1367.3589;3.8400;3.6000;3.79009247;2.50000000;0.24207437;2.64165664;
581031383880656;1636212873000;40.229659420000;-111.655182860000;1367.3972;4.4900;1.8000;3.79009247;2.50000000;0.18439089;1.77129495;
581032381726957;1636212874000;40.229698580000;-111.655180830000;1367.2313;4.4500;357.6000;3.79009247;2.50000000;0.80993825;0.48863393;
581033384272426;1636212875000;40.229739790000;-111.655184300000;1367.2281;5.2900;355.9000;3.79009247;2.50000000;1.08756614;0.62159234;
581034376507946;1636212876000;40.229792530000;-111.655189780000;1367.4574;5.8500;356.1000;3.79009247;2.50000000;1.06850362;0.81034863;
581035374612060;1636212877000;40.229845070000;-111.655190340000;1367.5524;5.9200;1.9000;3.79009247;2.50000000;1.39186919;1.02518082;
581036376503675;1636212878000;40.229895990000;-111.655195960000;1367.5221;5.6900;359.4000;3.79009247;2.50000000;1.09077954;1.25160670;
581037374665445;1636212879000;40.229934720000;-111.655192180000;1366.8882;3.9400;1.0000;3.79009247;2.50000000;0.83761567;1.48689699;
581038380957163;1636212880000;40.229950150000;-111.655188680000;1367.1885;1.8700;12.6000;3.79009247;2.50000000;0.85146934;1.72858977;
581039377266121;1636212881000;40.229953060000;-111.655191390000;1367.7012;0.3600;17.5000;3.79009247;2.50000000;0.82377183;1.97299552;
