Sensor: bmi160 Gyroscope Non-wakeup
Vendor: BOSCH
TimestampGyro [ns]; GyroX [rad/s]; GyroY [rad/s]; GyroZ [rad/s]
687122797564761;-0.0305;0.0029;-0.0085;
687122807650699;-0.0305;-0.0024;-0.0117;
687122817796845;-0.0305;-0.0035;-0.0138;
687122827887365;-0.0316;0.0008;-0.0170;
687122837970647;-0.0294;0.0051;-0.0192;
687122848105699;-0.0305;0.0104;-0.0202;
687122858218615;-0.0337;0.0146;-0.0245;
687122868334761;-0.0379;0.0220;-0.0266;
687122878423095;-0.0411;0.0252;-0.0266;
687122888533720;-0.0411;0.0316;-0.0288;
687122898631740;-0.0443;0.0326;-0.0309;
687122908733511;-0.0539;0.0209;-0.0362;
687122918840490;-0.0529;0.0072;-0.0373;
687122928950490;-0.0507;0.0040;-0.0352;
687122939049188;-0.0518;0.0040;-0.0320;
687122949187261;-0.0433;0.0061;-0.0266;
687122959277105;-0.0379;0.0230;-0.0288;
687122969393928;-0.0454;0.0337;-0.0373;
687122979483720;-0.0539;0.0305;-0.0426;
687122989573043;-0.0550;0.0262;-0.0437;
687122999706428;-0.0539;0.0262;-0.0373;
687123009856220;-0.0518;0.0316;-0.0341;
687123019915074;-0.0529;0.0316;-0.0373;
687123030049553;-0.0561;0.0273;-0.0426;
687123040113615;-0.0635;0.0115;-0.0415;
687123050244136;-0.0635;-0.0067;-0.0352;
687123060351532;-0.0475;-0.0035;-0.0277;
687123070457626;-0.0401;0.0209;-0.0213;
687123080573928;-0.0539;0.0422;-0.0224;
687123090646011;-0.0614;0.0582;-0.0266;
687123100789865;-0.0720;0.0475;-0.0277;
687123110887261;-0.1019;0.0230;-0.0202;
687123120975907;-0.1306;0.0136;-0.0117;
687123131094032;-0.1402;0.0177;-0.0117;
687123141194032;-0.1562;0.0209;-0.0149;
687123151304657;-0.1647;0.0273;-0.0117;
687123161432209;-0.1487;0.0401;-0.0043;
687123171514240;-0.1445;0.0337;0.0011;
687123181623928;-0.1903;-0.0024;0.0021;
687123191720803;-0.2190;-0.0216;0.0096;
687123201832886;-0.1850;-0.0088;0.0192;
687123211943563;-0.1338;-0.0003;0.0256;
687123222043928;-0.0965;0.0061;0.0320;
687123232156480;-0.0646;0.0284;0.0415;
687123242261324;-0.0774;0.0358;0.0479;
687123252367313;-0.1083;0.0209;0.0458;
687123262479553;-0.1636;0.0115;0.0405;
687123272581636;-0.2222;0.0115;0.0362;
687123282686532;-0.2776;0.0019;0.0341;
687123292792261;-0.3288;-0.0162;0.0298;
687123302892053;-0.3394;-0.0152;0.0234;
687123312999865;-0.3011;-0.0003;0.0202;
687123323114032;-0.2361;0.0104;0.0234;
687123333220907;-0.1647;0.0177;0.0320;
687123343329709;-0.0944;0.0177;0.0383;
