TimestampGNSS [ns]; UTC time [ms]; Lat [deg]; Lon [deg]; Height [m]; Speed [m/s]; Heading [deg]; Hor Acc [m]; Vert Acc [m]; Speed Acc [m/s]; Heading Acc [deg]
3099620574532886;1633454989000;40.244210330000;-111.648360530000;1374.2223;0.4400;183.1000;11.09483147;14.17073345;0.90443355;71.51281738;
3099621594839344;1633454990000;40.244193220000;-111.648350260000;1371.1682;0.7700;182.3000;7.39160538;10.08762646;1.21313643;64.84243011;
3099622596007520;1633454991000;40.244167260000;-111.648334530000;1366.3032;2.5200;166.1000;4.87378168;6.93341541;0.89872134;16.18540573;
3099623594573301;1633454992000;40.244098660000;-111.648331070000;1371.4440;5.2200;185.8000;4.07986879;5.54600239;0.51224995;4.07136440;
3099624603197572;1633454993000;40.244040390000;-111.648331970000;1370.4271;5.5200;187.0000;3.84791112;4.95631456;0.60141498;4.82041168;
3099625588431894;1633454994000;40.243976100000;-111.648324030000;1370.6288;6.8000;173.4000;3.79009247;4.23582983;0.63655323;4.23421001;
3099626589874290;1633454995000;40.243901750000;-111.648312060000;1372.0399;8.0100;171.2000;3.79009247;4.10988903;0.37536648;2.08177280;
3099627584906112;1633454996000;40.243831030000;-111.648307740000;1371.4182;7.5400;177.1000;3.79009247;3.68582106;0.24758837;1.48944557;
3099628585469758;1633454997000;40.243757190000;-111.648317830000;1371.9719;8.2100;183.6000;3.79009247;3.33050680;0.26172504;1.49265122;
3099629596709340;1633454998000;40.243685140000;-111.648324010000;1372.2831;8.1300;182.6000;3.79009247;3.06434178;0.30000001;1.47562099;
3099630601055330;1633454999000;40.243614250000;-111.648329850000;1373.9583;7.8900;178.7000;3.79009247;2.96407175;0.52201533;2.59709048;
3099631604286840;1633455000000;40.243537010000;-111.648329970000;1373.6405;8.3100;176.3000;3.79009247;2.67792606;0.30000001;1.46890092;
3099632599114756;1633455001000;40.243471160000;-111.648332820000;1372.6737;7.4100;179.9000;3.79009247;2.55915403;0.17804495;0.98547775;
3099633599094235;1633455002000;40.243398820000;-111.648335410000;1372.0350;7.8500;183.5000;3.79009247;2.50000000;0.39824617;2.10780907;
3099634615362359;1633455003000;40.243327880000;-111.648339030000;1372.5970;7.5900;181.2000;3.79009247;2.50000000;0.86833173;5.79575157;
3099635609092203;1633455004000;40.243262160000;-111.648337890000;1374.0212;7.1200;177.6000;3.79009247;2.50000000;0.64070272;4.85852098;
3099636600077202;1633455005000;40.243203310000;-111.648341650000;1374.4098;6.2600;181.4000;3.79009247;2.50000000;0.64350605;5.63283205;
3099637596122619;1633455006000;40.243159880000;-111.648338010000;1374.8472;4.6000;179.3000;3.79009247;2.54677415;1.29849911;15.45640182;
3099638603709962;1633455007000;40.243135640000;-111.648334610000;1374.5231;2.3000;178.9000;3.79009247;2.50000000;0.75451970;17.32273102;
3099639593819649;1633455008000;40.243118030000;-111.648346060000;1374.8776;1.1300;210.0000;3.79009247;2.50000000;0.10816654;3.59398031;
3099640599824909;1633455009000;40.243116650000;-111.648349430000;1375.1467;0.2600;180.2000;3.79009247;2.50000000;0.82680106;12.87827492;
