Sensor: bmi160 Gyroscope Non-wakeup
Vendor: BOSCH
TimestampGyro [ns]; GyroX [rad/s]; GyroY [rad/s]; GyroZ [rad/s]
2136994474977;-0.0463;0.0136;-0.0240;
2137004605029;-0.0378;0.0168;-0.0144;
2137014705237;-0.0325;0.0157;-0.0176;
2137024814821;-0.0357;0.0189;-0.0186;
2137034920550;-0.0399;0.0189;-0.0176;
2137044997008;-0.0421;0.0168;-0.0186;
2137055143831;-0.0357;0.0200;-0.0197;
2137065248935;-0.0336;0.0189;-0.0208;
2137075351644;-0.0336;0.0146;-0.0218;
2137085462112;-0.0357;0.0136;-0.0218;
2137095562269;-0.0357;0.0146;-0.0218;
2137105680081;-0.0346;0.0157;-0.0186;
2137115778935;-0.0357;0.0189;-0.0218;
2137125892685;-0.0357;0.0221;-0.0218;
2137135997998;-0.0346;0.0221;-0.0208;
2137146103310;-0.0368;0.0232;-0.0208;
2137156216123;-0.0357;0.0200;-0.0186;
2137166326539;-0.0336;0.0178;-0.0197;
2137176430498;-0.0325;0.0136;-0.0208;
2137186536539;-0.0336;0.0136;-0.0186;
2137196640706;-0.0346;0.0136;-0.0197;
2137206758310;-0.0357;0.0146;-0.0197;
2137216862581;-0.0378;0.0168;-0.0186;
2137226961279;-0.0378;0.0178;-0.0218;
2137237073623;-0.0389;0.0178;-0.0218;
2137247178414;-0.0399;0.0125;-0.0229;
2137257287789;-0.0357;0.0104;-0.0240;
2137267399769;-0.0325;0.0072;-0.0240;
2137277502998;-0.0304;0.0051;-0.0261;
2137287614248;-0.0293;0.0019;-0.0261;
2137297751591;-0.0293;0.0029;-0.0282;
2137307835185;-0.0336;0.0061;-0.0293;
2137317937269;-0.0357;0.0104;-0.0261;
2137328062998;-0.0368;0.0157;-0.0282;
2137338154039;-0.0442;0.0146;-0.0282;
2137348263779;-0.0378;0.0178;-0.0282;
2137358366956;-0.0101;0.0221;-0.0261;
2137368481539;0.0261;0.0210;-0.0229;
2137378584404;0.0687;0.0168;-0.0197;
2137388689352;0.1092;0.0136;-0.0154;
2137398815185;0.1294;0.0104;-0.0123;
2137408922581;0.1241;0.0051;-0.0091;
2137419015602;0.1028;0.0040;-0.0069;
2137429124248;0.0751;0.0072;-0.0069;
2137439231279;0.0336;0.0115;-0.0101;
2137449331539;-0.0261;0.0136;-0.0165;
2137459447269;-0.0932;0.0200;-0.0197;
2137469561331;-0.1177;0.0316;-0.0186;
2137479662373;-0.1028;0.0507;-0.0154;
2137489771123;-0.1166;0.0561;-0.0208;
2137499875706;-0.1177;0.0593;-0.0272;
2137509986435;-0.1156;0.0571;-0.0357;
2137520095810;-0.1198;0.0433;-0.0389;
2137530201696;-0.1145;0.0296;-0.0399;
2137540310810;-0.1177;0.0200;-0.0389;
2137550445602;-0.0921;0.0285;-0.0357;
2137560535289;-0.0165;0.0518;-0.0293;
2137570641019;0.0538;0.0699;-0.0229;
2137580737685;0.0708;0.0678;-0.0197;
2137590846331;0.0453;0.0614;-0.0176;
2137600962164;0.0027;0.0582;-0.0197;
2137611076852;-0.0517;0.0486;-0.0261;
2137621167060;-0.0783;0.0369;-0.0261;
2137631276748;-0.0442;0.0326;-0.0165;
2137641411071;0.0336;0.0358;-0.0048;
2137651562216;0.1337;0.0465;0.0069;
2137661610237;0.2338;0.0571;0.0165;
2137671698935;0.2764;0.0582;0.0272;
2137681818414;0.2679;0.0539;0.0389;
2137691908987;0.2189;0.0475;0.0421;
2137702033206;0.1273;0.0274;0.0325;
2137712181279;0.0389;0.0104;0.0261;
2137722264769;-0.0037;0.0136;0.0357;
2137732381696;-0.0240;0.0274;0.0453;
2137742465498;-0.0740;0.0104;0.0442;
2137752606019;-0.0794;0.0008;0.0473;
2137762689456;0.0005;0.0296;0.0664;
2137772787164;0.0527;0.0465;0.0750;
2137782893206;0.0027;0.0274;0.0803;
2137793026852;-0.0613;0.0189;0.0814;
2137803134091;-0.0985;0.0264;0.0856;
2137813229039;-0.1252;0.0264;0.0941;
2137823339248;-0.1422;0.0168;0.0973;
2137833445706;-0.2423;0.0029;0.0814;
2137843571435;-0.3466;-0.0109;0.0973;
2137853674873;-0.2604;-0.0003;0.1154;
2137863845966;-0.2987;-0.0152;0.1282;
2137873870446;-0.2583;0.0125;0.1336;
2137883976956;-0.2136;0.0529;0.1495;
2137894092789;-0.1294;0.1040;0.1506;
2137904193519;-0.1103;0.1104;0.1389;
2137914307789;-0.1422;0.0774;0.1133;
2137924412269;-0.1390;0.0614;0.1037;
2137934518102;-0.1646;0.0253;0.1037;
2137944642269;-0.2775;-0.0589;0.0675;
2137954737164;-0.3359;-0.1228;0.0250;
2137964841956;-0.2754;-0.1537;0.0048;
2137974951539;-0.0368;-0.1537;0.0016;
2137985057477;0.5415;-0.0024;0.0421;
2137995159039;1.1390;0.2009;0.0558;
2138005275289;1.3244;0.2329;0.0186;
2138015378519;1.1891;0.1871;-0.0154;
2138025489612;1.0900;0.1924;-0.0059;
2138035596748;0.9208;0.1477;0.0579;
2138045726956;0.6278;0.0443;0.0941;
2138055836539;0.5000;0.0189;0.0909;
2138065946123;0.4776;0.0465;0.0537;
2138076032685;0.4126;0.0379;0.0590;
2138086142269;0.2498;0.0136;0.0601;
2138096251852;0.0783;0.0454;0.0483;
2138106366435;-0.0559;0.0965;0.0431;
