Sensor: bmi160 Accelerometer Non-wakeup
Vendor: BOSCH
TimestampAcc [ns]; AccX [m/s^2]; AccY [m/s^2]; AccZ [m/s^2]
707185681694811;-9.4717;-1.0406;-1.8751;
707185691866425;-9.4597;-1.0238;-1.8942;
707185702017883;-9.4669;-1.0167;-1.9110;
707185712088352;-9.4645;-1.0190;-1.9229;
707185722271477;-9.4502;-0.9855;-1.9397;
707185732341946;-9.4621;-0.9808;-1.9086;
707185742455488;-9.4693;-0.9688;-1.9014;
707185752582831;-9.4478;-0.9640;-1.9325;
707185762669342;-9.4621;-0.9736;-1.8870;
707185772772883;-9.4956;-0.9927;-1.8918;
707185782889915;-9.4837;-1.0238;-1.9229;
707185792986998;-9.4693;-1.0430;-1.8775;
707185803070227;-9.4669;-1.0765;-1.9014;
707185813166217;-9.4693;-1.1004;-1.8894;
707185823296269;-9.4597;-1.1004;-1.8727;
707185833436321;-9.4741;-1.1004;-1.8775;
707185843496842;-9.4549;-1.1100;-1.8440;
707185853583977;-9.4621;-1.1291;-1.8248;
707185863668821;-9.4502;-1.1486;-1.8153;
707185873771529;-9.4597;-1.1533;-1.8583;
707185883890592;-9.4502;-1.1749;-1.8703;
707185893998508;-9.4454;-1.1916;-1.8607;
707185904078821;-9.4454;-1.2491;-1.8679;
707185914181008;-9.4549;-1.2993;-1.8775;
707185924290540;-9.4190;-1.2897;-1.8511;
707185934416425;-9.4430;-1.2658;-1.8224;
707185944499654;-9.4406;-1.2778;-1.7886;
707185954596686;-9.4502;-1.2945;-1.7575;
707185964711008;-9.4621;-1.3065;-1.7480;
707185974824654;-9.4669;-1.3113;-1.7862;
707185984898873;-9.4669;-1.3759;-1.8057;
707185995000436;-9.4286;-1.4192;-1.8009;
707186005098248;-9.4573;-1.4503;-1.8200;
707186015202206;-9.4478;-1.4671;-1.8009;
707186025305331;-9.4190;-1.4791;-1.7432;
707186035407258;-9.3760;-1.4886;-1.6834;
707186045512154;-9.4023;-1.5078;-1.6905;
707186055617050;-9.4693;-1.6131;-1.7097;
707186065712519;-9.3855;-1.6585;-1.6140;
707186075806061;-9.4262;-1.5221;-1.6738;
707186085917258;-9.4478;-1.5126;-1.6762;
707186096007571;-9.4190;-1.5030;-1.6714;
707186106125279;-9.4262;-1.5150;-1.7049;
707186116225488;-9.4382;-1.5245;-1.7671;
707186126328196;-9.4190;-1.5891;-1.7647;
707186136432779;-9.3497;-1.6370;-1.6929;
707186146532206;-9.3712;-1.5508;-1.5948;
707186156630592;-9.4358;-1.5006;-1.6092;
707186166735488;-9.4310;-1.4312;-1.6905;
707186176835800;-9.4502;-1.3232;-1.7480;
707186186936321;-9.4717;-1.2610;-1.8679;
707186197042779;-9.4430;-1.2371;-1.9038;
707186207126269;-9.3401;-1.2323;-1.8344;
707186217237154;-9.3329;-1.1557;-1.8224;
707186227340279;-9.4525;-1.0621;-1.7838;
707186237441529;-9.4693;-1.0406;-1.7480;
707186247548821;-9.4502;-1.0717;-1.8894;
707186257652988;-9.4214;-1.0669;-1.9947;
707186267752363;-9.4430;-1.0525;-1.9301;
707186277851321;-9.4884;-1.0023;-1.9923;
707186287954758;-9.4382;-1.0382;-1.8751;
707186298055540;-9.4214;-1.0382;-1.8392;
707186308148561;-9.4430;-0.9760;-1.8105;
707186318251373;-9.4190;-0.8827;-1.8129;
707186328360904;-9.3712;-0.7771;-1.8942;
707186338468040;-9.3712;-0.7149;-2.0139;
707186348548665;-9.4286;-0.6311;-2.1386;
707186358671738;-9.4645;-0.5949;-2.2343;
707186368773092;-9.4549;-0.5423;-2.2917;
707186378867883;-9.4382;-0.5183;-2.2989;
707186388971113;-9.3712;-0.4298;-2.2319;
707186399075488;-9.3592;-0.3147;-2.1242;
707186409187831;-9.4214;-0.2883;-2.1553;
707186419275123;-9.4789;-0.2477;-2.2319;
707186429376946;-9.4837;-0.1687;-2.2798;
707186439478196;-9.4525;-0.1519;-2.3303;
707186449578821;-9.4286;-0.1950;-2.3303;
707186459688821;-9.4023;-0.1926;-2.3327;
707186469788613;-9.3855;-0.1424;-2.3399;
707186479883196;-9.4406;-0.0802;-2.3949;
707186489984238;-9.4525;-0.0344;-2.4117;
707186500088404;-9.4813;0.0015;-2.3877;
707186510185488;-9.4789;0.0159;-2.3853;
707186520286633;-9.4478;-0.0153;-2.3830;
707186530386633;-9.4502;-0.0440;-2.4236;
707186540495383;-9.4597;-0.0897;-2.4500;
707186550597675;-9.4573;-0.0897;-2.4571;
707186560697779;-9.4286;-0.0344;-2.4236;
707186570800696;-9.3927;0.0494;-2.3734;
707186580899967;-9.4214;0.0733;-2.4260;
707186590998196;-9.4597;0.1307;-2.5241;
707186601116738;-9.4884;0.1427;-2.6201;
707186611204967;-9.5148;0.0494;-2.6776;
707186621305540;-9.4621;-0.0607;-2.6369;
707186631402206;-9.3736;-0.1472;-2.5528;
707186641506738;-9.3903;-0.1783;-2.4260;
707186651602206;-9.4119;-0.1543;-2.3204;
707186661710488;-9.3927;-0.1424;-2.4882;
707186671798404;-9.3042;-0.1902;-2.6034;
707186681909238;-9.3018;-0.1089;-2.6058;
707186692006425;-9.4167;-0.0272;-2.6441;
707186702116946;-9.4884;0.0446;-2.6991;
707186712207206;-9.4549;0.0613;-2.8283;
707186722311373;-9.3999;0.0709;-2.9459;
707186732404706;-9.3138;0.1546;-3.0081;
707186742534081;-9.2898;0.2674;-3.0105;
707186752614081;-9.3233;0.4301;-3.0296;
707186762740071;-9.3879;0.4397;-3.1639;
707186772836842;-9.3616;0.2124;-3.2357;
707186782931633;-9.2154;-0.0368;-3.2524;
707186793017883;-9.1531;-0.1735;-3.1352;
707186803128404;-9.2393;-0.1687;-2.8642;
707186813214081;-9.3066;-0.4825;-2.5720;
707186823331269;-9.3329;-0.6502;-2.5935;
707186833462311;-9.3760;-0.6502;-2.7015;
707186843540800;-9.3784;-0.4298;-2.8980;
707186853607623;-9.3329;-0.3194;-2.9219;
707186863702936;-9.0909;-0.0754;-2.9243;
707186873798300;-9.1627;0.0230;-3.0942;
707186883941477;-9.3233;-0.1472;-3.0631;
707186894036790;-9.2898;-0.4250;-2.7230;
707186904132154;-9.3257;-0.7412;-2.5241;
707186914264967;-9.3353;-1.1653;-2.3303;
707186924360279;-9.1795;-1.5461;-2.0019;
707186934455644;-9.1555;-1.7617;-1.8440;
707186944540331;-9.2755;-1.8598;-1.8129;
707186954635644;-9.3209;-1.7856;-1.7862;
707186964731008;-9.3066;-1.5365;-1.8679;
707186974850644;-9.3233;-1.2754;-2.0545;
707186984945956;-9.2827;-0.9377;-2.4643;
707186995041321;-9.1508;-0.4872;-2.8884;
