Sensor: bosch_bmp380 Pressure Sensor Non-wakeup
Vendor: Bosch
TimestampPres [ns]; Pres [mBar]
415510081261632;864.9688;
415510121284965;864.9662;
415510161283090;864.9662;
415510201281319;864.9637;
415510241280590;864.9550;
415510281281632;864.9562;
415510321284392;864.9537;
415510361284132;864.9550;
415510401283923;864.9462;
415510441287048;864.9437;
415510481284132;864.9387;
415510521284653;864.9412;
415510561285225;864.9375;
415510601286736;864.9375;
415510641285694;864.9387;
415510681288559;864.9362;
415510721283090;864.9300;
415510761259809;864.9337;
415510801250903;864.9375;
415510841267986;864.9387;
415510881262882;864.9362;
415510921284392;864.9400;
415510961285173;864.9425;
415511001283923;864.9400;
415511041284653;864.9400;
415511081261423;864.9337;
415511121285486;864.9337;
415511161284132;864.9312;
415511201283923;864.9350;
415511241288298;864.9362;
415511281286007;864.9400;
415511321287257;864.9387;
415511361285694;864.9400;
415511401285173;864.9412;
415511441289965;864.9400;
415511481285798;864.9375;
415511521284965;864.9325;
415511561287778;864.9312;
415511601287778;864.9237;
415511641294548;864.9287;
415511681285486;864.9300;
415511721291475;864.9350;
415511761265642;864.9350;
415511801261840;864.9312;
415511841259444;864.9325;
415511881286007;864.9325;
415511921285173;864.9300;
415511961281319;864.9300;
415512001283923;864.9300;
415512041284392;864.9287;
415512081260069;864.9362;
415512121284392;864.9337;
415512161285486;864.9362;
415512201284132;864.9325;
415512241283923;864.9350;
415512281280069;864.9375;
415512321282569;864.9400;
415512361285173;864.9412;
415512401286215;864.9425;
415512441283611;864.9425;
415512481286736;864.9412;
415512521285173;864.9425;
415512561285486;864.9437;
415512601284132;864.9412;
415512641284653;864.9475;
415512681269548;864.9425;
415512721258507;864.9412;
415512761257673;864.9375;
415512801259392;864.9412;
415512841311736;864.9387;
415512881286736;864.9387;
415512921278923;864.9412;
415512961280798;864.9362;
415513001285173;864.9375;
415513041283923;864.9375;
415513081283403;864.9350;
415513121279965;864.9362;
415513161282361;864.9337;
415513201281528;864.9300;
415513241283403;864.9325;
415513281283923;864.9350;
415513321282569;864.9375;
415513361284236;864.9387;
415513401285173;864.9362;
415513441286475;864.9312;
415513481284132;864.9350;
415513521282882;864.9387;
415513561285173;864.9400;
415513601284392;864.9412;
415513641258715;864.9400;
415513681259132;864.9350;
415513721258507;864.9362;
415513761258611;864.9350;
415513801267673;864.9375;
415513841284132;864.9350;
415513881284965;864.9350;
415513921283923;864.9287;
415513961284132;864.9300;
415514001282309;864.9275;
415514041281528;864.9325;
415514081276111;864.9312;
415514121283403;864.9262;
415514161284653;864.9287;
415514201285694;864.9262;
415514241284132;864.9350;
