TimestampGNSS [ns]; UTC time [ms]; Lat [deg]; Lon [deg]; Height [m]; Speed [m/s]; Heading [deg]; Hor Acc [m]; Vert Acc [m]; Speed Acc [m/s]; Heading Acc [deg]
77660392842074;1653745559064;40.239030070000;-111.669384230000;1369.4966;0.6900;79.3000;7.17518902;10.08283806;0.73661387;9.61639500;
77661828043219;1653745561000;40.239043550000;-111.669324980000;1365.0460;2.0300;173.6000;3.79009247;4.28677654;1.05999994;10.29044056;
77662827899573;1653745562000;40.239010740000;-111.669312290000;1365.6610;2.7700;171.7000;3.79009247;3.33380389;1.48030400;29.58563423;
77663840128010;1653745563000;40.238968070000;-111.669309410000;1367.3607;5.5000;180.9000;3.79009247;2.52075672;0.61854666;6.02498007;
77664846528218;1653745564000;40.238922500000;-111.669308970000;1367.3530;5.5700;179.7000;3.79009247;2.50000000;1.11139548;11.25282097;
77665832357801;1653745565000;40.238868000000;-111.669311470000;1367.8375;6.8100;180.5000;3.79009247;2.50000000;0.05830952;0.29586267;
77666829723946;1653745566000;40.238804700000;-111.669311880000;1367.5225;7.2500;177.9000;3.79009247;2.50000000;0.06708204;0.32283694;
77667826518321;1653745567000;40.238736960000;-111.669309120000;1368.6144;7.5900;179.9000;3.79009247;2.50000000;0.17888544;0.68363601;
77668836532071;1653745568000;40.238668150000;-111.669307550000;1368.8273;7.8000;179.5000;3.79009247;2.50000000;0.17000000;0.67794597;
77669847438685;1653745569000;40.238596620000;-111.669310090000;1368.6738;7.9900;181.7000;3.79009247;2.50000000;0.08062258;0.37684458;
77670840474049;1653745570000;40.238529730000;-111.669312840000;1368.3560;7.9400;180.4000;3.79009247;2.50000000;0.08944272;0.38311741;
77671838952226;1653745571000;40.238457710000;-111.669312340000;1368.8057;7.7900;179.6000;3.79009247;2.50000000;0.08062258;0.36344537;
77672837195923;1653745572000;40.238384270000;-111.669313340000;1368.9985;7.8100;179.4000;3.79009247;2.50000000;0.06708204;0.31457096;
77673829197590;1653745573000;40.238317230000;-111.669311250000;1368.8317;7.5800;179.8000;3.79009247;2.50000000;0.17000000;0.70168591;
77674849442433;1653745574000;40.238255270000;-111.669308940000;1368.6956;6.5600;176.0000;3.79009247;2.50000000;0.19235384;0.92478871;
77675833089308;1653745575000;40.238205690000;-111.669306970000;1368.1029;5.6200;178.3000;3.79009247;2.50000000;0.22472206;1.37360477;
77676833899516;1653745576000;40.238146720000;-111.669313630000;1367.7209;5.8900;184.0000;3.79009247;2.50000000;0.73109508;6.18442011;
77677846888213;1653745577000;40.238102680000;-111.669315970000;1367.4447;4.3500;182.2000;3.79009247;2.50000000;0.77466124;8.93676090;
77678823831494;1653745578000;40.238064400000;-111.669316590000;1367.5514;4.0800;176.2000;3.79009247;2.50000000;0.39051250;4.08913946;
