Sensor: mmc5603x Magnetometer Non-wakeup
Vendor: memsic
TimestampMag [ns]; MagX [uT]; MagY [uT]; MagZ [uT]
77659322217082;26.6448;-3.5258;23.9608;
77659332217082;26.6448;-3.5258;23.9608;
77659343610936;26.2178;-3.5990;23.9974;
77659353610936;26.3520;-3.5380;23.8998;
77659363610936;26.4740;-3.4770;23.6558;
77659373610936;26.3520;-3.4892;23.8388;
77659383610936;26.3886;-3.4770;23.7900;
77659393610936;26.3154;-3.4770;23.7900;
77659403610936;26.2666;-3.4648;23.8754;
77659413610936;26.2056;-3.4770;23.9120;
77659423610936;26.2178;-3.4526;24.0096;
77659433610936;26.0958;-3.4770;24.1072;
77659443610936;25.9250;-3.4648;24.2780;
77659453610936;25.9494;-3.4770;24.2292;
77659463610936;25.8884;-3.5014;24.3268;
77659473610936;26.0592;-3.4770;24.3024;
77659483610936;26.0470;-3.4892;24.2902;
77659493610936;26.0592;-3.4526;24.3268;
77659503610936;26.0958;-3.4404;24.2170;
77659513610936;26.0836;-3.4648;24.0096;
77659523610936;26.1568;-3.4892;23.9608;
77659533610936;26.0714;-3.4770;23.8876;
77659543610936;26.1202;-3.4404;23.8632;
77659553610936;25.9128;-3.4160;24.1072;
77659563610936;25.7420;-3.4160;24.3146;
77659573610936;25.5346;-3.3672;24.5342;
77659583610936;25.4370;-3.3062;24.7538;
77659593610936;25.2662;-3.2208;25.1198;
77659603610936;25.1320;-3.1720;25.3882;
77659613610936;25.1930;-3.1110;25.5468;
77659623610936;25.0222;-3.1232;25.6810;
77659633610936;24.8392;-3.1110;25.7908;
77659643610936;24.8026;-3.0866;25.8396;
77659653610936;24.8270;-3.0744;25.8518;
77659663610936;24.7538;-3.1232;25.8884;
77659673610936;24.8880;-3.1232;25.8640;
77659683610936;24.9246;-3.1598;25.8152;
77659693610936;24.9490;-3.1720;25.7664;
77659703610936;24.9124;-3.1476;25.7176;
77659713610936;25.1320;-3.1354;25.6322;
77659723610936;25.3150;-3.1232;25.3760;
77659733610936;25.3638;-3.1232;25.2906;
77659743610936;25.4370;-3.1232;25.2052;
77659753610936;25.4370;-3.1232;25.1442;
77659763610936;25.4126;-3.0988;25.1320;
77659773610936;25.2052;-3.1476;25.3882;
77659783610936;25.2418;-3.1720;25.4858;
77659793610936;25.1686;-3.2086;25.5346;
77659803610936;25.0100;-3.2330;25.7420;
77659813610936;24.8514;-3.2696;25.9250;
77659823610936;24.7660;-3.3306;25.9982;
77659833610936;24.6196;-3.4282;26.2544;
77659843610936;24.5464;-3.5014;26.4618;
77659853610936;24.6318;-3.5380;26.3764;
77659863610936;24.6440;-3.6234;26.3154;
77659873610936;24.6928;-3.6844;26.1812;
77659883610936;24.8514;-3.7820;26.0592;
77659893610936;25.1198;-3.9040;25.8274;
77659903610936;25.2906;-3.9650;25.6688;
77659913610936;25.4614;-4.0504;25.4736;
77659923610936;25.5956;-4.1480;25.2906;
77659933610936;25.7298;-4.2700;25.1686;
77659943610936;25.8640;-4.3432;25.0100;
77659953610936;25.8518;-4.4896;25.0344;
77659963610936;25.8396;-4.6482;25.0588;
77659973610936;25.7664;-4.7702;25.0588;
77659983610936;25.7420;-4.9166;24.9978;
77659993610936;25.8274;-5.0142;24.8270;
77660003610936;25.9616;-5.1484;24.6074;
77660013610936;25.9860;-5.2582;24.4976;
77660023610936;26.1446;-5.4290;24.3512;
77660033610936;26.3764;-5.5754;24.0462;
77660043610936;26.5716;-5.6852;23.7656;
77660053610936;26.7668;-5.8438;23.5094;
77660063610936;26.9132;-6.0024;23.3874;
77660073610936;26.9376;-6.1854;23.2898;
77660083610936;26.9254;-6.2952;23.3386;
77660093610936;26.9254;-6.4172;23.3874;
77660103610936;26.7180;-6.5392;23.5826;
77660113610936;26.5106;-6.6734;23.8510;
77660123610936;26.3642;-6.8076;24.0218;
77660133610936;26.2422;-6.8808;24.1804;
77660143610936;26.1324;-6.9662;24.3146;
77660153610936;25.9982;-7.0638;24.4610;
77660163610936;25.9006;-7.1614;24.5098;
77660173610936;25.8518;-7.1736;24.4610;
77660183610936;25.9250;-7.1736;24.3268;
77660193610936;25.9494;-7.1858;24.2414;
77660203610936;25.8884;-7.1980;24.2414;
77660213610936;25.6932;-7.1980;24.3634;
77660223610936;25.6566;-7.1736;24.4366;
77660233610936;25.7176;-7.1858;24.4122;
77660243610936;25.7298;-7.1370;24.4000;
77660253610936;25.6932;-7.1858;24.4732;
77660263610936;25.6444;-7.2590;24.5342;
77660273610936;25.6688;-7.2102;24.5342;
77660283610936;25.7298;-7.1858;24.4732;
77660293610936;25.9128;-7.1858;24.3634;
77660303610936;25.9128;-7.2346;24.4000;
77660313610936;25.9006;-7.2224;24.4366;
77660323610936;25.9616;-7.3078;24.3512;
77660333610936;26.0714;-7.3200;24.2658;
77660343610936;26.1812;-7.3322;24.2048;
77660353610936;26.2544;-7.4176;24.0828;
77660363610936;26.3276;-7.5152;23.9730;
77660373610936;26.3642;-7.5396;23.8388;
77660383610936;26.4740;-7.5640;23.5460;
77660393610936;26.5106;-7.5884;23.4240;
77660403610936;26.6570;-7.5884;23.2776;
77660413610936;26.6936;-7.6006;23.1068;
77660423610936;26.6692;-7.6372;23.0458;
77660433610936;26.5960;-7.6738;23.1556;
77660443610936;26.4252;-7.6860;23.3142;
77660453610936;26.2910;-7.6982;23.5216;
77660463610936;26.0958;-7.7470;23.8632;
77660473610936;25.9494;-7.8080;24.0584;
77660483610936;25.6444;-7.7958;24.3634;
77660493610936;25.4980;-7.8202;24.7416;
77660503610936;25.3516;-7.8202;25.0466;
77660513610936;25.2174;-7.8202;25.2418;
77660523610936;25.0710;-7.8202;25.4980;
77660533610936;24.9490;-7.7958;25.7176;
77660543610936;24.9734;-7.7592;25.6688;
77660553610936;24.9612;-7.7226;25.7298;
77660563610936;24.9490;-7.7104;25.8884;
77660573610936;24.8880;-7.6860;25.9006;
77660583610936;24.8880;-7.6006;25.8640;
77660593610936;24.9612;-7.4908;25.7542;
77660603610936;25.1564;-7.3932;25.5102;
77660613610936;25.2906;-7.3078;25.2906;
77660623610936;25.3394;-7.1370;25.2662;
77660633610936;25.3394;-7.0150;25.2418;
77660643610936;25.4736;-6.9052;25.0100;
77660653610936;25.5468;-6.7466;24.8514;
77660663610936;25.5346;-6.6612;24.8514;
77660673610936;25.4736;-6.5514;24.9124;
77660683610936;25.3028;-6.4294;25.1808;
77660693610936;25.2174;-6.3562;25.4004;
77660703610936;25.1198;-6.2464;25.5590;
77660713610936;25.1808;-6.1000;25.5468;
77660723610936;25.1686;-5.9536;25.5834;
77660733610936;25.1930;-5.8438;25.6200;
77660743610936;25.3028;-5.7096;25.6200;
77660753610936;25.4614;-5.5632;25.5346;
77660763610936;25.5590;-5.4900;25.4126;
77660773610936;25.5834;-5.3924;25.2418;
77660783610936;25.7298;-5.3680;24.9978;
77660793610936;25.8518;-5.3680;24.8514;
77660803610936;25.8030;-5.3802;24.9246;
77660813610936;25.7054;-5.4534;25.1076;
77660823610936;25.6078;-5.5388;25.1564;
77660833610936;25.4370;-5.6730;25.3028;
77660843610936;25.4492;-5.7584;25.3028;
77660853610936;25.5346;-5.8682;25.3150;
77660863610936;25.5712;-6.0390;25.3760;
77660873610936;25.5956;-6.1976;25.3028;
77660883610936;25.7176;-6.3928;25.1320;
77660893610936;25.8640;-6.5270;24.8636;
77660903610936;25.8884;-6.6978;24.8148;
77660913610936;26.0104;-6.9174;24.6074;
77660923610936;26.0958;-7.1126;24.3756;
77660933610936;26.1568;-7.3322;24.1316;
77660943610936;26.1690;-7.5274;23.9608;
77660953610936;26.1568;-7.6982;23.9364;
77660963610936;26.1568;-7.8812;23.8998;
77660973610936;26.1446;-8.0642;23.8266;
77660983610936;26.1324;-8.2472;23.7778;
77660993610936;26.0836;-8.3570;23.8876;
77661003610936;26.0226;-8.4668;24.0462;
77661013610936;25.8640;-8.5400;24.2536;
77661023610936;25.8152;-8.5400;24.4122;
77661033610936;25.6810;-8.6254;24.5464;
77661043610936;25.5834;-8.6376;24.6318;
77661053610936;25.6566;-8.6254;24.6806;
77661063610936;25.7786;-8.5522;24.5342;
77661073610936;25.9860;-8.5156;24.2414;
77661083610936;26.2422;-8.5034;23.9120;
77661093610936;26.4740;-8.4790;23.6924;
77661103610936;26.4984;-8.4424;23.6680;
77661113610936;26.4740;-8.3692;23.6924;
77661123610936;26.4862;-8.2838;23.7534;
77661133610936;26.3032;-8.2472;23.8876;
77661143610936;26.0714;-8.1984;24.1926;
77661153610936;25.7664;-8.1862;24.4976;
77661163610936;25.4858;-8.1374;24.8514;
77661173610936;25.3516;-8.0886;24.9978;
77661183610936;25.2662;-8.0520;25.1320;
77661193610936;25.2174;-8.0032;25.1930;
77661203610936;25.0710;-8.0276;25.2418;
77661213610936;24.9734;-8.0032;25.3272;
77661223610936;24.9612;-8.0764;25.2540;
77661233610936;24.9368;-8.0642;25.3272;
77661243610936;24.9490;-8.1008;25.2296;
77661253610936;24.8880;-8.0886;25.2906;
77661263610936;24.8758;-8.1374;25.2296;
77661273610936;24.9856;-8.1618;25.1076;
77661283610936;25.0832;-8.1740;25.0222;
77661293610936;25.1686;-8.1984;24.9490;
77661303610936;25.2906;-8.1618;24.8392;
77661313610936;25.4492;-8.1496;24.5830;
77661323610936;25.5346;-8.1008;24.5220;
77661333610936;25.5956;-8.1496;24.4000;
77661343610936;25.6444;-8.1862;24.2780;
77661353610936;25.7054;-8.2106;24.2292;
77661363610936;25.5590;-8.2106;24.3878;
77661373610936;25.5956;-8.2350;24.3146;
77661383610936;25.6688;-8.2350;24.1316;
77661393610936;25.6566;-8.2228;24.1194;
77661403610936;25.6078;-8.2350;24.1926;
77661413610936;25.5834;-8.2350;24.2292;
77661423610936;25.6200;-8.1862;24.1804;
77661433610936;25.5224;-8.1618;24.2048;
77661443610936;25.6200;-8.1374;24.0706;
77661453610936;25.6078;-8.0886;24.0218;
77661463610936;25.5102;-8.0764;24.1926;
77661473610936;25.4248;-8.1008;24.3024;
77661483610936;25.4004;-8.0642;24.2780;
77661493610936;25.4492;-7.9910;24.3024;
77661503610936;25.3272;-7.9300;24.5098;
77661513610936;25.2784;-7.8324;24.6440;
77661523610936;25.2662;-7.7714;24.7904;
77661533610936;25.1808;-7.6982;24.9978;
77661543610936;25.0100;-7.5762;25.2418;
77661553610936;24.9978;-7.3932;25.3760;
77661563610936;25.1076;-7.2346;25.3272;
77661573610936;25.1198;-7.1004;25.2540;
77661583610936;25.2662;-6.9296;25.1076;
77661593610936;25.4370;-6.7710;24.9612;
77661603610936;25.5468;-6.5758;24.7782;
77661613610936;25.6078;-6.4172;24.7538;
77661623610936;25.7420;-6.2586;24.6562;
77661633610936;25.7786;-6.1122;24.5464;
77661643610936;25.6444;-6.0390;24.6806;
77661653610936;25.5712;-5.9170;24.8026;
77661663610936;25.5468;-5.8194;24.8148;
77661673610936;25.4492;-5.6974;24.9246;
77661683610936;25.3516;-5.6120;25.0588;
77661693610936;25.3638;-5.5022;25.0100;
77661703610936;25.3516;-5.3802;24.9734;
77661713610936;25.2906;-5.2948;25.0588;
77661723610936;25.2052;-5.1118;25.0954;
77661733610936;25.1686;-4.9898;25.2174;
77661743610936;25.0954;-4.8678;25.3150;
77661753610936;25.0588;-4.7702;25.3150;
77661763610936;25.0100;-4.5872;25.3394;
77661773610936;25.0954;-4.4042;25.4004;
77661783610936;25.1320;-4.1968;25.3760;
77661793610936;25.3394;-4.0138;25.2052;
77661803610936;25.6322;-3.8186;24.9490;
77661813610936;25.8152;-3.6356;24.6318;
77661823610936;25.8274;-3.4526;24.5830;
77661833610936;26.0348;-3.2940;24.3146;
77661843610936;26.3520;-3.1110;23.9242;
77661853610936;26.4740;-2.9402;23.5460;
77661863610936;26.5838;-2.8182;23.3142;
77661873610936;26.6692;-2.6840;23.2776;
77661883610936;26.6814;-2.6474;23.2288;
77661893610936;26.7302;-2.5620;23.1800;
77661903610936;26.9742;-2.5010;22.9360;
77661913610936;26.9742;-2.4034;22.9726;
77661923610936;26.8888;-2.4034;23.0580;
