Sensor: bmi160 Gyroscope Non-wakeup
Vendor: BOSCH
TimestampGyro [ns]; GyroX [rad/s]; GyroY [rad/s]; GyroZ [rad/s]
4053441713454273;0.0073;-0.0005;-0.0041;
4053441723559013;0.0031;-0.0005;0.0001;
4053441733663804;0.0031;-0.0005;-0.0073;
4053441743755367;0.0031;-0.0016;-0.0073;
4053441753860158;0.0052;-0.0005;-0.0084;
4053441763964950;0.0041;-0.0005;-0.0095;
4053441774048856;0.0031;0.0005;-0.0073;
4053441784153648;0.0031;-0.0005;-0.0084;
4053441794258388;0.0020;-0.0016;-0.0095;
4053441804398961;0.0020;0.0005;-0.0116;
4053441814480367;0.0031;0.0027;-0.0116;
4053441824585158;0.0031;0.0027;-0.0105;
4053441834689950;0.0041;0.0005;-0.0095;
4053441844823283;-0.0001;0.0005;-0.0105;
4053441854928075;0.0009;-0.0005;-0.0084;
4053441865032815;0.0041;-0.0016;-0.0084;
4053441875121877;0.0031;-0.0016;-0.0084;
4053441885226617;0.0020;0.0005;-0.0084;
4053441895331408;0.0031;-0.0005;-0.0095;
4053441905432971;0.0041;0.0005;-0.0073;
4053441915537763;0.0052;0.0005;-0.0063;
4053441925642502;0.0063;0.0016;-0.0063;
4053441935736148;0.0084;0.0005;-0.0073;
4053441945840940;0.0073;-0.0005;-0.0063;
4053441955945679;0.0031;-0.0005;-0.0052;
4053441966062815;0.0009;0.0005;-0.0052;
4053441976167554;-0.0001;0.0027;-0.0041;
4053441986272294;-0.0023;0.0059;-0.0020;
4053441996359638;-0.0033;0.0080;0.0012;
4053442006464481;-0.0044;0.0059;0.0076;
4053442016569169;-0.0065;0.0016;0.0119;
4053442026669117;-0.0076;0.0005;0.0193;
4053442036773908;-0.0087;0.0027;0.0278;
4053442046878648;-0.0108;0.0037;0.0342;
4053442057004117;-0.0119;0.0069;0.0427;
4053442067108908;-0.0119;0.0069;0.0470;
4053442077213648;-0.0150;0.0048;0.0534;
4053442087310627;-0.0172;0.0016;0.0598;
4053442097415367;-0.0268;0.0037;0.0651;
4053442107520106;-0.0374;0.0069;0.0683;
4053442117611617;-0.0502;0.0069;0.0726;
4053442127716408;-0.0566;0.0059;0.0790;
4053442137821148;-0.0630;0.0059;0.0832;
4053442147938179;-0.0662;0.0069;0.0885;
4053442158043023;-0.0630;0.0059;0.0949;
4053442168147711;-0.0609;0.0069;0.1003;
4053442178251513;-0.0619;0.0080;0.1077;
4053442188356304;-0.0619;0.0080;0.1152;
4053442198461096;-0.0619;0.0059;0.1205;
4053442208562450;-0.0619;0.0059;0.1237;
4053442218667242;-0.0619;0.0059;0.1269;
4053442228771981;-0.0555;0.0037;0.1312;
4053442238919586;-0.0534;0.0048;0.1344;
4053442249024325;-0.0640;0.0091;0.1365;
4053442259129065;-0.0800;0.0101;0.1354;
4053442269191200;-0.0916;0.0091;0.1375;
4053442279295992;-0.1012;0.0048;0.1386;
4053442289400731;-0.1065;0.0016;0.1397;
4053442299507138;-0.1087;0.0037;0.1418;
4053442309611981;-0.1065;0.0069;0.1439;
4053442319716669;-0.1044;0.0080;0.1461;
4053442329828179;-0.1012;0.0091;0.1493;
4053442339932971;-0.0948;0.0069;0.1493;
4053442350037763;-0.0907;0.0027;0.1503;
4053442360166408;-0.0864;0.0016;0.1525;
4053442370271200;-0.0768;0.0005;0.1535;
4053442380375992;-0.0683;0.0027;0.1546;
4053442390456513;-0.0609;0.0048;0.1567;
4053442400561304;-0.0491;0.0059;0.1578;
4053442410666096;-0.0395;0.0048;0.1578;
4053442420764013;-0.0395;0.0027;0.1567;
4053442430868856;-0.0406;0.0016;0.1557;
4053442440973596;-0.0395;0.0005;0.1546;
4053442451097919;-0.0395;0.0016;0.1525;
4053442461202711;-0.0385;0.0037;0.1514;
4053442471307450;-0.0395;0.0048;0.1471;
4053442481408440;-0.0427;0.0048;0.1418;
4053442491513231;-0.0534;0.0059;0.1375;
4053442501617919;-0.0736;0.0048;0.1312;
4053442511719481;-0.0959;0.0048;0.1226;
4053442521824273;-0.1140;0.0048;0.1162;
4053442531929013;-0.1289;0.0027;0.1120;
4053442542033023;-0.1417;0.0027;0.1067;
4053442552137763;-0.1555;0.0048;0.1003;
4053442562242554;-0.1662;0.0037;0.0949;
4053442572361773;-0.1726;0.0037;0.0896;
4053442582466565;-0.1800;0.0016;0.0843;
4053442592571304;-0.1917;-0.0016;0.0800;
4053442602668544;-0.2099;-0.0091;0.0768;
4053442612773336;-0.2184;-0.0091;0.0694;
4053442622878075;-0.2205;-0.0037;0.0619;
4053442632983856;-0.2173;0.0005;0.0598;
4053442643088648;-0.2056;0.0048;0.0566;
4053442653193388;-0.1949;0.0069;0.0534;
4053442663297606;-0.2003;0.0016;0.0502;
4053442673402346;-0.2003;0.0005;0.0481;
4053442683507138;-0.1513;-0.0016;0.0885;
4053442693608596;-0.1023;-0.0027;0.0555;
4053442703713388;-0.1523;-0.0005;-0.0786;
4053442713818179;-0.2610;0.0016;-0.0892;
4053442723918596;-0.3132;0.0005;-0.0073;
4053442734023388;-0.2397;0.0027;0.0491;
4053442744128127;-0.1108;0.0069;0.0449;
4053442754228023;-0.0790;0.0027;0.0172;
4053442764332815;-0.1108;0.0037;-0.0041;
4053442774437554;-0.1033;0.0069;-0.0157;
4053442784545158;-0.0459;0.0069;-0.0189;
4053442794649950;0.0105;0.0069;-0.0041;
4053442804754690;-0.0065;-0.0005;0.0161;
4053442814897502;-0.0140;-0.0101;0.0161;
4053442825002398;-0.0140;-0.0144;0.0023;
4053442835107242;-0.0023;-0.0091;-0.0095;
4053442845167033;0.0148;0.0016;0.0001;
4053442855271929;0.0286;0.0048;0.0204;
