Sensor: bosch_bmp380 Pressure Sensor Non-wakeup
Vendor: Bosch
TimestampPres [ns]; Pres [mBar]
2764871004318213;862.8975;
2764871044347692;862.8925;
2764871084350609;862.8862;
2764871124348213;862.8887;
2764871164346130;862.8837;
2764871204349567;862.8837;
2764871244348734;862.8750;
2764871284347484;862.8775;
2764871324347484;862.8812;
2764871364348213;862.8875;
2764871404348526;862.8800;
2764871444346963;862.8775;
2764871484350297;862.8737;
2764871524355297;862.8687;
2764871564354203;862.8662;
2764871604355297;862.8687;
2764871644350609;862.8712;
2764871684352380;862.8687;
2764871724348213;862.8687;
2764871764323630;862.8637;
2764871804324880;862.8662;
2764871844322692;862.8637;
2764871884334463;862.8538;
2764871924349047;862.8550;
2764871964352119;862.8562;
2764872004361234;862.8538;
2764872044349047;862.8513;
2764872084346651;862.8550;
2764872124350036;862.8550;
2764872164346442;862.8575;
2764872204347484;862.8562;
2764872244345401;862.8637;
2764872284354776;862.8675;
2764872324351338;862.8675;
2764872364348526;862.8687;
2764872404348213;862.8762;
2764872444352380;862.8775;
2764872484351859;862.8800;
2764872524349776;862.8787;
2764872564350817;862.8787;
2764872604350036;862.8775;
2764872644349567;862.8687;
2764872684341234;862.8650;
2764872724322901;862.8662;
2764872764344047;862.8700;
2764872804323942;862.8675;
2764872844322067;862.8637;
2764872884348734;862.8675;
2764872924348213;862.8637;
2764872964348213;862.8675;
2764873004349776;862.8737;
2764873044345869;862.8712;
2764873084349047;862.8700;
2764873124347953;862.8662;
2764873164346442;862.8662;
2764873204347172;862.8637;
2764873244347692;862.8650;
2764873284350297;862.8637;
2764873324358109;862.8612;
2764873364349776;862.8625;
2764873404346651;862.8575;
2764873444351859;862.8538;
2764873484349255;862.8587;
2764873524351859;862.8625;
2764873564354463;862.8625;
2764873604349047;862.8675;
2764873644325036;862.8712;
2764873684334567;862.8837;
2764873724324203;862.8900;
2764873764334619;862.8975;
2764873804351338;862.8962;
2764873844350036;862.8962;
2764873884347172;862.8987;
2764873924347484;862.9000;
2764873964350609;862.9012;
2764874004359151;862.8987;
2764874044351651;862.8962;
2764874084349567;862.8950;
2764874124350609;862.8887;
2764874164352380;862.8975;
2764874204349047;862.8937;
2764874244349776;862.8937;
2764874284348213;862.8962;
