Sensor: bmi160 Gyroscope Non-wakeup
Vendor: BOSCH
TimestampGyro [ns]; GyroX [rad/s]; GyroY [rad/s]; GyroZ [rad/s]
2670108213289050;0.0015;-0.0036;0.0119;
2670108223384206;-0.0017;-0.0015;0.0172;
2670108233480300;-0.0028;-0.0015;0.0108;
2670108243606498;-0.0028;-0.0025;0.0065;
2670108253708008;-0.0028;-0.0036;0.0065;
2670108263827019;-0.0017;-0.0015;0.0076;
2670108273908894;-0.0028;-0.0015;0.0065;
2670108284028477;-0.0060;-0.0004;0.0065;
2670108294119935;-0.0071;-0.0015;0.0044;
2670108304221915;-0.0081;-0.0004;0.0033;
2670108314325456;-0.0124;-0.0004;0.0001;
2670108324433477;-0.0156;-0.0004;-0.0009;
2670108334532592;-0.0166;0.0017;-0.0009;
2670108344644415;-0.0209;0.0017;-0.0020;
2670108354746498;-0.0230;0.0017;-0.0041;
2670108364880352;-0.0241;0.0017;-0.0052;
2670108374965040;-0.0209;0.0017;-0.0041;
2670108385049310;-0.0188;0.0028;-0.0041;
2670108395161081;-0.0166;0.0028;-0.0031;
2670108405261290;-0.0124;0.0028;-0.0031;
2670108415363894;-0.0092;0.0028;-0.0020;
2670108425470665;-0.0071;0.0017;-0.0009;
2670108435569310;-0.0039;0.0007;-0.0020;
2670108445678842;0.0015;0.0007;0.0012;
2670108455790352;0.0025;-0.0015;0.0023;
2670108465884623;0.0025;-0.0015;0.0023;
2670108475999727;0.0015;-0.0025;0.0044;
2670108486101810;0.0015;-0.0015;0.0033;
2670108496206915;0.0015;0.0007;0.0033;
2670108506296602;0.0015;-0.0004;0.0065;
2670108516413685;0.0004;-0.0004;0.0087;
2670108526527956;-0.0007;-0.0036;0.0065;
2670108536623165;-0.0017;-0.0047;0.0087;
2670108546738685;-0.0017;-0.0047;0.0097;
2670108556835769;0.0004;-0.0068;0.0076;
2670108566933894;0.0004;-0.0068;0.0087;
2670108577066498;-0.0017;-0.0047;0.0097;
2670108587205248;-0.0028;-0.0047;0.0108;
2670108597253373;-0.0028;-0.0036;0.0129;
2670108607342748;-0.0039;-0.0057;0.0108;
2670108617462383;-0.0039;-0.0057;0.0097;
2670108627578894;-0.0049;-0.0057;0.0097;
2670108637677644;-0.0060;-0.0047;0.0108;
2670108647818998;-0.0060;-0.0036;0.0097;
2670108657886185;-0.0060;-0.0036;0.0097;
2670108667970873;-0.0049;-0.0025;0.0087;
2670108678095560;-0.0039;-0.0047;0.0044;
2670108688222331;-0.0039;-0.0036;0.0033;
2670108698326081;-0.0049;-0.0025;0.0033;
2670108708398477;-0.0039;-0.0036;0.0012;
2670108718532227;-0.0028;-0.0025;-0.0009;
2670108728626810;-0.0028;-0.0015;-0.0009;
2670108738736498;-0.0028;-0.0015;-0.0041;
2670108748847852;-0.0049;-0.0004;-0.0052;
2670108758947644;-0.0028;-0.0015;-0.0052;
2670108769049519;-0.0017;0.0007;-0.0041;
2670108779152956;-0.0017;0.0007;-0.0031;
2670108789251394;-0.0028;-0.0004;-0.0041;
