Sensor: bmi160 Accelerometer Non-wakeup
Vendor: BOSCH
TimestampAcc [ns]; AccX [m/s^2]; AccY [m/s^2]; AccZ [m/s^2]
3101539169568460;-9.5366;-0.2812;-2.0883;
3101539179670804;-9.5414;-0.2477;-2.0210;
3101539189755023;-9.5342;-0.2189;-1.9923;
3101539199860648;-9.5342;-0.1663;-1.9947;
3101539209955075;-9.5438;-0.1567;-2.0378;
3101539220060700;-9.5797;-0.1352;-2.0306;
3101539230157731;-9.5868;-0.1208;-2.0330;
3101539240270335;-9.5390;-0.1113;-2.0569;
3101539250410179;-9.5172;-0.1543;-2.0740;
3101539260513408;-9.5100;-0.1831;-2.0210;
3101539270625856;-9.5291;-0.1711;-1.9923;
3101539280692523;-9.5557;-0.1448;-2.0330;
3101539290817210;-9.5438;-0.1161;-2.0617;
3101539300924398;-9.5076;-0.1065;-2.1003;
3101539311005908;-9.5100;-0.0583;-2.1170;
3101539321133669;-9.5414;-0.0224;-2.1123;
3101539331243044;-9.5315;0.0015;-2.0740;
3101539341346794;-9.5342;-0.0009;-2.1218;
3101539351472939;-9.5315;-0.0559;-2.0955;
3101539361564085;-9.5052;-0.2070;-2.1218;
3101539371675127;-9.5004;-0.3963;-2.0883;
3101539381782523;-9.5342;-0.4657;-2.0812;
3101539391878304;-9.5291;-0.4537;-2.0812;
3101539401991898;-9.5004;-0.4705;-2.1625;
3101539412100752;-9.4980;-0.5423;-2.2032;
3101539422217210;-9.4932;-0.5901;-2.1793;
3101539432321169;-9.5315;-0.7172;-2.1697;
3101539442428252;-9.5195;-0.8803;-2.1769;
3101539452526585;-9.5342;-1.0597;-2.1458;
3101539462635648;-9.5148;-1.2084;-2.1075;
3101539472746585;-9.5414;-1.1725;-2.0186;
3101539482851585;-9.5868;-1.0789;-1.9756;
3101539492959919;-9.5964;-0.9855;-2.1218;
3101539503076221;-9.5486;-0.7627;-2.4571;
3101539513173148;-9.5004;-0.2692;-3.0942;
3101539523279085;-9.3855;0.3607;-3.6523;
3101539533388981;-9.2731;-0.2453;-2.4691;
3101539543499710;-9.6706;-1.1028;-1.5326;
3101539553602210;-9.8504;-1.1052;-1.8033;
3101539563724606;-9.4095;-1.1797;-1.8081;
3101539573821481;-9.3162;-1.0884;-2.3853;
3101539583928981;-9.5940;-1.2347;-3.0823;
3101539594037627;-9.7065;-1.4169;-3.0655;
3101539604150960;-9.4956;-1.3448;-2.5265;
3101539614254398;-9.4717;-1.1653;-2.0740;
3101539624359710;-9.5964;-1.0358;-1.8392;
3101539634466481;-9.6395;-0.9999;-1.5972;
3101539644569189;-9.6562;-1.0071;-1.6857;
3101539654678148;-9.7089;-0.9497;-2.1960;
3101539664786794;-9.5749;-1.0549;-2.5504;
3101539674888877;-9.3903;-1.1414;-2.6417;
3101539685002939;-9.3712;-1.2251;-2.7254;
3101539695110856;-9.4932;-1.1677;-2.6728;
3101539705218564;-9.6993;-1.0693;-2.3252;
3101539715319606;-9.7089;-0.9592;-1.9181;
3101539725425648;-9.5653;-0.8608;-1.8727;
3101539735534398;-9.3832;-0.8010;-2.1194;
3101539745641689;-9.3927;-0.7364;-2.2463;
3101539755750960;-9.4789;-0.6383;-2.2343;
3101539765860231;-9.5124;-0.5853;-2.4260;
3101539775960439;-9.5581;-0.6311;-2.7422;
3101539786073669;-9.4789;-0.7244;-2.6560;
3101539796176064;-9.3138;-0.8297;-2.2534;
3101539806274814;-9.4167;-0.8994;-2.2152;
3101539816400544;-9.6371;-0.8273;-2.3973;
3101539826511377;-9.5195;-0.7053;-2.1745;
3101539836612054;-9.3760;-0.6144;-1.9110;
3101539846722835;-9.4190;-0.5925;-1.8272;
3101539856836794;-9.3760;-0.5614;-1.7025;
3101539866952887;-9.3712;-0.4705;-1.7145;
3101539877038252;-9.4980;-0.3194;-2.1003;
3101539887148148;-9.6945;-0.0440;-2.6752;
3101539897252731;-9.6299;0.2626;-2.8669;
3101539907358669;-9.2656;0.3033;-2.6417;
3101539917467627;-9.1125;0.2363;-2.6417;
