TimestampGNSS [ns]; UTC time [ms]; Lat [deg]; Lon [deg]; Height [m]; Speed [m/s]; Heading [deg]; Hor Acc [m]; Vert Acc [m]; Speed Acc [m/s]; Heading Acc [deg]
81847796030892;1653749746448;40.240543580000;-111.680888360000;1366.0298;1.3700;4.7000;5.43054628;10.55929565;0.33105892;4.24819708;
81848838502559;1653749748000;40.240586040000;-111.680880650000;1361.6978;2.4000;351.5000;4.24872398;7.30191708;1.07912004;12.97169399;
81849839612715;1653749749000;40.240629690000;-111.680884390000;1361.2382;3.6100;354.0000;3.79009247;5.43948793;1.11139548;17.17594337;
81850849961464;1653749750000;40.240663410000;-111.680890020000;1363.6431;4.8400;356.6000;3.79009247;3.81870627;0.12529965;0.82205260;
81851841417349;1653749751000;40.240700330000;-111.680893860000;1364.4772;4.7300;357.2000;3.79009247;3.16251922;0.64815122;7.04601097;
81852846678130;1653749752000;40.240738080000;-111.680896000000;1362.9460;4.7600;357.4000;3.79009247;3.16307878;1.18713939;13.31824493;
81853847901463;1653749753000;40.240800370000;-111.680887570000;1363.8312;7.2300;1.3000;3.79009247;2.94972491;0.82328612;5.65539980;
81854845041202;1653749754000;40.240869960000;-111.680894670000;1363.9603;6.9900;355.1000;3.79009247;2.50000000;0.23853721;1.23681462;
81855840776775;1653749755000;40.240938000000;-111.680904150000;1364.8925;7.4600;350.3000;3.79009247;2.50000000;0.05830952;0.25869569;
81856857427556;1653749756000;40.241005940000;-111.680926550000;1364.5122;7.4900;345.5000;3.79009247;2.50000000;0.16124515;0.74822575;
81857845828336;1653749757000;40.241069720000;-111.680952640000;1364.7280;7.0500;340.5000;3.79009247;2.50000000;0.47801673;2.65582752;
81858849592503;1653749758000;40.241133080000;-111.680981480000;1365.1293;7.3200;341.6000;3.79009247;2.50000000;0.71589106;4.18115902;
81859844788388;1653749759000;40.241199020000;-111.681004120000;1365.4316;7.6400;348.5000;3.79009247;2.50000000;0.39698866;2.26843882;
81860851703283;1653749760000;40.241269750000;-111.681015100000;1365.1840;7.4600;352.7000;3.79009247;2.50000000;0.04472136;0.23189570;
81861844836564;1653749761000;40.241340070000;-111.681022580000;1365.8922;7.3900;357.3000;3.79009247;2.50000000;0.05385165;0.24358810;
81862839254585;1653749762000;40.241408080000;-111.681023840000;1366.3278;7.4800;358.4000;3.79009247;2.50000000;0.05385165;0.25516611;
81863855250678;1653749763000;40.241475280000;-111.681025760000;1365.9396;7.5400;359.5000;3.79009247;2.50000000;0.05385165;0.24780646;
81864840287188;1653749764000;40.241539290000;-111.681026440000;1365.9016;7.5500;0.4000;3.79009247;2.50000000;0.05385165;0.24466810;
81865855242240;1653749765000;40.241605070000;-111.681029470000;1365.9336;7.3600;359.4000;3.79009247;2.50000000;0.15652476;0.67641306;
81866850188958;1653749766000;40.241662620000;-111.681034690000;1366.0840;6.2200;356.5000;3.79009247;2.50000000;0.15652476;0.81697571;
81867841540051;1653749767000;40.241716970000;-111.681039510000;1366.3632;5.8500;355.7000;3.79009247;2.50000000;0.61032778;5.59231329;
81868850104426;1653749768000;40.241761910000;-111.681040430000;1366.0630;5.2900;359.8000;3.79009247;2.50000000;1.07480228;9.36808395;
81869846686457;1653749769000;40.241819390000;-111.681033730000;1366.5927;6.3500;4.0000;3.79009247;2.50000000;0.43266615;2.50916004;
81870845704165;1653749770000;40.241870970000;-111.681041920000;1366.6121;5.8000;356.8000;3.79009247;2.50000000;0.83737683;7.23061514;
81871843465310;1653749771000;40.241917970000;-111.681043320000;1367.2213;5.0600;355.3000;3.79009247;2.50000000;1.10981977;3.61183047;
81872844667497;1653749772000;40.241963810000;-111.681042450000;1366.9485;4.8600;350.9000;3.79009247;2.50000000;1.13740933;8.49721336;
81873847752966;1653749773000;40.242003080000;-111.681039250000;1366.3467;4.6600;354.9000;3.79009247;2.50000000;1.43589687;13.20277405;
81874845220778;1653749774000;40.242047340000;-111.681037330000;1366.2589;4.6300;2.1000;3.79009247;2.57572317;1.50266433;18.57853889;
81875848784059;1653749775000;40.242085090000;-111.681030080000;1366.3663;4.3900;4.2000;3.79159427;2.72119498;1.50266433;19.53282738;
81876854500048;1653749776000;40.242125150000;-111.681033220000;1366.8707;4.0700;4.1000;3.79009247;2.50829148;1.06850362;3.97939539;
81877838886141;1653749777000;40.242158560000;-111.681030600000;1367.1312;3.6100;6.3000;3.79009247;2.56301355;1.38311243;4.69190502;
81878855089422;1653749778000;40.242191110000;-111.681029200000;1367.1807;3.3200;7.5000;3.79009247;2.74084997;1.42298985;5.40116882;
81879854140099;1653749779000;40.242212950000;-111.681025480000;1367.5552;2.3400;6.4000;3.79009247;2.85883069;1.45825243;6.15117979;
81880852819421;1653749780000;40.242223280000;-111.681025670000;1367.0881;1.3500;344.9000;3.79009247;2.84049129;1.45825243;6.91524839;
81881840897546;1653749781000;40.242217700000;-111.681029970000;1368.2981;0.0000;-3000.0000;3.79009247;3.02813029;0.07211103;-1.00000000;
