Sensor: bmi160 Gyroscope Non-wakeup
Vendor: BOSCH
TimestampGyro [ns]; GyroX [rad/s]; GyroY [rad/s]; GyroZ [rad/s]
3101508691677910;0.0409;-0.0035;0.0193;
3101508701818952;0.0451;-0.0003;0.0214;
3101508711921608;0.0611;-0.0003;0.0236;
3101508722035618;0.0771;0.0029;0.0278;
3101508732135045;0.0856;0.0040;0.0332;
3101508742236087;0.0877;0.0040;0.0374;
3101508752332441;0.0803;0.0051;0.0417;
3101508762406868;0.0718;0.0040;0.0470;
3101508772555462;0.0601;0.0040;0.0534;
3101508782690775;0.0430;0.0061;0.0587;
3101508792745514;0.0217;0.0104;0.0640;
3101508802882129;0.0015;0.0125;0.0694;
3101508812977441;-0.0134;0.0136;0.0758;
3101508823106504;-0.0156;0.0115;0.0832;
3101508833194681;-0.0081;0.0136;0.0949;
3101508843295618;0.0164;0.0168;0.1067;
3101508853422598;0.0419;0.0157;0.1205;
3101508863505879;0.0750;0.0178;0.1375;
3101508873623848;0.1027;0.0221;0.1535;
3101508883726139;0.1154;0.0264;0.1631;
3101508893829889;0.1293;0.0285;0.1738;
3101508903951035;0.1474;0.0274;0.1844;
3101508914044733;0.1719;0.0274;0.1961;
3101508924148795;0.2028;0.0253;0.2068;
3101508934266191;0.2348;0.0306;0.2185;
3101508944367441;0.2582;0.0370;0.2249;
3101508954470983;0.2688;0.0413;0.2313;
3101508964585358;0.2561;0.0423;0.2377;
3101508974685723;0.2188;0.0445;0.2387;
3101508984799889;0.1623;0.0445;0.2377;
3101508994907806;0.0984;0.0445;0.2366;
3101509005016868;0.0419;0.0477;0.2366;
3101509015114473;-0.0145;0.0519;0.2355;
3101509025223379;-0.0634;0.0541;0.2377;
3101509035334785;-0.0655;0.0594;0.2366;
3101509045438900;-0.0602;0.0594;0.2409;
3101509055545254;-0.0623;0.0562;0.2462;
3101509065656087;-0.0602;0.0530;0.2473;
3101509075765931;-0.0602;0.0519;0.2505;
3101509085869316;-0.0602;0.0509;0.2537;
3101509095977025;-0.0602;0.0519;0.2579;
3101509106080462;-0.0623;0.0530;0.2600;
3101509116187650;-0.0634;0.0530;0.2611;
3101509126298639;-0.0655;0.0541;0.2622;
3101509136403639;-0.0666;0.0562;0.2675;
3101509146512129;-0.0687;0.0594;0.2760;
3101509156616920;-0.0708;0.0615;0.2835;
3101509166721973;-0.0719;0.0605;0.2920;
3101509176838014;-0.0740;0.0605;0.2995;
3101509186943118;-0.0676;0.0626;0.3080;
3101509197055358;-0.0581;0.0636;0.3176;
3101509207156712;-0.0431;0.0668;0.3250;
3101509217266348;-0.0252;0.0690;0.3325;
3101509227374577;-0.0156;0.0722;0.3378;
3101509237478587;-0.0177;0.0743;0.3410;
3101509247583066;-0.0314;0.0743;0.3431;
3101509257703535;-0.0527;0.0754;0.3431;
3101509267809889;-0.0698;0.0754;0.3453;
3101509277920202;-0.0804;0.0732;0.3453;
3101509288023743;-0.0794;0.0722;0.3474;
3101509298129056;-0.0687;0.0722;0.3485;
3101509308229889;-0.0538;0.0743;0.3463;
3101509318339889;-0.0357;0.0732;0.3463;
3101509328449368;-0.0188;0.0743;0.3442;
3101509338551348;-0.0028;0.0722;0.3442;
3101509348650150;0.0121;0.0722;0.3410;
3101509358781452;0.0366;0.0668;0.3389;
3101509368864316;0.0569;0.0573;0.3378;
3101509378983691;0.0632;0.0498;0.3378;
3101509389118952;0.0387;0.0402;0.3229;
3101509399194056;-0.1358;0.0040;0.2984;
3101509409310098;-0.2125;-0.0056;0.3037;
3101509419407337;-0.0262;0.0541;0.3133;
3101509429509473;0.1527;0.1115;0.3261;
3101509439628431;0.2731;0.1232;0.3144;
3101509449722389;0.2411;0.0881;0.2856;
3101509459852806;0.0569;0.0328;0.2803;
3101509469949629;-0.0166;0.0125;0.2899;
3101509480049264;0.1037;0.0306;0.2963;
3101509490160202;0.3051;0.0679;0.2952;
3101509500267806;0.4830;0.0956;0.2931;
3101509510355879;0.5682;0.0935;0.2973;
3101509520490098;0.5501;0.0722;0.3091;
3101509530597077;0.5106;0.0445;0.3133;
3101509540694837;0.4915;0.0210;0.3069;
3101509550825202;0.4499;0.0146;0.2941;
3101509560914264;0.3509;0.0264;0.2792;
3101509571016087;0.2081;0.0423;0.2632;
3101509581121348;0.0877;0.0530;0.2462;
3101509591263639;0.0068;0.0583;0.2281;
3101509601342702;-0.0410;0.0498;0.2153;
3101509611446764;-0.0346;0.0370;0.2100;
3101509621541920;-0.0517;0.0296;0.2121;
3101509631651712;-0.1198;0.0328;0.2121;
3101509641758952;-0.1784;0.0391;0.1993;
3101509651874056;-0.2061;0.0498;0.1823;
3101509661997025;-0.2573;0.0541;0.1812;
3101509672098587;-0.3137;0.0679;0.1908;
3101509682195983;-0.3403;0.0839;0.1876;
3101509692304160;-0.3340;0.0839;0.1780;
3101509702410462;-0.3361;0.0700;0.1748;
3101509712536087;-0.3574;0.0626;0.1770;
3101509722676816;-0.3627;0.0573;0.1812;
3101509732719368;-0.3553;0.0381;0.1876;
3101509742855775;-0.3627;0.0051;0.1919;
3101509752941504;-0.3872;-0.0077;0.1791;
3101509763053275;-0.4320;0.0093;0.1684;
3101509773162285;-0.4575;0.0253;0.1642;
3101509783271243;-0.4320;0.0317;0.1620;
3101509793381712;-0.4043;0.0381;0.1589;
3101509803490670;-0.3861;0.0402;0.1578;
3101509813599681;-0.3755;0.0338;0.1589;
3101509823700150;-0.3766;0.0317;0.1610;
3101509833809160;-0.3723;0.0285;0.1652;
3101509843918118;-0.3744;0.0125;0.1684;
3101509854037962;-0.3957;0.0040;0.1695;
3101509864146973;-0.4298;0.0029;0.1674;
3101509874255931;-0.4469;0.0040;0.1716;
3101509884346504;-0.4437;-0.0067;0.1770;
3101509894455514;-0.4565;-0.0056;0.1791;
3101509904564473;-0.5076;0.0317;0.1759;
3101509914669004;-0.5459;0.0466;0.1642;
3101509924778014;-0.5257;0.0104;0.1589;
3101509934886973;-0.4980;0.0040;0.1620;
3101509945004316;-0.5321;0.0328;0.1578;
3101509955113327;-0.5513;0.0317;0.1493;
3101509965222285;-0.5278;-0.0024;0.1375;
3101509975307181;-0.5406;-0.0258;0.1237;
