Sensor: OnePlus Fusion Light Sensor
Vendor: OnePlus
TimestampLight [ns]; Light [lux]
687405709024856;8405.0000;
687405842326940;8401.0000;
687405909013398;8431.0000;
687406042345586;8523.0000;
687406109014492;8800.0000;
687406242347252;9355.0000;
687406309009075;8790.0000;
687406442339440;8260.0000;
687406575647669;9052.0000;
687406642315273;8357.0000;
687406775672044;8787.0000;
687406842341940;9180.0000;
687406975645325;10300.0000;
687407042337565;11265.0000;
687407175668294;11142.0000;
687407242340742;10701.0000;
687407375672148;10161.0000;
687407442327044;9865.0000;
687407575642825;9500.0000;
687407642312356;9141.0000;
687407775662148;8722.0000;
687407842329231;8289.0000;
687407975636731;3941.0000;
687408108998398;3715.0000;
687408175662252;3465.0000;
687408308971419;3202.0000;
687408375659440;3351.0000;
687408508996940;3495.0000;
687408575634440;3464.0000;
687408708987773;3371.0000;
687408775657252;3330.0000;
687408908990481;3330.0000;
687408975626002;3300.0000;
687409108990273;3280.0000;
687409175650794;2980.0000;
687409309016419;2572.0000;
687409375650065;2437.0000;
687409508978659;2556.0000;
687409642309544;2684.0000;
687409708980586;2854.0000;
687409842315377;3110.0000;
687409908980898;3361.0000;
687410042312356;3405.0000;
687410108951940;3535.0000;
687410242309492;3616.0000;
687410308971836;3570.0000;
687410442272356;3517.0000;
687410508970065;3644.0000;
687410642303398;3950.0000;
687410708967981;4122.0000;
687410842301575;8303.0000;
687410975635898;7675.0000;
687411042304023;3786.0000;
687411175628919;3770.0000;
687411242301627;3930.0000;
687411375627356;4148.0000;
687411442268398;4244.0000;
687411575607669;4267.0000;
687411642289752;4153.0000;
687411775597669;4070.0000;
687411842284909;4165.0000;
687411975621315;4286.0000;
687412042295169;4283.0000;
687412175623659;4255.0000;
687412242293606;4288.0000;
687412375611315;4337.0000;
687412508952877;4450.0000;
687412575596836;4394.0000;
687412708949231;4312.0000;
687412775612409;4377.0000;
687412908938711;4461.0000;
687412975585690;4394.0000;
687413108943919;4312.0000;
687413175614648;4292.0000;
687413308939544;4492.0000;
687413375607565;4434.0000;
687413508942669;4370.0000;
687413575581106;4358.0000;
687413708932877;4380.0000;
687413775598606;4333.0000;
687413908909648;4323.0000;
687414042272148;4303.0000;
687414108936106;4314.0000;
687414242241106;4293.0000;
687414308930690;4267.0000;
687414442265742;4294.0000;
687414508928190;4363.0000;
687414642265586;4305.0000;
687414708932669;4238.0000;
687414842265586;4165.0000;
687414908901106;4142.0000;
687415042282669;4063.0000;
687415108929856;4163.0000;
687415242232409;4235.0000;
687415375584127;4072.0000;
687415442255377;4043.0000;
687415575559127;3859.0000;
687415642251002;3798.0000;
687415775579648;3930.0000;
687415842248711;4010.0000;
687415975577825;3995.0000;
687416042246106;4079.0000;
687416175577565;4087.0000;
687416242244127;4042.0000;
687416375557565;3993.0000;
687416442246523;3982.0000;
687416575572981;3926.0000;
687416642243711;3881.0000;
687416775583502;3870.0000;
687416908903502;3842.0000;
687416975568919;3780.0000;
687417108900690;3738.0000;
687417175542565;3720.0000;
687417308900742;3742.0000;
687417375541523;3682.0000;
687417508894752;3379.0000;
687417575560586;3405.0000;
687417708870481;3455.0000;
687417775534856;3378.0000;
687417908896211;3361.0000;
687417975560169;3480.0000;
687418108892669;3789.0000;
687418175531419;3793.0000;
687418308892148;3681.0000;
687418442225481;3662.0000;
687418508895586;3689.0000;
687418642222356;3795.0000;
687418708861002;3803.0000;
687418842218242;3754.0000;
687418908886315;3663.0000;
687419042242565;3680.0000;
687419108881627;3691.0000;
687419242214440;3795.0000;
687419308883606;3847.0000;
687419442215586;3860.0000;
687419508852252;3940.0000;
687419642211419;4014.0000;
687419775539231;4086.0000;
687419842183086;4161.0000;
687419975569023;4136.0000;
687420042204492;4091.0000;
687420175512565;4083.0000;
687420242208190;4072.0000;
687420375565690;4056.0000;
687420442199075;3960.0000;
687420575532409;3933.0000;
687420642202356;3846.0000;
687420775527773;3794.0000;
687420842177044;3792.0000;
687420975556159;3833.0000;
687421042193815;3879.0000;
687421175513190;3804.0000;
687421308861419;3780.0000;
687421375526315;3941.0000;
687421508834648;4044.0000;
687421575521211;4035.0000;
687421708856575;4089.0000;
687421775517825;4154.0000;
687421908854856;4186.0000;
687421975519023;4218.0000;
687422108859544;4278.0000;
687422175524961;4288.0000;
687422308854648;4246.0000;
687422375491731;4173.0000;
687422508849023;4112.0000;
687422642157981;3940.0000;
687422708845898;3850.0000;
687422842179909;4143.0000;
687422908843086;4373.0000;
687423042174544;4510.0000;
687423108845690;4421.0000;
687423242178815;4398.0000;
687423308807773;4543.0000;
687423442175481;4606.0000;
687423508841106;9714.0000;
687423642146002;9899.0000;
687423708837044;9680.0000;
687423842169336;9957.0000;
687423908838606;9841.0000;
687424042166159;4595.0000;
687424175471836;4577.0000;
687424242169440;4289.0000;
687424375496940;3957.0000;
687424442166836;3900.0000;
687424575493294;4102.0000;
687424642133711;4394.0000;
687424775490273;4533.0000;
687424842158606;4587.0000;
687424975465481;4701.0000;
687425042157669;4739.0000;
687425175484127;4603.0000;
687425242158659;4415.0000;
687425375480273;4360.0000;
687425442153815;4248.0000;
687425575481940;4140.0000;
687425708817252;3941.0000;
687425775455169;3923.0000;
687425908817825;4488.0000;
687425975478606;4543.0000;
687426108785273;4737.0000;
687426175474752;4562.0000;
687426308810325;8622.0000;
687426375465586;4237.0000;
687426508806315;4160.0000;
687426575467773;4142.0000;
687426708804961;3955.0000;
687426775445898;3831.0000;
687426908802252;4048.0000;
687427042146940;3983.0000;
687427108779231;3740.0000;
687427242129492;3478.0000;
687427308801315;3248.0000;
687427442106523;2845.0000;
687427508799231;2807.0000;
687427642127252;2995.0000;
687427708793294;3248.0000;
687427842137565;3253.0000;
687427908797252;3102.0000;
687428042132356;3045.0000;
687428108766211;3246.0000;
687428242125169;3544.0000;
687428308796523;3915.0000;
687428442095065;4240.0000;
687428575426002;4274.0000;
687428642117669;3727.0000;
687428775451731;3912.0000;
687428842129440;3612.0000;
687428975448919;3382.0000;
687429042122773;3575.0000;
687429175449023;3839.0000;
687429242109492;4371.0000;
687429375443502;4198.0000;
687429442108242;3924.0000;
687429575417356;3812.0000;
687429642109075;3839.0000;
687429775440742;3799.0000;
687429842116731;3733.0000;
687429975416106;3698.0000;
687430108773606;3766.0000;
687430175431002;3783.0000;
