TimestampGNSS [ns]; UTC time [ms]; Lat [deg]; Lon [deg]; Height [m]; Speed [m/s]; Heading [deg]; Hor Acc [m]; Vert Acc [m]; Speed Acc [m/s]; Heading Acc [deg]
1457031370777356;1637088869447;40.239782800000;-111.634568020000;1401.5818;0.0000;-3000.0000;10.07858753;17.51844406;0.08602326;-1.00000000;
1457032420206418;1637088871000;40.239810890000;-111.634566810000;1397.8053;0.0000;-3000.0000;7.29058790;12.59047413;0.08602326;-1.00000000;
1457033433102199;1637088872000;40.239812280000;-111.634566130000;1396.2981;0.0000;-3000.0000;6.57869434;11.09428501;0.08602326;-1.00000000;
1457034428685896;1637088873000;40.239799740000;-111.634572740000;1394.7992;0.0000;-3000.0000;6.04351950;9.90680504;0.08602326;-1.00000000;
1457035440170167;1637088874000;40.239801160000;-111.634569960000;1394.1346;0.0000;-3000.0000;5.99423218;9.95139027;0.08602326;-1.00000000;
1457036429409177;1637088875000;40.239802200000;-111.634572690000;1390.5305;0.0000;-3000.0000;5.20901918;8.64672661;0.08062258;-1.00000000;
1457037429345166;1637088876000;40.239796920000;-111.634575920000;1389.1309;0.0000;-3000.0000;4.57026577;7.54130316;0.08602326;-1.00000000;
1457038425037614;1637088877000;40.239796340000;-111.634575300000;1388.4952;0.0000;-3000.0000;4.38844776;7.06462049;0.08602326;-1.00000000;
1457039436465165;1637088878000;40.239807010000;-111.634569740000;1387.3191;1.6200;14.5000;3.98456025;5.64873362;0.17029387;4.71972752;
1457040426510269;1637088879000;40.239818740000;-111.634561240000;1386.4410;1.3400;25.6000;3.93770480;4.74699068;0.64815122;23.98901367;
1457041434416519;1637088880000;40.239833480000;-111.634546010000;1386.5634;2.1000;36.3000;4.27054834;4.53877687;1.10385692;27.55070686;
1457042425415737;1637088881000;40.239868020000;-111.634522110000;1386.3209;4.5400;26.0000;3.79009247;4.09517050;0.85276020;9.39961433;
1457043423486362;1637088882000;40.239907170000;-111.634498090000;1385.7220;4.3100;20.4000;3.79009247;3.69616365;0.84053552;1.56253219;
1457044432232820;1637088883000;40.239947830000;-111.634477870000;1386.2203;4.8100;11.5000;3.79009247;3.19080591;0.80280757;1.55730450;
1457045437810684;1637088884000;40.239989450000;-111.634439500000;1386.2527;5.2900;11.8000;3.79009247;2.98579073;1.06508219;1.58854556;
1457046432603079;1637088885000;40.240038940000;-111.634402530000;1386.3995;5.6500;7.7000;3.79009247;3.18892694;1.09859002;1.65304220;
1457047430170944;1637088886000;40.240092920000;-111.634370400000;1386.2891;5.6000;2.7000;3.79009247;3.07441378;0.96020830;1.72866833;
1457048427198704;1637088887000;40.240141510000;-111.634342390000;1386.7235;5.6400;5.5000;3.79009247;3.15254617;1.30510533;1.85005724;
1457049431544589;1637088888000;40.240191800000;-111.634297060000;1387.2561;5.5100;354.8000;3.79009247;3.07735395;1.04292858;1.96581101;
1457050436054380;1637088889000;40.240241970000;-111.634253960000;1387.5540;5.8400;353.1000;3.79009247;2.79382062;1.05999994;2.11165023;
