TimestampGNSS [ns]; UTC time [ms]; Lat [deg]; Lon [deg]; Height [m]; Speed [m/s]; Heading [deg]; Hor Acc [m]; Vert Acc [m]; Speed Acc [m/s]; Heading Acc [deg]
689599159760935;1630097352430;40.244742440000;-111.639603660000;1393.7938;0.0000;-3000.0000;10.28905869;14.29848385;0.13416408;-1.00000000;
689600168743570;1630097354000;40.244737180000;-111.639583840000;1388.3212;1.0500;163.3000;5.35306454;7.91128778;1.07377839;6.17389393;
689601168743935;1630097355000;40.244715200000;-111.639568680000;1380.8362;1.9200;164.4000;3.79009247;5.44834185;1.17991531;14.70247269;
689602168743154;1630097356000;40.244679190000;-111.639542260000;1378.7521;3.1000;165.0000;3.79009247;4.89399576;0.39115214;4.51358223;
689603168743883;1630097357000;40.244650120000;-111.639543370000;1381.2689;3.5900;182.9000;3.79009247;4.31785822;0.20124611;1.78939831;
689604168744091;1630097358000;40.244613690000;-111.639546230000;1382.4586;4.3500;181.3000;3.79009247;3.83534074;0.08062258;0.65445185;
689605168744195;1630097359000;40.244574150000;-111.639547130000;1382.3711;4.6100;179.0000;3.79009247;3.45367432;0.07211103;0.59747076;
689606168743935;1630097360000;40.244526740000;-111.639542180000;1382.2623;5.2200;176.6000;3.79009247;2.96140862;0.07211103;0.56074637;
689607168743831;1630097361000;40.244474330000;-111.639546000000;1382.0062;5.6700;179.2000;3.79009247;2.65691376;0.07211103;0.56360841;
689608168743883;1630097362000;40.244422010000;-111.639543540000;1381.6189;5.8200;182.1000;3.79009247;2.53146219;0.07810250;0.57964253;
689609168744039;1630097363000;40.244360590000;-111.639539100000;1381.0002;6.5300;178.3000;3.79009247;2.50000000;0.07211103;0.47356477;
689610168744144;1630097364000;40.244303150000;-111.639538050000;1380.7734;6.6200;178.8000;3.79009247;2.50000000;0.07211103;0.40066192;
689611168744092;1630097365000;40.244246190000;-111.639539560000;1380.1962;6.6000;179.2000;3.79009247;2.50000000;0.07211103;0.38987353;
689612168743779;1630097366000;40.244187600000;-111.639537270000;1380.5165;6.7100;178.3000;3.79009247;2.50000000;0.07211103;0.40948167;
689613168743831;1630097367000;40.244126210000;-111.639538530000;1380.4916;6.6700;180.3000;3.79009247;2.50000000;0.07211103;0.39199987;
689614168743883;1630097368000;40.244067030000;-111.639537070000;1380.4595;6.7800;179.6000;3.79009247;2.50000000;0.06708204;0.36445603;
689615168744143;1630097369000;40.244008370000;-111.639535290000;1380.6050;6.8600;180.0000;3.79009247;2.50000000;0.06708204;0.34476191;
689616168743362;1630097370000;40.243947590000;-111.639531460000;1379.7563;6.7500;178.1000;3.79009247;2.50000000;0.06708204;0.37024727;
689617168743101;1630097371000;40.243886920000;-111.639531920000;1379.7007;6.7600;179.4000;3.79009247;2.50000000;0.07211103;0.39877337;
689618168744040;1630097372000;40.243832160000;-111.639530410000;1378.9369;6.7300;178.7000;3.79009247;2.50000000;0.07211103;0.38379467;
689619168743622;1630097373000;40.243772630000;-111.639528080000;1378.9764;6.4900;178.9000;3.79009247;2.50000000;0.26400757;1.59443915;
689620168743622;1630097374000;40.243710100000;-111.639526540000;1378.9327;6.9300;180.4000;3.79009247;2.50000000;0.42801869;2.44612169;
689621168743883;1630097375000;40.243650410000;-111.639523350000;1378.2280;6.7100;180.3000;3.79009247;2.50000000;0.23600848;1.43367350;
689622168743831;1630097376000;40.243586860000;-111.639525150000;1378.2640;6.6600;179.5000;3.79009247;2.50000000;0.19416487;1.15227985;
