Sensor: mmc5603x Magnetometer Non-wakeup
Vendor: memsic
TimestampMag [ns]; MagX [uT]; MagY [uT]; MagZ [uT]
1183792824530342;29.4508;9.0280;-3.0012;
1183792834530342;29.4508;9.0280;-3.0012;
1183792845880290;28.8896;9.0158;-6.8686;
1183792855880290;28.7310;9.0402;-6.7222;
1183792865880290;28.6700;9.0646;-6.5880;
1183792875880290;28.6090;9.0280;-6.5514;
1183792885880290;28.7432;9.0402;-6.6368;
1183792895880290;28.6822;9.0402;-6.5636;
1183792905880290;28.5724;9.0646;-6.3440;
1183792915880290;28.4504;9.1012;-6.1366;
1183792925880290;28.3528;9.0646;-6.0634;
1183792935880290;28.4870;9.0402;-6.1488;
1183792945880290;28.4260;9.0158;-6.1366;
1183792955880290;28.4260;9.0524;-6.1122;
1183792965880290;28.2186;9.0158;-5.8072;
1183792975880290;28.1332;8.9914;-5.6120;
1183792985880290;28.1942;8.9670;-5.6730;
1183792995880290;28.3162;8.9426;-5.8804;
1183793005880290;28.3894;8.9548;-6.0024;
1183793015880290;28.3772;8.9060;-6.0268;
1183793025880290;28.6212;8.9304;-6.2830;
1183793035880290;28.7676;8.9426;-6.3684;
1183793045880290;28.9384;8.9304;-6.6490;
1183793055880290;29.1336;8.9548;-6.9296;
1183793065880290;29.2434;9.0402;-7.0272;
1183793075880290;29.2800;9.0768;-6.9540;
1183793085880290;29.3288;9.0890;-6.8930;
1183793095880290;29.3410;9.1378;-6.8320;
1183793105880290;29.2068;9.0890;-6.6368;
1183793115880290;29.1214;9.0768;-6.6368;
1183793125880290;29.0116;9.0890;-6.4904;
1183793135880290;28.9628;9.0890;-6.4416;
1183793145880290;28.8408;9.0158;-6.4172;
1183793155880290;28.8164;8.9792;-6.4050;
1183793165880290;28.6822;9.0158;-6.2708;
1183793175880290;28.4748;9.0158;-6.0146;
1183793185880290;28.3406;9.0402;-5.7950;
1183793195880290;28.2796;9.0646;-5.5998;
1183793205880290;28.1454;9.0890;-5.3680;
1183793215880290;28.1210;9.1134;-5.2582;
1183793225880290;28.1088;9.1378;-5.1362;
1183793235880290;28.1820;9.1500;-5.2338;
1183793245880290;28.4382;9.1500;-5.4778;
1183793255880290;28.6822;9.1744;-5.7706;
1183793265880290;28.8896;9.1988;-6.0756;
1183793275880290;29.1458;9.1744;-6.3928;
1183793285880290;29.5362;9.1744;-6.8442;
1183793295880290;29.7436;9.1134;-7.1248;
1183793305880290;29.9998;9.1378;-7.4542;
1183793315880290;30.0608;9.1134;-7.5274;
1183793325880290;29.9876;9.1012;-7.4908;
1183793335880290;29.9510;9.0890;-7.4908;
1183793345880290;29.8534;9.0768;-7.4176;
1183793355880290;29.7314;9.1134;-7.2956;
1183793365880290;29.5972;9.0768;-7.1858;
1183793375880290;29.4508;9.0890;-6.9540;
1183793385880290;29.2678;9.1012;-6.6490;
1183793395880290;29.1458;9.0768;-6.4172;
1183793405880290;28.9872;9.0402;-6.2586;
1183793415880290;28.9140;9.0524;-6.0512;
1183793425880290;28.9018;9.0280;-5.9658;
1183793435880290;28.8164;8.9792;-5.8682;
1183793445880290;28.8774;8.9670;-5.8682;
1183793455880290;29.0360;8.9792;-6.0024;
1183793465880290;29.1214;8.9426;-6.2098;
1183793475880290;29.1702;8.9304;-6.2220;
1183793485880290;29.2190;8.9548;-6.1732;
1183793495880290;29.2556;8.8938;-6.1976;
1183793505880290;29.2678;8.8816;-6.1244;
1183793515880290;29.4020;8.8938;-6.1610;
1183793525880290;29.3288;8.8694;-6.1244;
1183793535880290;29.2190;8.8084;-6.0024;
1183793545880290;29.1824;8.7474;-5.8316;
1183793555880290;29.1092;8.7230;-5.7584;
1183793565880290;29.1336;8.6376;-5.7340;
1183793575880290;29.0726;8.6010;-5.7340;
1183793585880290;29.0848;8.5156;-5.7218;
1183793595880290;29.0360;8.4180;-5.6730;
1183793605880290;29.1214;8.3814;-5.6974;
1183793615880290;29.2190;8.3082;-5.7828;
1183793625880290;29.3410;8.2350;-5.8682;
1183793635880290;29.4386;8.1374;-5.8804;
1183793645880290;29.4996;8.0398;-5.9536;
1183793655880290;29.4630;7.9788;-5.8926;
1183793665880290;29.4630;7.9300;-5.8438;
1183793675880290;29.3654;7.8202;-5.6974;
1183793685880290;29.3654;7.6860;-5.6364;
1183793695880290;29.4142;7.6128;-5.6242;
1183793705880290;29.3654;7.5274;-5.5998;
1183793715880290;29.4874;7.4542;-5.8194;
1183793725880290;29.4630;7.3444;-5.7462;
