Sensor: bosch_bmp380 Pressure Sensor Non-wakeup
Vendor: Bosch
TimestampPres [ns]; Pres [mBar]
1457412013478740;857.2863;
1457412053473531;857.4650;
1457412093474573;857.5912;
1457412133471969;857.6887;
1457412173468636;857.7612;
1457412213472802;857.8100;
1457412253472802;857.8500;
1457412293476656;857.8725;
1457412333479261;857.9000;
1457412373476136;857.9225;
1457412413474052;857.9362;
1457412453475406;857.9487;
1457412493477698;857.9512;
1457412533459886;857.9562;
1457412573445406;857.9587;
1457412613447698;857.9600;
1457412653445146;857.9625;
1457412693478740;857.9625;
1457412733471761;857.9637;
1457412773479261;857.9650;
1457412813475927;857.9675;
1457412853472490;857.9637;
1457412893470146;857.9675;
1457412933472490;857.9650;
1457412973472802;857.9625;
1457413013475615;857.9625;
1457413053472229;857.9612;
1457413093475094;857.9662;
1457413133477177;857.9587;
1457413173472073;857.9537;
1457413213475094;857.9562;
1457413253472281;857.9550;
1457413293475094;857.9587;
1457413333473063;857.9587;
1457413373479052;857.9550;
1457413413478011;857.9612;
1457413453469156;857.9650;
1457413493447386;857.9650;
1457413533453115;857.9637;
1457413573455511;857.9675;
1457413613445719;857.9637;
1457413653471448;857.9562;
1457413693476448;857.9625;
1457413733474052;857.9662;
1457413773480615;857.9688;
1457413813470927;857.9738;
1457413853471761;857.9688;
1457413893470146;857.9688;
1457413933474573;857.9625;
1457413973473323;857.9650;
1457414013472229;857.9688;
1457414053472802;857.9650;
1457414093472490;857.9662;
1457414133474886;857.9688;
1457414173470406;857.9650;
1457414213474052;857.9625;
1457414253472490;857.9612;
1457414293481136;857.9600;
1457414333475094;857.9537;
1457414373475406;857.9512;
1457414413455979;857.9500;
1457414453447802;857.9512;
1457414493445406;857.9550;
1457414533460823;857.9550;
1457414573446240;857.9575;
1457414613470406;857.9612;
1457414653475615;857.9575;
1457414693473531;857.9487;
1457414733469886;857.9512;
1457414773477490;857.9537;
1457414813473531;857.9537;
1457414853470406;857.9587;
1457414893471240;857.9587;
1457414933472229;857.9600;
1457414973474886;857.9575;
1457415013473531;857.9562;
1457415053475615;857.9550;
1457415093475094;857.9537;
1457415133468063;857.9600;
1457415173474573;857.9575;
1457415213474573;857.9550;
1457415253478011;857.9688;
1457415293477490;857.9738;
1457415333473323;857.9750;
1457415373476136;857.9750;
1457415413449261;857.9750;
1457415453446761;857.9738;
1457415493447073;857.9713;
1457415533446552;857.9738;
1457415573495406;857.9700;
1457415613473323;857.9637;
1457415653469156;857.9662;
1457415693473011;857.9637;
1457415733471240;857.9662;
1457415773476396;857.9612;
1457415813473531;857.9587;
1457415853469677;857.9713;
1457415893474573;857.9763;
1457415933471240;857.9700;
1457415973473531;857.9625;
1457416013477698;857.9575;
1457416053477698;857.9650;
1457416093473531;857.9587;
1457416133473323;857.9600;
1457416173474573;857.9637;
1457416213471240;857.9625;
1457416253475094;857.9575;
1457416293475615;857.9487;
1457416333446865;857.9525;
1457416373449052;857.9550;
1457416413440146;857.9600;
1457416453445511;857.9562;
1457416493484469;857.9612;
1457416533475094;857.9587;
1457416573471969;857.9575;
1457416613478740;857.9662;
1457416653469938;857.9675;
1457416693470719;857.9788;
1457416733469677;857.9825;
1457416773479261;857.9862;
1457416813476656;857.9788;
1457416853472229;857.9775;
1457416893474886;857.9825;
1457416933473011;857.9837;
1457416973471448;857.9862;
1457417013472802;857.9812;
1457417053473844;857.9700;
1457417093478740;857.9788;
1457417133472229;857.9788;
1457417173470927;857.9788;
1457417213474886;857.9862;
1457417253477281;857.9850;
1457417293466865;857.9862;
1457417333450511;857.9937;
1457417373447073;858.0000;
1457417413445719;858.0100;
1457417453470719;858.0162;
1457417493474573;858.0062;
1457417533471761;858.0075;
1457417573472802;858.0100;
1457417613474886;858.0175;
1457417653471448;858.0150;
1457417693473844;858.0187;
1457417733474573;858.0162;
1457417773475615;858.0175;
1457417813474313;858.0175;
1457417853478011;858.0287;
1457417893477177;858.0350;
1457417933474573;858.0400;
1457417973481136;858.0500;
1457418013478011;858.0500;
1457418053474052;858.0425;
1457418093481344;858.0388;
1457418133479781;858.0400;
1457418173478219;858.0462;
1457418213454156;858.0475;
1457418253446552;858.0525;
1457418293453323;858.0525;
1457418333448636;858.0537;
1457418373449469;858.0500;
1457418413473011;858.0500;
1457418453473531;858.0512;
1457418493472802;858.0512;
1457418533475094;858.0525;
1457418573469365;858.0450;
1457418613475094;858.0437;
1457418653473323;858.0500;
1457418693473011;858.0425;
1457418733472490;858.0350;
1457418773478740;858.0425;
1457418813478740;858.0450;
1457418853474886;858.0388;
1457418893474886;858.0287;
1457418933473011;858.0225;
1457418973472802;858.0112;
1457419013479052;858.0037;
1457419053476656;858.0087;
1457419093474313;857.9975;
1457419133473531;857.9850;
1457419173471969;857.9775;
1457419213447021;857.9675;
1457419253445823;857.9662;
1457419293455927;857.9688;
1457419333448011;857.9775;
1457419373474573;858.0012;
1457419413472490;858.0175;
1457419453472802;858.0350;
1457419493470406;858.0450;
1457419533470406;858.0550;
1457419573472229;858.0550;
1457419613473531;858.0625;
1457419653473531;858.0550;
1457419693472490;858.0625;
1457419733472802;858.0650;
1457419773471969;858.0625;
1457419813479781;858.0625;
1457419853474052;858.0612;
1457419893473323;858.0562;
1457419933470927;858.0612;
1457419973472802;858.0650;
1457420013475094;858.0600;
1457420053472229;858.0637;
1457420093472490;858.0637;
1457420133466136;858.0625;
1457420173449156;858.0650;
1457420213446552;858.0712;
1457420253445927;858.0700;
1457420293445927;858.0737;
1457420333476136;858.0687;
1457420373471761;858.0700;
1457420413474573;858.0762;
1457420453471969;858.0800;
1457420493473531;858.0725;
1457420533473636;858.0712;
1457420573476656;858.0687;
1457420613474052;858.0687;
1457420653473011;858.0600;
1457420693474886;858.0600;
1457420733475615;858.0662;
1457420773482906;858.0662;
1457420813475615;858.0675;
1457420853471761;858.0700;
1457420893476396;858.0712;
1457420933475927;858.0775;
1457420973471761;858.0750;
1457421013476969;858.0737;
1457421053472490;858.0812;
1457421093447594;858.0825;
1457421133440927;858.0837;
1457421173444469;858.0900;
1457421213439156;858.0925;
1457421253490927;858.0900;
1457421293474886;858.0912;
1457421333473531;858.0950;
1457421373470406;858.0988;
1457421413472802;858.1075;
1457421453469677;858.1062;
1457421493470406;858.1075;
1457421533472802;858.1137;
1457421573471448;858.1100;
1457421613469677;858.1125;
1457421653470406;858.1150;
1457421693471448;858.1162;
1457421733475615;858.1087;
1457421773461969;858.0975;
1457421813479781;858.1050;
1457421853474052;858.1075;
1457421893477698;858.1075;
1457421933474573;858.1038;
1457421973476396;858.0938;
1457422013478479;858.0975;
1457422053488011;858.0988;
1457422093439052;858.0988;
1457422133447073;858.0950;
1457422173446240;858.1038;
1457422213473011;858.1062;
1457422253472311;858.1025;
1457422293471686;858.1125;
1457422333475331;858.1075;
1457422373469915;858.1162;
1457422413471477;858.1025;
1457422453468561;858.1175;
1457422493471686;858.1150;
1457422533471477;858.1225;
1457422573469081;858.1175;
1457422613474081;858.1137;
1457422653469602;858.1212;
1457422693472206;858.1075;
1457422733472519;858.1200;
1457422773446373;858.0975;
1457422813472988;858.1150;
1457422853468821;858.1062;
1457422893476894;858.1200;
1457422933472727;858.1175;
1457422973471998;858.1287;
1457423013446269;858.1237;
1457423053444602;858.1237;
1457423093444915;858.1212;
1457423133447936;858.1212;
1457423173469081;858.1200;
1457423213498561;858.1237;
1457423253470436;858.1225;
1457423293470123;858.1212;
1457423333470123;858.1212;
1457423373469915;858.1200;
1457423413468821;858.1275;
1457423453471998;858.1237;
1457423493470123;858.1187;
1457423533475644;858.1137;
1457423573472519;858.1125;
1457423613470904;858.1187;
1457423653472519;858.1187;
1457423693474081;858.1225;
1457423733468352;858.1200;
1457423773439498;858.1225;
1457423813477936;858.1250;
1457423853473769;858.1275;
1457423893472519;858.1262;
1457423933465956;858.1275;
1457423973459498;858.1212;
1457424013448404;858.1150;
1457424053445227;858.1175;
1457424093443040;858.1150;
1457424133472727;858.1175;
1457424173471998;858.1237;
1457424213473769;858.1250;
1457424253469915;858.1275;
1457424293468561;858.1262;
1457424333467831;858.1287;
1457424373470123;858.1362;
1457424413471686;858.1400;
1457424453465956;858.1400;
1457424493473561;858.1387;
1457424533466998;858.1475;
1457424573469602;858.1450;
1457424613472988;858.1425;
1457424653468040;858.1387;
1457424693472206;858.1400;
1457424733470644;858.1500;
1457424773449654;858.1537;
1457424813478248;858.1563;
1457424853472727;858.1613;
1457424893470644;858.1638;
1457424933446477;858.1588;
1457424973445071;858.1525;
1457425013443821;858.1375;
1457425053445436;858.1475;
1457425093475644;858.1487;
1457425133470436;858.1450;
1457425173470123;858.1575;
1457425213467831;858.1675;
1457425253471998;858.1638;
1457425293471998;858.1487;
1457425333473248;858.1450;
1457425373471998;858.1537;
1457425413470123;858.1663;
