Sensor: bmi160 Gyroscope Non-wakeup
Vendor: BOSCH
TimestampGyro [ns]; GyroX [rad/s]; GyroY [rad/s]; GyroZ [rad/s]
914595855069313;0.0091;0.0028;-0.0348;
914595865177230;0.0133;0.0134;-0.0262;
914595875254678;0.0059;0.0124;-0.0294;
914595885390667;0.0059;0.0124;-0.0294;
914595895498949;0.0069;0.0134;-0.0294;
914595905599886;0.0048;0.0145;-0.0294;
914595915706865;0.0059;0.0145;-0.0273;
914595925818272;0.0069;0.0124;-0.0273;
914595935902803;0.0080;0.0103;-0.0262;
914595946008324;0.0059;0.0124;-0.0230;
914595956119938;0.0080;0.0103;-0.0220;
914595966220303;0.0080;0.0092;-0.0209;
914595976332282;0.0059;0.0092;-0.0198;
914595986434886;0.0059;0.0113;-0.0188;
914595996543376;0.0059;0.0103;-0.0156;
914596006651865;0.0048;0.0071;-0.0145;
914596016757803;0.0059;0.0049;-0.0134;
914596026865303;0.0048;0.0049;-0.0113;
914596036978219;0.0048;0.0039;-0.0113;
914596047075719;0.0037;0.0028;-0.0103;
914596057183636;0.0037;0.0017;-0.0092;
914596067286084;0.0048;0.0028;-0.0092;
914596077396240;0.0027;0.0017;-0.0081;
914596087506969;0.0005;0.0017;-0.0092;
914596097605251;0.0016;0.0039;-0.0092;
914596107719990;0.0016;0.0049;-0.0081;
914596117821032;0.0016;0.0049;-0.0081;
914596127928324;-0.0005;0.0039;-0.0092;
914596138028636;0.0027;0.0039;-0.0103;
914596148139782;0.0016;0.0039;-0.0103;
914596158252803;0.0016;0.0028;-0.0113;
914596168341344;0.0037;0.0028;-0.0124;
914596178476553;0.0027;0.0039;-0.0134;
914596188571553;0.0016;0.0039;-0.0134;
914596198668584;0.0016;0.0039;-0.0134;
914596208780772;0.0005;0.0039;-0.0145;
914596218883949;0.0027;0.0060;-0.0145;
914596228996136;0.0027;0.0039;-0.0145;
914596239102386;0.0027;0.0028;-0.0134;
914596249226657;0.0016;0.0028;-0.0113;
914596259313219;-0.0005;0.0017;-0.0092;
914596269447542;0.0005;0.0007;-0.0060;
914596279535303;-0.0016;0.0007;-0.0039;
914596289636032;-0.0005;0.0017;-0.0017;
914596299743428;-0.0027;0.0007;0.0004;
914596309807803;-0.0037;-0.0015;0.0036;
914596319947490;-0.0037;-0.0036;0.0057;
914596330055719;-0.0037;-0.0036;0.0111;
914596340156813;-0.0027;-0.0068;0.0162;
914596350251136;-0.0016;-0.0111;0.0194;
914596360371605;-0.0048;-0.0164;0.0258;
914596370475303;-0.0048;-0.0206;0.0301;
914596380581605;-0.0080;-0.0238;0.0354;
914596390716032;-0.0091;-0.0238;0.0418;
914596400795511;-0.0123;-0.0260;0.0493;
914596410904782;-0.0144;-0.0238;0.0557;
914596421013844;-0.0176;-0.0249;0.0620;
914596431148219;-0.0186;-0.0292;0.0663;
914596441245876;-0.0208;-0.0324;0.0716;
914596451321397;-0.0208;-0.0345;0.0759;
914596461444626;-0.0218;-0.0387;0.0802;
914596471557126;-0.0240;-0.0409;0.0866;
914596481642907;-0.0272;-0.0419;0.0908;
914596491768063;-0.0304;-0.0419;0.0940;
914596501877022;-0.0293;-0.0419;0.0983;
914596511975407;-0.0304;-0.0409;0.1004;
914596522073115;-0.0325;-0.0409;0.1057;
914596532167594;-0.0357;-0.0419;0.1089;
914596542281344;-0.0378;-0.0451;0.1100;
914596552395303;-0.0357;-0.0462;0.1100;
914596562529990;-0.0346;-0.0462;0.1121;
914596572600876;-0.0368;-0.0473;0.1111;
914596582713428;-0.0357;-0.0494;0.1111;
914596592821969;-0.0368;-0.0494;0.1121;
914596602953063;-0.0357;-0.0473;0.1089;
914596613046865;-0.0357;-0.0451;0.1057;
914596623151136;-0.0346;-0.0430;0.1004;
914596633258324;-0.0325;-0.0409;0.0951;
914596643358167;-0.0304;-0.0409;0.0897;
914596653487074;-0.0272;-0.0430;0.0791;
914596663585980;-0.0229;-0.0409;0.0706;
914596673670355;-0.0208;-0.0387;0.0631;
914596683791344;-0.0186;-0.0345;0.0525;
914596693897386;-0.0144;-0.0281;0.0439;
914596704006761;-0.0133;-0.0228;0.0354;
914596714112594;-0.0112;-0.0196;0.0280;
914596724214678;-0.0048;-0.0142;0.0226;
914596734316136;0.0208;-0.0100;0.0142;
914596744428219;0.0602;-0.0047;0.0079;
914596754542074;0.0964;-0.0004;0.0047;
914596764633428;0.1252;0.0017;0.0036;
914596774747022;0.1443;0.0017;0.0015;
914596784852282;0.1582;0.0028;-0.0007;
914596794964157;0.1720;0.0007;-0.0028;
914596805064938;0.1901;-0.0004;-0.0007;
914596815168324;0.2083;0.0007;0.0025;
914596825279678;0.2274;-0.0004;0.0036;
914596835386969;0.2604;0.0017;0.0036;
914596845493688;0.2892;0.0007;0.0057;
914596855601969;0.3084;-0.0015;0.0068;
914596865711657;0.3254;-0.0025;0.0047;
914596875818844;0.3361;-0.0079;0.0089;
914596885918949;0.3446;-0.0079;0.0047;
914596896022907;0.2668;-0.0238;0.0025;
914596906138428;0.2061;-0.0292;-0.0017;
914596916232907;0.1763;-0.0260;-0.0081;
914596926352282;0.0240;-0.0569;-0.0209;
914596936454990;-0.0698;-0.0601;-0.0188;
914596946557699;-0.0410;-0.0302;-0.0092;
914596956675511;-0.0165;-0.0217;-0.0081;
914596966778219;0.0378;-0.0047;0.0004;
914596976880928;0.1529;0.0241;0.0184;
914596986996605;0.2519;0.0348;0.0258;
914596997099313;0.3052;0.0230;0.0269;
914597007202022;0.3871;0.0134;0.0344;
914597017301761;0.4936;0.0103;0.0514;
914597027404469;0.5746;-0.0100;0.0620;
914597037507178;0.6598;-0.0302;0.0620;
914597047623532;0.7546;-0.0270;0.0642;
914597057726240;0.8142;-0.0196;0.0663;
914597067828949;0.8515;-0.0142;0.0684;
914597077927803;0.8835;-0.0004;0.0674;
914597088030511;0.9005;0.0188;0.0620;
914597098133219;0.8877;0.0284;0.0503;
914597108269574;0.8579;0.0316;0.0365;
914597118372282;0.8334;0.0390;0.0280;
914597128474990;0.7631;0.0316;0.0216;
914597138590719;0.6992;0.0262;0.0068;
914597148693428;0.6470;0.0358;-0.0124;
914597158796136;0.6001;0.0454;-0.0305;
914597168874105;0.5320;0.0411;-0.0401;
914597178976761;0.4435;0.0166;-0.0443;
914597189079522;0.3860;-0.0100;-0.0550;
914597199225772;0.3743;-0.0100;-0.0646;
914597209328480;0.3658;0.0081;-0.0624;
914597219431188;0.3457;0.0220;-0.0646;
914597229534886;0.2977;0.0241;-0.0731;
914597239637594;0.2285;0.0262;-0.0859;
914597249740303;0.1646;0.0230;-0.0901;
914597259860615;0.0953;0.0049;-0.0891;
914597269963324;0.0123;-0.0100;-0.0912;
914597280066032;-0.0208;0.0007;-0.0880;
914597290188219;-0.0208;0.0284;-0.0795;
914597300290928;-0.0314;0.0401;-0.0720;
914597310393636;-0.0314;0.0603;-0.0678;
914597320498272;-0.0336;0.0869;-0.0614;
914597330600980;-0.0602;0.0774;-0.0646;
914597340687751;-0.0740;0.0454;-0.0635;
914597350790459;-0.0634;0.0241;-0.0507;
914597360893167;-0.0655;0.0145;-0.0284;
914597371032178;-0.0772;0.0071;-0.0156;
914597381134886;-0.0985;0.0028;-0.0134;
914597391237542;-0.1188;0.0113;-0.0081;
914597401341657;-0.1049;0.1423;0.0194;
914597411444365;-0.1891;0.1658;0.0184;
914597421547074;-0.2370;-0.0696;-0.0806;
914597431648792;-0.1720;-0.0526;-0.1051;
914597441751501;-0.1933;0.0358;-0.0486;
914597451854209;-0.1901;-0.0632;-0.0092;
914597461986865;-0.1539;-0.1218;0.0132;
914597472089574;-0.1433;0.0071;0.0258;
914597482192230;-0.1582;0.0912;0.0047;
914597492302386;-0.2242;0.0379;-0.0390;
914597502405094;-0.2200;0.0028;-0.0454;
914597512507751;-0.2104;0.0188;-0.0273;
914597522623219;-0.2019;0.0007;-0.0028;
914597532725928;-0.2232;0.0017;0.0089;
914597542828636;-0.2465;0.0358;0.0057;
914597552974261;-0.2475;0.0859;0.0004;
914597563076969;-0.2434;0.1328;0.0036;
914597573179678;-0.2413;0.0720;0.0015;
914597583263844;-0.2221;-0.0153;-0.0060;
914597593366553;-0.2349;-0.0334;-0.0017;
914597603469261;-0.2497;-0.0057;-0.0039;
914597613649157;-0.2423;0.0348;0.0025;
914597623751813;-0.2008;0.0742;0.0057;
914597633854522;-0.1731;0.1008;-0.0166;
914597643908428;-0.1795;0.0507;-0.0433;
914597654011136;-0.1475;0.0220;-0.0593;
914597664113844;-0.0783;0.0603;-0.0443;
914597674225459;-0.0623;0.0838;-0.0401;
914597684328115;-0.1241;0.0571;-0.0614;
914597694430824;-0.1486;0.0305;-0.0987;
914597704557282;-0.1081;0.0582;-0.1306;
914597714659990;-0.1007;0.0848;-0.1306;
914597724762699;-0.1710;0.1083;-0.1370;
914597734871553;-0.1731;0.0923;-0.1647;
914597744974261;-0.1465;0.0273;-0.1924;
914597755076969;-0.1475;0.0561;-0.2073;
914597765188532;-0.2381;0.1541;-0.1935;
914597775291240;-0.2434;0.1178;-0.2180;
914597785393949;-0.2402;-0.0111;-0.2744;
914597795509469;-0.2699;-0.0142;-0.2957;
914597805612126;-0.2838;0.0965;-0.2734;
914597815714886;-0.3711;0.1338;-0.2755;
914597825824678;-0.3860;0.0763;-0.3128;
914597835927386;-0.3072;0.0593;-0.3256;
914597846030094;-0.3306;0.1093;-0.3117;
914597856152907;-0.3455;0.1338;-0.3106;
914597866255615;-0.2381;0.0752;-0.3181;
914597876358324;-0.2274;0.0284;-0.3149;
914597886469522;-0.2221;0.0838;-0.2851;
914597896572230;-0.2221;0.1242;-0.2872;
914597906674886;-0.2370;0.1093;-0.2968;
914597916803844;-0.2571;0.1732;-0.3043;
914597926906501;-0.2678;0.2425;-0.2947;
914597937009209;-0.2539;0.2041;-0.2734;
914597947113949;-0.2274;0.2009;-0.2627;
914597957216657;-0.2328;0.2233;-0.2744;
914597967319365;-0.2306;0.2169;-0.2712;
914597977434990;-0.2274;0.1700;-0.2787;
914597987537699;-0.1891;0.0944;-0.2659;
914597997640407;-0.1039;0.0337;-0.2297;
914598007753219;0.0069;0.0379;-0.1871;
914598017855928;0.1007;0.0486;-0.1700;
914598027958636;0.1145;0.0134;-0.1498;
914598038074261;0.1284;-0.0441;-0.1328;
914598048176917;0.1582;-0.0260;-0.1093;
914598058279678;0.1933;0.0156;-0.0869;
914598068388011;0.2466;0.0326;-0.0742;
914598078490719;0.2796;0.0220;-0.0561;
914598088593428;0.2445;0.0071;-0.0305;
914598098703115;0.2232;0.0497;-0.0060;
914598108805824;0.2189;0.0348;-0.0028;
914598118908532;0.2338;0.0113;-0.0092;
914598129026605;0.2264;0.0220;-0.0007;
914598139129313;0.1656;0.0134;0.0237;
914598149232022;0.1465;0.0156;0.0493;
914598159346657;0.1390;-0.0174;0.0471;
914598169449365;0.1582;-0.0121;0.0365;
914598179552074;0.1209;-0.0132;0.0333;
914598189642074;0.0740;-0.0345;0.0493;
914598199744834;0.0751;-0.0238;0.0610;
914598209847490;0.0783;-0.0079;0.0674;
914598219981032;0.0538;-0.0398;0.0663;
914598230083740;0.0261;-0.0888;0.0578;
914598240186449;0.0176;-0.0856;0.0791;
914598250318740;0.0336;-0.0441;0.1068;
914598260421397;0.0048;-0.0249;0.1153;
914598270524157;-0.0570;-0.0228;0.1196;
914598280640094;-0.1486;-0.0068;0.1217;
914598290742803;-0.2061;-0.0164;0.1579;
914598300845511;-0.1859;-0.0281;0.1931;
914598310938428;-0.1806;-0.0387;0.2122;
914598321041084;-0.1880;-0.0483;0.2112;
914598331143844;-0.2008;-0.0803;0.2261;
914598341291136;-0.1880;-0.0728;0.2431;
914598351397386;-0.1923;-0.0494;0.2442;
914598361503584;-0.1869;-0.0537;0.2538;
914598371560719;-0.1774;-0.0441;0.2581;
914598381666969;-0.1965;-0.0196;0.2612;
914598391773167;-0.2114;-0.0185;0.2549;
914598401938844;-0.2114;-0.0579;0.2527;
914598412045094;-0.2083;-0.0995;0.2549;
914598422151292;-0.1997;-0.0760;0.2463;
914598432232074;-0.2146;-0.0547;0.2442;
914598442338324;-0.2317;-0.0760;0.2463;
914598452444522;-0.2200;-0.0835;0.2304;
914598462541344;-0.2328;-0.0228;0.2218;
914598472647594;-0.3434;0.0230;0.2122;
914598482753792;-0.4574;-0.0387;0.1899;
914598492859678;-0.4084;-0.0909;0.1611;
914598502965928;-0.3743;-0.0590;0.1643;
914598513072126;-0.4393;-0.0004;0.1547;
914598523183636;-0.5330;-0.0174;0.1302;
914598533289886;-0.5085;-0.0281;0.0940;
914598543396084;-0.4979;0.0518;0.0940;
914598553503532;-0.6459;0.0880;0.0791;
914598563609782;-0.7770;0.0134;0.0567;
914598573715980;-0.7546;-0.0142;0.0322;
914598583845824;-0.7322;0.0124;0.0397;
914598593952074;-0.7610;-0.0217;0.0205;
914598604058272;-0.7429;-0.0356;-0.0049;
914598614139990;-0.7216;0.0379;-0.0113;
914598624246240;-0.7780;0.0646;-0.0198;
914598634352438;-0.7908;0.0358;-0.0443;
914598644451865;-0.7343;0.0103;-0.0656;
914598654558115;-0.7322;-0.0419;-0.0784;
914598664664313;-0.7471;-0.0792;-0.0933;
914598674801969;-0.6843;-0.0398;-0.0848;
914598684908219;-0.6385;0.0326;-0.0752;
914598695014417;-0.6363;0.0411;-0.0880;
914598705103115;-0.5735;0.0869;-0.1019;
914598715209365;-0.5905;0.1083;-0.0976;
914598725315563;-0.6204;0.0656;-0.0901;
914598735412178;-0.5607;0.1146;-0.0933;
914598745518428;-0.5149;0.1881;-0.1125;
914598755624626;-0.5181;0.1317;-0.1253;
914598765736032;-0.4297;0.1189;-0.1306;
914598775842282;-0.4126;0.1466;-0.1413;
914598785948480;-0.4286;0.1594;-0.1605;
914598796047699;-0.4308;0.0923;-0.1690;
914598806153949;-0.4457;-0.0835;-0.2340;
914598816260147;-0.4414;-0.1943;-0.2595;
914598826373949;-0.4201;-0.1218;-0.2276;
914598836480199;-0.4094;0.0443;-0.2382;
914598846586397;-0.4510;0.1519;-0.2542;
914598856702074;-0.4616;0.1967;-0.2744;
914598866808324;-0.4403;0.1988;-0.2872;
914598876914522;-0.4318;0.2361;-0.2830;
914598887014886;-0.4116;0.2371;-0.2787;
914598897121136;-0.3839;0.1711;-0.2883;
914598907227334;-0.3999;0.2031;-0.2798;
914598917353011;-0.4190;0.1871;-0.2680;
914598927459261;-0.4329;0.1264;-0.2851;
914598937565459;-0.4467;0.1903;-0.3000;
914598947662178;-0.5266;0.2009;-0.2893;
914598957768428;-0.6534;0.1732;-0.2712;
914598967874626;-0.7663;0.1786;-0.2457;
914598977978584;-0.8387;0.1200;-0.2574;
914598988084834;-0.8599;0.0411;-0.2968;
914598998191032;-0.8270;0.0177;-0.2947;
914599008304469;-0.8185;-0.0004;-0.2574;
914599018410719;-0.7535;0.0348;-0.2350;
914599028516917;-0.7471;0.0305;-0.2361;
914599038613324;-0.7035;0.0369;-0.2435;
914599048719574;-0.6417;0.0550;-0.2329;
914599058825772;-0.6182;0.0454;-0.1977;
914599068932907;-0.5426;0.0145;-0.1679;
914599079039157;-0.4702;0.0507;-0.1605;
914599089145355;-0.4435;0.1296;-0.1477;
914599099250511;-0.4766;0.1274;-0.1530;
914599109356761;-0.4712;0.0795;-0.1818;
914599119462959;-0.4712;0.0752;-0.1818;
914599129573636;-0.4680;0.0752;-0.1732;
914599139679886;-0.4489;0.0838;-0.1818;
914599149786084;-0.4467;0.1008;-0.1892;
914599159890303;-0.4254;0.0869;-0.1967;
914599169996553;-0.4339;0.0944;-0.1956;
914599180102751;-0.3935;0.1051;-0.2052;
914599190207386;-0.3818;0.0486;-0.2148;
914599200313636;-0.3775;0.0273;-0.2254;
914599210419834;-0.4009;-0.0537;-0.2403;
914599220535094;-0.4084;-0.0505;-0.2414;
914599230641344;-0.4137;0.1232;-0.2190;
914599240747542;-0.4574;0.2851;-0.2137;
914599250845094;-0.4936;0.5289;-0.1871;
914599260951344;-0.5351;0.6972;-0.1615;
914599271057542;-0.5628;0.4660;-0.2158;
914599281184886;-0.5181;0.1402;-0.2766;
914599291291136;-0.5128;-0.0675;-0.2968;
914599301397334;-0.4329;-0.0760;-0.2915;
914599311483949;-0.3253;0.0103;-0.2648;
914599321590199;-0.2454;0.0358;-0.2744;
914599331696397;-0.1848;0.0593;-0.2893;
914599341822699;-0.1869;0.1168;-0.2723;
914599351929053;-0.2486;0.1370;-0.2531;
914599362035407;-0.2624;0.1189;-0.2638;
914599372114782;-0.2731;0.1455;-0.3011;
914599382221136;-0.1646;0.1668;-0.3469;
914599392327490;-0.0900;0.1573;-0.3160;
914599402474678;-0.0229;0.2116;-0.2915;
914599412581032;-0.0399;0.2126;-0.3085;
914599422687386;-0.0229;0.2457;-0.3522;
914599432761917;-0.0368;0.2670;-0.4055;
914599442868272;-0.0442;0.2052;-0.4055;
914599452974626;-0.0229;0.1626;-0.3841;
914599463085563;0.0346;0.1306;-0.3554;
914599473191917;0.1848;0.1115;-0.3810;
914599483298272;0.2945;0.0646;-0.3799;
914599493410094;0.4819;0.0518;-0.3565;
914599503516449;0.6204;0.0678;-0.3149;
