Sensor: mmc5603x Magnetometer Non-wakeup
Vendor: memsic
TimestampMag [ns]; MagX [uT]; MagY [uT]; MagZ [uT]
688692542231048;47.8850;-1.6836;24.0828;
688692552231048;47.8850;-1.6836;24.0828;
688692563598236;48.1168;-1.5982;23.8876;
688692573598236;47.9704;-1.6104;23.9120;
688692583598236;47.9338;-1.6226;23.9852;
688692593598236;47.8606;-1.6348;24.0950;
688692603598236;47.8362;-1.6592;24.1438;
688692613598236;47.8240;-1.6592;24.2170;
688692623598236;47.7996;-1.6714;24.2414;
688692633598236;47.8606;-1.6958;24.1316;
688692643598236;47.8484;-1.7568;24.1438;
688692653598236;47.9216;-1.7690;24.1438;
688692663598236;48.0070;-1.7934;24.0584;
688692673598236;48.0924;-1.8422;23.9974;
688692683598236;48.0558;-1.8422;24.0218;
688692693598236;47.9826;-1.8910;23.9974;
688692703598236;47.8850;-1.8910;24.1438;
688692713598236;47.6288;-1.8910;24.3512;
688692723598236;47.3604;-1.9398;24.6196;
688692733598236;47.1286;-1.9764;24.8880;
688692743598236;46.8724;-2.0130;25.1564;
688692753598236;46.5796;-2.0496;25.4126;
688692763598236;46.3478;-2.1350;25.5590;
688692773598236;46.2258;-2.1594;25.6810;
688692783598236;46.1404;-2.2326;25.7298;
688692793598236;46.1038;-2.2936;25.8152;
688692803598236;46.2014;-2.3058;25.7054;
688692813598236;46.3844;-2.3424;25.4614;
688692823598236;46.4820;-2.3058;25.3272;
688692833598236;46.6528;-2.2814;25.1320;
688692843598236;46.7992;-2.2570;25.0710;
688692853598236;47.0188;-2.2326;24.9368;
688692863598236;47.1896;-2.1960;24.7172;
688692873598236;47.3970;-2.1716;24.5952;
688692883598236;47.5434;-2.1228;24.4854;
688692893598236;47.4824;-2.0862;24.5830;
688692903598236;47.4580;-2.1106;24.6562;
688692913598236;47.5190;-2.1350;24.6074;
688692923598236;47.6776;-2.1350;24.4488;
688692933598236;47.6654;-2.1350;24.4488;
688692943598236;47.7020;-2.1228;24.4854;
688692953598236;47.6532;-2.1228;24.5220;
688692963598236;47.5068;-2.1594;24.6806;
688692973598236;47.5556;-2.1716;24.5830;
688692983598236;47.7020;-2.1716;24.4244;
688692993598236;47.7508;-2.1472;24.4000;
688693003598236;47.7630;-2.1960;24.4366;
688693013598236;47.8362;-2.1960;24.3146;
