Sensor: mmc5603x Magnetometer Non-wakeup
Vendor: memsic
TimestampMag [ns]; MagX [uT]; MagY [uT]; MagZ [uT]
578854616092658;41.4678;-25.5834;5.5388;
578854626092658;41.4678;-25.5834;5.5388;
578854637459377;41.4678;-25.6932;5.5510;
578854647459377;41.4556;-25.7664;5.4412;
578854657459377;41.6142;-25.7176;5.2094;
578854667459377;41.6386;-25.7298;5.2216;
578854677459377;41.7240;-25.7420;5.0508;
578854687459377;41.9558;-25.6932;4.8068;
578854697459377;42.3462;-25.6932;4.2944;
578854707459377;42.6878;-25.6566;3.8308;
578854717459377;43.0172;-25.6078;3.3916;
578854727459377;43.2490;-25.5590;3.2086;
578854737459377;43.3832;-25.5590;3.0866;
578854747459377;43.5174;-25.5590;2.8914;
578854757459377;43.5540;-25.5468;2.8670;
578854767459377;43.4930;-25.6200;2.8792;
578854777459377;43.2490;-25.6444;3.1354;
578854787459377;43.0660;-25.6932;3.4282;
578854797459377;42.9074;-25.7420;3.5502;
578854807459377;42.8952;-25.7786;3.4770;
578854817459377;42.8220;-25.7786;3.5258;
578854827459377;42.9806;-25.7786;3.3062;
578854837459377;43.2368;-25.8274;3.1110;
578854847459377;43.2612;-25.8274;3.0134;
578854857459377;43.2978;-25.8640;3.0012;
578854867459377;43.3222;-25.9006;2.8792;
578854877459377;43.4564;-25.8884;2.8182;
578854887459377;43.5296;-25.9006;2.7328;
578854897459377;43.6760;-25.9372;2.5498;
578854907459377;43.5296;-25.9616;2.6962;
578854917459377;43.2978;-25.9372;2.8914;
578854927459377;43.1880;-25.9006;3.0256;
578854937459377;43.1026;-25.9006;3.1598;
578854947459377;43.1148;-25.9250;3.1354;
578854957459377;42.9440;-25.9250;3.3184;
578854967459377;42.7366;-25.9738;3.5624;
578854977459377;42.7122;-25.9616;3.5624;
578854987459377;42.7488;-25.9738;3.4648;
578854997459377;42.8708;-26.0104;3.3672;
578855007459377;42.8708;-26.0836;3.3794;
578855017459377;43.0172;-26.1080;3.1964;
578855027459377;42.9074;-26.0958;3.3550;
578855037459377;42.8342;-26.1568;3.4160;
578855047459377;42.8098;-26.1080;3.4404;
578855057459377;42.5658;-26.1446;3.6722;
578855067459377;42.5658;-26.1812;3.7454;
578855077459377;42.5048;-26.2056;3.7332;
578855087459377;42.7366;-26.1324;3.5136;
578855097459377;42.7610;-26.1690;3.4404;
578855107459377;42.9318;-26.2056;3.1598;
578855117459377;43.1026;-26.1934;2.9036;
578855127459377;43.3100;-26.1934;2.6230;
578855137459377;43.3710;-26.2422;2.6108;
578855147459377;43.2124;-26.2544;2.8060;
578855157459377;43.0660;-26.2178;2.9280;
578855167459377;42.8098;-26.2910;3.2208;
578855177459377;42.6268;-26.2666;3.4892;
578855187459377;42.3950;-26.2422;3.8430;
578855197459377;42.1998;-26.2788;4.1846;
578855207459377;41.9680;-26.3154;4.4774;
578855217459377;41.9070;-26.3154;4.5140;
578855227459377;41.9436;-26.3154;4.4286;
578855237459377;41.9802;-26.3886;4.3310;
578855247459377;41.9192;-26.4252;4.3920;
578855257459377;41.8826;-26.4374;4.3432;
578855267459377;41.8704;-26.4984;4.2578;
578855277459377;41.8460;-26.5472;4.2578;
578855287459377;41.9436;-26.5960;4.0870;
578855297459377;42.0290;-26.6448;4.0748;
578855307459377;42.0778;-26.6936;4.0626;
578855317459377;42.1510;-26.7424;4.0260;
578855327459377;42.1388;-26.7546;3.9894;
578855337459377;42.1510;-26.8156;3.9650;
578855347459377;42.2852;-26.8278;3.7942;
578855357459377;42.4682;-26.8522;3.4892;
578855367459377;42.5292;-26.8644;3.4160;
578855377459377;42.6268;-26.8644;3.2452;
578855387459377;42.7732;-26.8888;3.0378;
578855397459377;42.6878;-26.9132;3.0744;
578855407459377;42.6390;-26.9376;3.0866;
578855417459377;42.6756;-26.9376;3.0012;
578855427459377;42.6390;-26.9742;3.0256;
578855437459377;42.5292;-26.9864;3.1354;
578855447459377;42.3706;-27.0230;3.2452;
578855457459377;42.1876;-27.0840;3.4282;
578855467459377;41.9558;-27.0962;3.6478;
578855477459377;41.8826;-27.1328;3.7088;
578855487459377;41.8338;-27.1694;3.7576;
578855497459377;41.6752;-27.2182;3.9284;
578855507459377;41.6996;-27.2304;3.9162;
578855517459377;41.7972;-27.2426;3.8674;
578855527459377;41.8948;-27.2670;3.8064;
578855537459377;41.9558;-27.2914;3.7454;
578855547459377;41.9314;-27.3158;3.7942;
578855557459377;42.0168;-27.3402;3.8186;
578855567459377;42.1510;-27.3402;3.7576;
578855577459377;42.2364;-27.3524;3.6966;
578855587459377;42.0900;-27.3890;3.9650;
578855597459377;41.9924;-27.4500;4.0748;
578855607459377;41.8826;-27.4378;4.2456;
578855617459377;41.7484;-27.4012;4.4896;
578855627459377;41.6874;-27.4134;4.6360;
578855637459377;41.5654;-27.4500;4.7580;
578855647459377;41.4434;-27.5110;4.7946;
578855657459377;41.3580;-27.5598;4.9898;
578855667459377;41.3702;-27.5842;4.9166;
578855677459377;41.4068;-27.5964;4.9044;
578855687459377;41.4556;-27.6818;4.8922;
578855697459377;41.5166;-27.7672;4.7824;
578855707459377;41.5776;-27.8770;4.6848;
578855717459377;41.6386;-27.9014;4.5750;
578855727459377;41.6996;-27.9868;4.6482;
578855737459377;41.7362;-28.0600;4.5384;
578855747459377;41.6508;-28.1576;4.5994;
578855757459377;41.4800;-28.2186;4.7214;
578855767459377;41.2970;-28.3284;4.8556;
578855777459377;41.0896;-28.4016;5.0020;
578855787459377;40.9310;-28.4626;5.0874;
578855797459377;40.6626;-28.5358;5.3070;
578855807459377;40.4064;-28.5724;5.4656;
578855817459377;40.1624;-28.6334;5.6852;
578855827459377;40.1136;-28.6578;5.7340;
578855837459377;40.1014;-28.7432;5.7218;
578855847459377;40.1258;-28.7188;5.6730;
578855857459377;40.2112;-28.7554;5.6242;
578855867459377;40.2722;-28.7554;5.5266;
578855877459377;40.4796;-28.7554;5.2948;
578855887459377;40.6382;-28.7676;5.0996;
578855897459377;40.8578;-28.8042;4.8678;
