TimestampGNSS [ns]; UTC time [ms]; Lat [deg]; Lon [deg]; Height [m]; Speed [m/s]; Heading [deg]; Hor Acc [m]; Vert Acc [m]; Speed Acc [m/s]; Heading Acc [deg]
686850584695316;1654354748000;40.261949590000;-111.670551780000;1393.2687;0.4700;74.5000;18.63375664;25.50505447;1.13371074;77.68266296;
686851586136305;1654354749000;40.261846060000;-111.670529530000;1406.4949;1.5900;65.9000;11.00176811;15.53961658;1.07377839;8.55685234;
686852602785211;1654354750000;40.261793690000;-111.670547000000;1401.8823;3.0500;61.9000;7.20969725;9.66050148;1.13371074;15.93242168;
686853602609012;1654354751000;40.261780870000;-111.670538690000;1398.4707;3.9200;59.5000;4.85330439;7.05123854;0.05830952;0.65182060;
686854601235262;1654354752000;40.261789690000;-111.670520920000;1398.7373;4.4500;63.8000;3.87193370;5.12322140;0.05830952;0.57356429;
686855599535574;1654354753000;40.261805310000;-111.670473260000;1398.2980;4.5700;71.0000;3.79009247;4.27777958;0.07211103;0.58928102;
686856593585209;1654354754000;40.261816340000;-111.670423530000;1397.8688;4.6300;75.8000;3.79009247;3.57765508;0.08062258;0.57281822;
686857597316615;1654354755000;40.261822380000;-111.670369410000;1398.2070;4.7300;81.9000;3.79009247;3.03654194;0.06708204;0.51507479;
686858591303958;1654354756000;40.261827540000;-111.670315970000;1398.4922;4.7500;81.9000;3.79009247;2.79658461;0.28653097;1.98836493;
686859591941041;1654354757000;40.261832800000;-111.670260490000;1397.5884;4.9500;82.7000;3.79009247;2.50000000;0.27784887;1.93581522;
686860593670624;1654354758000;40.261835400000;-111.670209760000;1397.4313;4.3900;87.2000;3.79009247;2.50000000;0.05830952;0.53617024;
686861594739634;1654354759000;40.261834560000;-111.670163980000;1397.7144;3.8400;89.7000;3.79009247;2.50000000;0.05830952;0.62973988;
686862593975415;1654354760000;40.261832260000;-111.670123600000;1397.9271;3.4000;94.4000;3.79009247;2.50000000;0.05830952;0.70505476;
686863587552186;1654354761000;40.261824870000;-111.670091700000;1397.3514;2.6000;105.4000;3.79009247;2.50000000;0.40311289;7.36203051;
686864589315987;1654354762000;40.261807250000;-111.670057190000;1396.6122;3.7600;122.9000;3.79009247;2.50000000;0.41012195;5.12118816;
686865604207549;1654354763000;40.261780580000;-111.670026070000;1396.6951;4.1200;137.4000;3.79009247;2.50000000;0.05000000;0.55131888;
686866596083330;1654354764000;40.261744060000;-111.670008130000;1396.6831;4.5800;161.8000;3.79009247;2.50000000;0.06403124;0.58567655;
686867596713226;1654354765000;40.261694890000;-111.670015600000;1396.8436;5.0300;178.0000;3.79009247;2.50000000;0.07211103;0.57594794;
686868595263173;1654354766000;40.261651660000;-111.670021050000;1396.9106;4.9400;178.6000;3.79009247;2.50000000;1.04009616;3.21905661;
686869598138642;1654354767000;40.261603170000;-111.670018930000;1396.4254;5.0500;172.9000;3.79009247;2.50000000;1.09077954;8.19994926;
686870597428902;1654354768000;40.261556540000;-111.670015650000;1396.1343;5.0000;177.3000;3.79009247;2.50000000;1.07377839;9.42357540;
686871604749683;1654354769000;40.261504400000;-111.670012810000;1395.7045;5.3100;177.1000;3.79009247;2.50000000;1.08226609;8.05895042;
686872605060047;1654354770000;40.261454300000;-111.670012350000;1395.6482;5.5300;179.0000;3.79009247;2.50000000;1.08226609;7.69421673;
686873604304473;1654354771000;40.261403890000;-111.670016790000;1395.5331;5.4600;185.8000;3.79009247;2.50000000;1.02342558;6.75407743;
686874607198067;1654354772000;40.261353690000;-111.670021520000;1395.3997;5.5800;188.3000;3.79009247;2.50000000;0.99864906;5.26780939;
686875598613483;1654354773000;40.261302030000;-111.670030350000;1394.8728;5.7300;188.0000;3.79009247;2.50000000;0.97416633;3.98975039;
686876595919733;1654354774000;40.261252400000;-111.670030690000;1394.5231;5.5300;185.3000;3.79009247;2.50000000;1.03174615;3.28542662;
686877596572962;1654354775000;40.261205810000;-111.670033220000;1394.4368;5.2400;179.0000;3.79009247;2.50000000;1.09077954;3.66050625;
686878595315305;1654354776000;40.261162610000;-111.670030680000;1394.3473;4.9000;182.4000;3.79009247;2.50000000;0.97416633;3.81068683;
686879609694159;1654354777000;40.261120260000;-111.670031690000;1394.0358;4.6100;173.3000;3.79009247;2.50000000;1.03174615;3.92906499;
686880592278898;1654354778000;40.261079740000;-111.670027580000;1394.1610;4.5600;181.1000;3.79009247;2.50000000;1.03174615;4.11916637;
686881593933064;1654354779000;40.261037310000;-111.670029700000;1394.1877;4.5700;184.2000;3.79009247;2.50000000;1.03174615;4.38009977;
686882600752387;1654354780000;40.260992170000;-111.670035250000;1393.5621;4.8000;192.6000;3.79009247;2.50000000;1.07070076;4.62487221;
686883597196345;1654354781000;40.260949670000;-111.670044220000;1393.5878;4.6500;193.3000;3.79009247;2.50000000;1.00687635;4.58983707;
686884598683167;1654354782000;40.260910760000;-111.670056680000;1393.5304;4.4200;197.5000;3.79009247;2.50000000;0.99864906;4.57364798;
686885596811031;1654354783000;40.260874280000;-111.670069710000;1393.1204;4.2400;196.2000;3.79009247;2.50000000;1.00687635;4.40174913;
686886597568844;1654354784000;40.260838780000;-111.670082380000;1392.9346;4.1200;200.0000;3.79009247;2.50000000;1.03469801;4.38530350;
686887597773426;1654354785000;40.260804100000;-111.670095380000;1392.8727;4.0800;197.0000;3.79009247;2.50000000;0.94201910;3.94981599;
686888592606239;1654354786000;40.260764990000;-111.670108940000;1392.8931;4.5300;197.1000;3.79009247;2.50000000;1.09931803;2.94768429;
686889595278947;1654354787000;40.260721520000;-111.670126140000;1392.4492;4.9800;199.3000;3.79009247;2.50000000;1.01513541;2.99885488;
686890590705248;1654354788000;40.260669550000;-111.670139700000;1392.6161;5.4300;195.8000;3.79009247;2.50000000;0.94999999;2.87421942;
686891594741862;1654354789000;40.260615200000;-111.670151460000;1392.7985;5.9700;189.4000;3.79009247;2.50000000;1.03174615;2.71759558;
686892593709831;1654354790000;40.260556940000;-111.670159020000;1392.9340;6.3300;183.5000;3.79009247;2.50000000;1.01607084;2.64278173;
686893603526289;1654354791000;40.260502930000;-111.670158080000;1392.7555;6.1500;184.7000;3.79009247;2.50000000;1.12058020;2.77146959;
686894602721705;1654354792000;40.260450740000;-111.670159480000;1392.4604;5.8700;184.2000;3.79009247;2.50000000;0.97416633;2.75944304;
686895594072121;1654354793000;40.260388240000;-111.670157890000;1392.0834;6.5700;179.3000;3.79009247;2.50000000;1.02078402;2.55141354;
686896603844361;1654354794000;40.260331210000;-111.670153510000;1391.8689;6.4800;176.0000;3.79009247;2.50000000;0.97416633;2.53621793;
686897603615141;1654354795000;40.260275570000;-111.670151090000;1391.5897;6.1700;177.8000;3.79009247;2.50000000;0.94999999;2.43246078;
