Sensor: OnePlus Fusion Light Sensor
Vendor: OnePlus
TimestampLight [ns]; Light [lux]
689392004989781;6042.0000;
689392138343427;6011.0000;
689392205010250;5989.0000;
689392338339156;5984.0000;
689392471675510;5995.0000;
689392538341760;6096.0000;
689392671653323;6831.0000;
689392738344677;7617.0000;
689392871672489;7915.0000;
689392938313323;7691.0000;
689393071667281;7140.0000;
689393138334885;6869.0000;
689393271667385;7041.0000;
689393338308948;7542.0000;
689393471667489;7872.0000;
689393538333427;7958.0000;
689393671640719;9492.0000;
689393804995823;11169.0000;
689393871664364;13036.0000;
689394004968739;7631.0000;
689394071643948;7785.0000;
689394204989417;7817.0000;
689394271655094;7148.0000;
689394404965250;6484.0000;
689394471654156;7520.0000;
689394604992177;6495.0000;
689394671656239;11049.0000;
689394804969417;12394.0000;
689394871648010;14012.0000;
689395005000042;14194.0000;
689395071624469;14661.0000;
689395204983635;14917.0000;
689395338317177;7775.0000;
689395404980406;7675.0000;
689395538334833;7620.0000;
689395604980406;7680.0000;
689395738312333;7655.0000;
689395804951083;14853.0000;
689395938309833;14578.0000;
689396004973948;14274.0000;
689396138286864;14587.0000;
689396204946344;14541.0000;
689396338308948;13703.0000;
689396404971969;13410.0000;
689396538292594;8127.0000;
689396604945094;7346.0000;
689396738301239;13988.0000;
689396871606031;15806.0000;
689396938277594;14218.0000;
689397071628010;13797.0000;
689397138294781;13956.0000;
689397271609000;13825.0000;
689397338293219;13415.0000;
689397471625198;13433.0000;
689397538274000;11991.0000;
689397671621917;12024.0000;
689397738287698;12380.0000;
689397871624260;14129.0000;
689397938264469;7633.0000;
689398071620198;7790.0000;
689398138286135;8619.0000;
689398271591552;8673.0000;
689398404951448;8240.0000;
689398471613010;8527.0000;
689398604924573;6369.0000;
689398671588948;3623.0000;
689398804946344;4747.0000;
689398871610823;6263.0000;
689399004919156;5141.0000;
689399071601239;4375.0000;
689399204943531;10139.0000;
689399271606969;12043.0000;
689399404919989;12828.0000;
689399471605927;6372.0000;
689399604937489;6285.0000;
689399671579156;6215.0000;
689399804929469;5897.0000;
689399938271552;5225.0000;
689400004933114;4029.0000;
689400138260719;3430.0000;
689400204932906;3350.0000;
689400338262073;2862.0000;
689400404903739;3178.0000;
689400538264364;3020.0000;
689400604927802;2453.0000;
689400738239573;1128.0000;
689400804894364;940.0000;
689400938264573;2278.0000;
689401004921448;4140.0000;
689401138246344;6873.0000;
689401271586135;6645.0000;
689401338257073;6479.0000;
689401471559989;6257.0000;
689401538229833;5036.0000;
689401671584417;3183.0000;
689401738251656;2710.0000;
689401871556239;2366.0000;
689401938254677;1179.0000;
689402071576239;722.0000;
689402138260406;619.0000;
689402271573583;587.0000;
689402338244052;610.0000;
689402471577385;467.0000;
689402538217177;471.0000;
689402671569260;528.0000;
689402804905927;647.0000;
689402871544469;731.0000;
689403004903948;940.0000;
689403071543010;1893.0000;
689403204875406;2283.0000;
689403271542281;2635.0000;
689403404899677;2167.0000;
689403471562750;2414.0000;
689403604870094;2133.0000;
689403671554781;1766.0000;
689403804896656;1511.0000;
689403871556344;1593.0000;
689404004866969;627.0000;
689404071557698;841.0000;
689404204891500;1704.0000;
689404338197281;1679.0000;
689404404878583;1619.0000;
689404538223531;1667.0000;
689404604886656;1520.0000;
689404738219677;697.0000;
689404804884364;637.0000;
689404938216344;679.0000;
689405004856760;1512.0000;
689405138214364;1585.0000;
689405204883739;783.0000;
689405338186656;655.0000;
689405404862802;567.0000;
689405538213635;548.0000;
689405604876448;553.0000;
689405738184260;591.0000;
689405871538114;670.0000;
689405938206239;716.0000;
689406071519677;672.0000;
689406138178739;667.0000;
689406271534364;759.0000;
689406338200302;937.0000;
689406471507489;1147.0000;
689406538203427;2645.0000;
689406671531344;2870.0000;
689406738216344;2994.0000;
689406871525927;3612.0000;
689406938196500;4323.0000;
689407071528219;5024.0000;
689407138169781;5911.0000;
689407271524156;6059.0000;
689407404860094;6219.0000;
689407471500250;6321.0000;
689407604854833;5754.0000;
689407671521448;4419.0000;
689407804840823;3751.0000;
689407871494573;4284.0000;
689408004850823;4900.0000;
689408071516552;11113.0000;
689408204832177;11306.0000;
689408271491031;5159.0000;
689408404848091;5733.0000;
689408471514081;6442.0000;
689408604827206;6133.0000;
689408738176997;5623.0000;
689408804846060;4926.0000;
689408938152935;4854.0000;
689409004833456;5479.0000;
689409138172206;5518.0000;
689409204838872;5643.0000;
689409338162310;5534.0000;
689409404836372;5766.0000;
689409538169393;6386.0000;
689409604811372;6621.0000;
689409738167310;6309.0000;
689409804832310;7153.0000;
689409938140122;7395.0000;
689410004815227;7016.0000;
689410138161164;6491.0000;
689410271491581;5441.0000;
689410338138560;4238.0000;
689410471486789;3291.0000;
689410538158247;3463.0000;
689410671466893;3600.0000;
689410738138768;3951.0000;
689410871486060;3975.0000;
689410938154914;4600.0000;
689411071463247;4565.0000;
689411138152935;4263.0000;
689411271483560;4545.0000;
689411338151060;5304.0000;
689411471481789;5974.0000;
689411538152727;6049.0000;
689411671481581;6154.0000;
689411804792935;5796.0000;
689411871476685;5752.0000;
689412004810435;6049.0000;
689412071451893;5863.0000;
689412204809289;5474.0000;
689412271473352;5166.0000;
689412404821997;5303.0000;
689412471447518;5224.0000;
689412604807518;4925.0000;
689412671466789;4983.0000;
689412804785956;4242.0000;
689412871459810;2299.0000;
689413004798768;1879.0000;
689413071466581;2021.0000;
689413204772831;1854.0000;
689413338129185;1962.0000;
689413404798091;2353.0000;
689413538102675;4329.0000;
689413604769289;6505.0000;
689413738127518;6242.0000;
689413804794602;3921.0000;
689413938098456;4817.0000;
689414004788352;5472.0000;
689414138122414;5662.0000;
689414204778352;6883.0000;
689414338120122;7051.0000;
689414404788664;7185.0000;
689414538098091;7819.0000;
689414671418039;7793.0000;
689414738119185;7381.0000;
689414871450643;6655.0000;
689414938091164;5637.0000;
689415071444914;5796.0000;
689415138115435;5958.0000;
689415271428664;6722.0000;
689415338086685;6732.0000;
689415471440591;6064.0000;
689415538108456;5821.0000;
689415671420852;6435.0000;
689415738135539;7096.0000;
689415871441268;6926.0000;
689415938106789;6846.0000;
689416071433768;6237.0000;
689416204768872;5932.0000;
689416271435331;5975.0000;
689416404741789;6411.0000;
689416471434914;6494.0000;
689416604766685;6482.0000;
689416671405591;6540.0000;
689416804761425;5927.0000;
689416871429810;5887.0000;
689417004762622;6166.0000;
689417071401268;7333.0000;
689417204761581;7983.0000;
689417271422414;8450.0000;
689417404737414;8310.0000;
689417471395956;7896.0000;
689417604752258;7540.0000;
689417738069341;7343.0000;
689417804719602;7191.0000;
689417938088039;7732.0000;
689418004751685;7645.0000;
689418138058456;7727.0000;
689418204746997;7732.0000;
689418338080331;7329.0000;
689418404747258;7387.0000;
689418538059185;7735.0000;
689418604746372;7727.0000;
689418738074914;7606.0000;
689418804716268;7336.0000;
689418938076477;7391.0000;
689419004739393;7238.0000;
689419138073872;7437.0000;
689419271399497;7581.0000;
689419338069289;7476.0000;
689419471398925;7210.0000;
689419538043560;6921.0000;
689419671398768;6940.0000;
689419738066581;6969.0000;
689419871374289;6939.0000;
689419938035956;7054.0000;
689420071395539;7131.0000;
689420138060435;6836.0000;
689420271371164;6705.0000;
689420338058143;6504.0000;
689420471391164;6531.0000;
689420538059706;6952.0000;
689420671382414;6692.0000;
689420804725227;6518.0000;
689420871386060;6519.0000;
689421004702935;6574.0000;
689421071385331;6580.0000;
689421204720956;6447.0000;
689421271357622;6592.0000;
689421404688352;6584.0000;
689421471379185;6277.0000;
689421604711893;5700.0000;
689421671354289;5518.0000;
689421804713872;5316.0000;
689421871376372;5413.0000;
689422004683091;5489.0000;
689422138042675;4162.0000;
689422204709289;2581.0000;
689422338013352;2164.0000;
689422404689914;3290.0000;
689422538037831;1918.0000;
689422604704914;1501.0000;
689422738011893;1501.0000;
689422804702102;1511.0000;
689422938035122;1597.0000;
689423004704497;1580.0000;
689423138007518;1654.0000;
689423204699081;2420.0000;
689423338026893;5209.0000;
689423404685643;5486.0000;
689423538002258;6117.0000;
689423671359706;6427.0000;
689423738035852;5830.0000;
689423871352727;5779.0000;
689423938025227;5785.0000;
689424071353872;5769.0000;
689424137998247;5527.0000;
689424271351268;5550.0000;
689424338021425;5396.0000;
689424471327310;5369.0000;
689424537991477;5401.0000;
689424671350591;5148.0000;
689424738020227;4981.0000;
689424871321425;5187.0000;
689424938016685;5520.0000;
689425071343664;5333.0000;
689425204652935;4954.0000;
689425271319497;5129.0000;
689425404676477;5465.0000;
689425471343768;5376.0000;
689425604655018;5040.0000;
689425671341997;4956.0000;
689425804674289;4814.0000;
689425871311425;4843.0000;
689426004696685;5149.0000;
689426071334289;5111.0000;
689426204667102;5220.0000;
689426271314706;5364.0000;
689426404667622;5656.0000;
689426471331268;5478.0000;
689426604638925;5164.0000;
689426737996789;5533.0000;
689426804661997;4646.0000;
689426937968039;5148.0000;
689427004637102;5321.0000;
689427137993508;4789.0000;
689427204659706;4936.0000;
689427337964185;5829.0000;
689427404646372;6200.0000;
689427537989185;6989.0000;
689427604653664;7350.0000;
689427737964289;6811.0000;
689427804644341;5704.0000;
689427937985122;5923.0000;
689428071300747;6299.0000;
689428137986268;6660.0000;
689428271310591;6959.0000;
689428337978977;7040.0000;
689428471310435;6609.0000;
689428537981372;6624.0000;
689428671310539;6898.0000;
689428737948977;6997.0000;
689428871308768;6725.0000;
689428937982518;6115.0000;
689429071282414;5766.0000;
689429137945175;5966.0000;
689429271301581;6582.0000;
689429337968247;7002.0000;
689429471279289;7490.0000;
689429604632518;7342.0000;
689429671300591;7020.0000;
689429804603560;6822.0000;
689429871315539;6211.0000;
689430004624289;6295.0000;
689430071295227;6329.0000;
689430204601685;6506.0000;
689430271289810;6853.0000;
689430404623352;6590.0000;
689430471302935;6496.0000;
689430604616164;6516.0000;
689430671286477;6702.0000;
689430804623456;6888.0000;
689430871261841;6798.0000;
689431004618039;6871.0000;
689431137952414;7096.0000;
689431204590435;6926.0000;
689431337952675;7264.0000;
689431404614497;7403.0000;
689431537925747;7711.0000;
689431604586685;8102.0000;
689431737948872;7911.0000;
689431804610435;7821.0000;
689431937917206;7627.0000;
689432004583039;7285.0000;
689432137942206;7290.0000;
689432204608456;7279.0000;
689432337904706;7173.0000;
689432404576789;6943.0000;
689432537938091;7918.0000;
689432671249497;8185.0000;
689432737932518;7455.0000;
689432871265539;6535.0000;
689432937936425;5870.0000;
689433071260018;6036.0000;
689433137928143;6727.0000;
